Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
2.1790,0.0014,0.0244,0.0000,0.0000

2.5340,0.0133,0.0862,0.0000,0.0000

3.2670,0.0100,0.0296,0.0000,0.0000

4.2670,0.0138,0.0862,0.0000,0.0000

5.2670,0.0141,0.0604,0.0000,0.0000

6.2670,0.0130,0.0399,0.0000,0.0000

7.2680,0.0114,0.0244,0.0000,0.0000

8.2670,0.0101,0.0244,0.0000,0.0000

9.2670,0.0094,0.0296,0.0000,0.0000

10.2680,0.0098,0.0553,0.0000,0.0000

11.2670,0.0090,0.0038,0.0000,0.0000

12.2670,0.0074,0.0450,0.0000,0.0000

13.2670,0.0074,0.0296,0.0000,0.0000

14.2670,0.0076,0.0913,0.0000,0.0000

15.2670,0.0058,0.0141,0.0000,0.0000

16.2670,0.0038,-0.0116,0.0000,0.0000

17.2670,0.0046,0.0450,0.0000,0.0000

18.2670,0.0050,0.0347,0.0000,0.0000

19.2670,0.0046,0.0193,0.0000,0.0000

20.2670,0.0040,0.0399,0.0000,0.0000

21.2670,0.0058,0.0501,0.0000,0.0000

22.2670,0.0054,0.0347,0.0000,0.0000

23.2670,0.0050,0.0193,0.0000,0.0000

24.2670,0.0026,0.0296,0.0000,0.0000

25.2670,0.0014,-0.0167,0.0000,0.0000

26.2670,0.0020,0.0038,0.0000,0.0000

27.2670,0.0018,0.0399,0.0000,0.0000

28.2670,0.0024,0.0501,0.0000,0.0000

29.2670,0.0026,0.0244,0.0000,0.0000

30.2670,0.0026,0.0399,0.0000,0.0000

31.2670,0.0024,0.0450,0.0000,0.0000

32.2670,0.0026,0.0399,0.0000,0.0000

33.2670,0.0016,-0.0065,0.0000,0.0000

34.2670,0.0018,0.0347,0.0000,0.0000

35.2670,0.0040,0.0399,0.0000,0.0000

36.2670,0.0058,0.0501,0.0000,0.0000

37.2670,0.0064,0.0553,0.0000,0.0000

38.2670,0.0060,0.0399,0.0000,0.0000

39.2670,0.0074,0.0604,0.0000,0.0000

40.2680,0.0076,0.0450,0.0000,0.0000

41.2670,0.0068,0.0244,0.0000,0.0000

42.2670,0.0070,0.0450,0.0000,0.0000

43.2670,0.0096,0.0604,0.0000,0.0000

44.2670,0.0114,0.0810,0.0000,0.0000

45.2670,0.0116,0.0450,0.0000,0.0000

46.2670,0.0094,-0.0065,0.0000,0.0000

47.2680,0.0112,0.1016,0.0000,0.0000

48.2670,0.0112,0.0399,0.0000,0.0000

49.2670,0.0102,0.0347,0.0000,0.0000

50.2670,0.0106,0.0553,0.0000,0.0000

51.2680,0.0110,0.0347,0.0000,0.0000

52.2670,0.0102,0.0244,0.0000,0.0000

