Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8890,1.4572,3.7958,22.1400,0.1145

2.7750,1.4433,3.7237,Inf,0.0000

3.7760,1.4400,3.7340,0.0000,0.0004

4.7750,1.4373,3.7237,0.0000,0.0004

5.7750,1.4361,3.7289,0.0000,0.0004

6.7750,1.4357,3.7340,0.0000,0.0004

7.7750,1.4379,3.7803,0.0000,0.0004

8.7750,1.4383,3.7546,0.0000,0.0004

9.7750,1.4391,3.7649,0.0000,0.0004

10.7750,1.4385,3.7340,0.0000,0.0004

11.7750,1.4371,3.7598,0.0000,0.0004

12.7750,1.4371,3.7237,0.0000,0.0004

13.7750,1.4367,3.7237,0.0000,0.0004

14.7750,1.4373,3.7392,0.0000,0.0004

15.7750,1.4375,3.7340,0.0000,0.0004

16.7750,1.4389,3.7701,0.0000,0.0004

17.7750,1.4371,3.7340,0.0000,0.0004

18.7760,1.4359,3.7237,0.0000,0.0004

19.7750,1.4329,3.6877,0.0000,0.0004

20.7750,1.4339,3.7598,0.0000,0.0004

21.7750,1.4331,3.7392,0.0000,0.0004

22.7750,1.4337,3.7392,0.0000,0.0004

23.7750,1.4341,3.7340,0.0000,0.0004

24.7750,1.4343,3.7443,0.0000,0.0004

25.7750,1.4343,3.7340,0.0000,0.0004

26.7750,1.4349,3.7855,0.0000,0.0004

27.7750,1.4357,3.7546,0.0000,0.0004

28.7750,1.4363,3.7392,0.0000,0.0004

29.7750,1.4385,3.7443,0.0000,0.0004

30.7750,1.4377,3.7392,0.0000,0.0004

31.7750,1.4367,3.7135,0.0000,0.0004

32.7750,1.4365,3.7340,0.0000,0.0004

33.7760,1.4379,3.7701,0.0000,0.0004

34.7750,1.4375,3.7340,0.0000,0.0004

35.7750,1.4371,3.7237,0.0000,0.0004

36.7750,1.4351,3.7340,0.0000,0.0004

37.7750,1.4353,3.7598,0.0000,0.0004

38.7750,1.4357,3.7495,0.0000,0.0004

39.7750,1.4351,3.7289,0.0000,0.0004

40.7750,1.4349,3.7340,0.0000,0.0004

41.7750,1.4355,3.7289,0.0000,0.0004

42.7750,1.4353,3.7289,0.0000,0.0004

43.7750,1.4345,3.7495,0.0000,0.0004

44.7750,1.4349,3.7443,0.0000,0.0004

45.7750,1.4363,3.7598,0.0000,0.0004

46.7750,1.4363,3.7340,0.0000,0.0004

47.7750,1.4369,3.7752,0.0000,0.0004

48.7750,1.4363,3.7340,0.0000,0.0004

49.7750,1.4373,3.7546,0.0000,0.0004

50.7750,1.4367,3.7186,0.0000,0.0004

51.7750,1.4365,3.7237,0.0000,0.0004

52.7750,1.4377,3.7598,0.0000,0.0004

53.7750,1.4373,3.7392,0.0000,0.0004

54.7750,1.4365,3.7237,0.0000,0.0004

55.7750,1.4351,3.7237,0.0000,0.0004

56.7750,1.4357,3.7495,0.0000,0.0004

57.7750,1.4341,3.7340,0.0000,0.0004

58.7750,1.4339,3.7289,0.0000,0.0004

59.7750,1.4337,3.7495,0.0000,0.0004

60.7750,1.4345,3.7392,0.0000,0.0004

61.7750,1.4351,3.7392,0.0000,0.0004

62.7750,1.4345,3.7443,0.0000,0.0004

63.7750,1.4347,3.7443,0.0000,0.0004

64.7750,1.4359,3.7546,0.0000,0.0004

65.7750,1.4357,3.7186,0.0000,0.0004

66.7750,1.4353,3.7392,0.0000,0.0004

67.7750,1.4355,3.7392,0.0000,0.0004

68.7750,1.4359,3.7392,0.0000,0.0004

69.7750,1.4345,3.7135,0.0000,0.0004

70.7750,1.4333,3.7083,0.0000,0.0004

71.7750,1.4333,3.7392,0.0000,0.0004

72.7750,1.4361,3.8164,0.0000,0.0004

73.7750,1.4329,3.6620,0.0000,0.0004

74.7750,1.4327,3.7495,0.0000,0.0004

75.7750,1.4353,3.7855,0.0000,0.0004

76.7750,1.4361,3.7598,0.0000,0.0004

77.7750,1.4357,3.7289,0.0000,0.0004

78.7750,1.4359,3.7443,0.0000,0.0004

79.7750,1.4375,3.7546,0.0000,0.0004

80.7750,1.4381,3.7237,0.0000,0.0004

81.7750,1.4367,3.7032,0.0000,0.0004

82.7750,1.4339,3.7443,0.0000,0.0004

83.7760,1.4371,3.7443,0.0000,0.0004

84.7750,1.4373,3.7546,0.0000,0.0004

85.7750,1.4349,3.7237,0.0000,0.0004

86.7750,1.4345,3.7495,0.0000,0.0004

87.7750,1.4363,3.7752,0.0000,0.0004

88.7760,1.4371,3.7649,0.0000,0.0004

89.7750,1.4367,3.7443,0.0000,0.0004

90.7750,1.4369,3.7289,0.0000,0.0004

91.7750,1.4375,3.7186,0.0000,0.0004

92.7750,1.4377,3.7495,0.0000,0.0004

93.7750,1.4369,3.7237,0.0000,0.0004

94.7750,1.4359,3.7289,0.0000,0.0004

95.7750,1.4361,3.7289,0.0000,0.0004

96.7750,1.4371,3.7752,0.0000,0.0004

97.7750,1.4373,3.7803,0.0000,0.0004

98.7750,1.4357,3.7237,0.0000,0.0004

99.7750,1.4373,3.7855,0.0000,0.0004

100.7750,1.4379,3.7443,0.0000,0.0004

101.7750,1.4383,3.7289,0.0000,0.0004

102.7750,1.4377,3.7340,0.0000,0.0004

103.7750,1.4383,3.7392,0.0000,0.0004

104.7750,1.4385,3.7340,0.0000,0.0004

105.7750,1.4383,3.7237,0.0000,0.0004

106.7750,1.4359,3.7135,0.0000,0.0004

107.7750,1.4353,3.7649,0.0000,0.0004

108.7750,1.4357,3.7340,0.0000,0.0004

109.7750,1.4341,3.7443,0.0000,0.0004

110.7750,1.4345,3.7546,0.0000,0.0004

111.7750,1.4353,3.7495,0.0000,0.0004

112.7750,1.4359,3.7495,0.0000,0.0004

113.7750,1.4355,3.7289,0.0000,0.0004

114.7750,1.4367,3.7649,0.0000,0.0004

115.7750,1.4379,3.7546,0.0000,0.0004

116.7750,1.4391,3.7443,0.0000,0.0004

117.7750,1.4397,3.7803,0.0000,0.0004

118.7750,1.4387,3.7083,0.0000,0.0004

119.7750,1.4381,3.7289,0.0000,0.0004

120.7750,1.4367,3.7186,0.0000,0.0004

121.7750,1.4365,3.7443,0.0000,0.0004

122.7750,1.4401,3.8421,0.0000,0.0004

123.7750,1.4407,3.7443,0.0000,0.0004

124.7750,1.4423,3.8061,0.0000,0.0004

