Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8890,27.8591,28.1040,28.1921,28.2872,27.9585,27.9373,28.4732,30.3164,28.0802,29.1268,28.3910

2.7750,27.8505,28.1262,28.1832,28.2689,27.9636,27.9118,28.4596,30.3121,28.0785,29.1119,28.3845

3.7760,27.8362,28.1119,28.2183,28.2880,27.9502,27.9380,28.4481,30.3119,28.0809,29.1249,28.3878

4.7750,27.8544,28.1032,28.2059,28.2963,27.9755,27.9467,28.4587,30.3150,28.0870,29.1309,28.3945

5.7750,27.8472,28.1044,28.1897,28.2617,27.9325,27.9768,28.4529,30.3314,28.0671,29.1541,28.3871

6.7750,27.8667,28.1146,28.1721,28.2823,27.9590,27.9698,28.4692,30.3042,28.0789,29.1370,28.3922

7.7750,27.8460,28.1066,28.2041,28.2945,27.9356,27.9817,28.4405,30.3076,28.0773,29.1447,28.3896

8.7750,27.8397,28.0876,28.2034,28.2807,27.9673,28.0130,28.4554,30.3060,28.0757,29.1595,28.3941

9.7750,27.8523,28.1151,28.2112,28.2781,27.9597,28.0275,28.5065,30.3252,28.0833,29.1763,28.4095

10.7750,27.8486,28.1237,28.2019,28.2819,27.9635,28.0366,28.4599,30.3238,28.0839,29.1802,28.4050

11.7750,27.8542,28.1058,28.2132,28.2956,27.9338,28.0595,28.4713,30.3082,28.0805,29.1839,28.4052

12.7750,27.8497,28.1106,28.1902,28.2731,27.9533,28.1172,28.4563,30.2929,28.0754,29.2051,28.4054

13.7750,27.8399,28.1223,28.2117,28.2796,27.9336,28.1206,28.4453,30.3320,28.0774,29.2263,28.4106

14.7750,27.8364,28.1191,28.2029,28.2862,27.9565,28.1676,28.4685,30.3276,28.0802,29.2476,28.4206

15.7750,27.8554,28.1043,28.2004,28.2729,27.9552,28.1804,28.4495,30.3216,28.0777,29.2510,28.4175

16.7750,27.8516,28.1249,28.2115,28.2935,27.9491,28.2440,28.4559,30.3169,28.0861,29.2804,28.4309

17.7750,27.8402,28.1123,28.1820,28.2837,27.9279,28.2618,28.4579,30.3084,28.0692,29.2851,28.4218

18.7760,27.8664,28.1222,28.2188,28.2974,27.9503,28.3323,28.4533,30.2904,28.0910,29.3113,28.4414

19.7750,27.8161,28.1182,28.1823,28.2845,27.9451,28.3389,28.4611,30.3120,28.0692,29.3255,28.4323

20.7750,27.8444,28.1090,28.1909,28.2870,27.9599,28.4299,28.4673,30.2985,28.0782,29.3642,28.4484

21.7750,27.8350,28.0974,28.2053,28.2882,27.9584,28.4638,28.4657,30.3098,28.0769,29.3868,28.4530

22.7750,27.8606,28.1142,28.2121,28.2785,27.9388,28.5289,28.4678,30.3179,28.0808,29.4234,28.4648

23.7750,27.8469,28.1118,28.2154,28.2917,27.9599,28.5811,28.4608,30.2868,28.0852,29.4340,28.4693

24.7750,27.8589,28.1152,28.2023,28.2729,27.9554,28.6190,28.4547,30.3007,28.0809,29.4598,28.4724

25.7750,27.8568,28.1073,28.1789,28.2802,27.9825,28.6781,28.4553,30.2925,28.0811,29.4853,28.4789

26.7750,27.8469,28.1349,28.2131,28.2747,27.9595,28.7214,28.4546,30.3000,28.0858,29.5107,28.4881

27.7750,27.8665,28.1016,28.1954,28.2830,27.9339,28.7937,28.4605,30.2881,28.0761,29.5409,28.4903

28.7750,27.8765,28.1237,28.2005,28.2999,27.9538,28.8244,28.4633,30.2798,28.0909,29.5521,28.5027

29.7750,27.8476,28.1126,28.2045,28.3067,27.9508,28.8713,28.4602,30.3026,28.0844,29.5870,28.5070

30.7750,27.8258,28.1118,28.1998,28.2898,27.9727,28.9408,28.4682,30.3015,28.0800,29.6212,28.5138

31.7750,27.8446,28.1113,28.2003,28.2874,27.9675,28.9573,28.4597,30.2658,28.0822,29.6115,28.5117

32.7750,27.8463,28.0985,28.2016,28.2812,27.9419,29.0136,28.4578,30.3046,28.0739,29.6591,28.5182

33.7760,27.8602,28.1206,28.2106,28.2746,27.9629,29.0482,28.4691,30.2983,28.0858,29.6732,28.5306

34.7750,27.8393,28.1093,28.2068,28.2807,27.9448,29.1035,28.4554,30.2896,28.0762,29.6965,28.5287

35.7750,27.8570,28.1100,28.1911,28.2881,27.9536,29.1622,28.4712,30.3186,28.0800,29.7404,28.5440

