Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
186.7750,0.0015,0.0723,0.0001

187.7760,0.0015,0.0697,0.0001

188.7750,0.0015,0.0713,0.0001

189.7750,0.0014,0.0585,0.0001

190.7750,0.0014,0.0758,0.0001

191.7750,0.0014,0.0671,0.0001

192.7750,0.0014,0.0732,0.0001

193.7750,0.0014,0.0667,0.0001

194.7750,0.0014,0.0647,0.0001

195.7760,0.0015,0.0641,0.0001

196.7750,0.0015,0.0683,0.0001

197.7750,0.0014,0.0626,0.0001

198.7750,0.0014,0.0695,0.0001

199.7750,0.0014,0.0597,0.0001

200.7750,0.0014,0.0770,0.0001

201.7750,0.0014,0.0653,0.0001

202.7750,0.0014,0.0698,0.0001

203.7750,0.0014,0.0668,0.0001

204.7750,0.0014,0.0655,0.0001

205.7750,0.0014,0.0608,0.0001

206.7750,0.0014,0.0608,0.0001

207.7750,0.0014,0.0725,0.0001

208.7750,0.0014,0.0668,0.0001

209.7750,0.0015,0.0644,0.0001

210.7750,0.0014,0.0667,0.0001

211.7750,0.0014,0.0717,0.0001

212.7750,0.0014,0.0612,0.0001

213.7760,0.0014,0.0706,0.0001

214.7750,0.0014,0.0704,0.0001

215.7750,0.0014,0.0602,0.0001

216.7750,0.0014,0.0613,0.0001

217.7750,0.0014,0.0606,0.0001

218.7750,0.0014,0.0706,0.0001

219.7750,0.0014,0.0745,0.0001

220.7750,0.0014,0.0715,0.0001

221.7750,0.0014,0.0706,0.0001

222.7750,0.0014,0.0621,0.0001

223.7750,0.0014,0.0579,0.0001

224.7750,0.0014,0.0591,0.0001

225.7750,0.0014,0.0646,0.0001

226.7760,0.0014,0.0722,0.0001

227.7750,0.0014,0.0721,0.0001

228.7750,0.0014,0.0663,0.0001

229.7750,0.0014,0.0682,0.0001

230.7750,0.0014,0.0674,0.0001

231.7760,0.0014,0.0667,0.0001

232.7750,0.0014,0.0708,0.0001

233.7750,0.0014,0.0838,0.0001

234.7750,0.0014,0.0711,0.0001

235.7750,0.0014,0.0548,0.0001

236.7750,0.0014,0.0486,0.0001

237.7750,0.0014,0.0760,0.0001

238.7750,0.0014,0.0559,0.0001

239.7750,0.0014,0.0581,0.0001

240.7750,0.0014,0.0634,0.0001

241.7750,0.0014,0.0623,0.0001

242.7750,0.0014,0.0679,0.0001

243.7750,0.0015,0.0682,0.0001

244.7750,0.0014,0.0718,0.0001

245.7750,0.0014,0.0794,0.0001

246.7750,0.0014,0.0624,0.0001

247.7750,0.0014,0.0621,0.0001

248.7750,0.0014,0.0640,0.0001

249.7750,0.0014,0.0623,0.0001

250.7750,0.0014,0.0804,0.0001

251.7750,0.0014,0.0718,0.0001

252.7760,0.0014,0.0596,0.0001

253.7750,0.0014,0.0662,0.0001

254.7760,0.0014,0.0535,0.0001

255.7750,0.0014,0.0729,0.0001

256.7750,0.0015,0.0581,0.0001

257.7750,0.0015,0.0606,0.0001

258.7750,0.0015,0.0682,0.0001

259.7750,0.0015,0.0664,0.0001

260.7750,0.0014,0.0665,0.0001

261.7750,0.0015,0.0690,0.0001

262.7750,0.0015,0.0571,0.0001

263.7750,0.0015,0.0681,0.0001

264.7750,0.0014,0.0632,0.0001

265.7750,0.0014,0.0638,0.0001

266.7750,0.0014,0.0719,0.0001

267.7750,0.0014,0.0699,0.0001

268.7750,0.0014,0.0571,0.0001

269.7750,0.0014,0.0649,0.0001

270.7750,0.0014,0.0685,0.0001

271.7750,0.0014,0.0719,0.0001

272.7760,0.0014,0.0699,0.0001

273.7750,0.0015,0.0575,0.0001

274.7750,0.0015,0.0672,0.0001

275.7750,0.0014,0.0768,0.0001

276.7750,0.0015,0.0722,0.0001

277.7750,0.0014,0.0721,0.0001

278.7750,0.0015,0.0668,0.0001

279.7750,0.0015,0.0650,0.0001

280.7750,0.0015,0.0732,0.0001

281.7750,0.0015,0.0629,0.0001

282.7750,0.0014,0.0580,0.0001

283.7750,0.0014,0.0623,0.0001

284.7750,0.0014,0.0655,0.0001

285.7750,0.0015,0.0674,0.0001

286.7750,0.0014,0.0634,0.0001

287.7750,0.0015,0.0676,0.0001

288.7750,0.0015,0.0674,0.0001

289.7750,0.0014,0.0661,0.0001

290.7750,0.0014,0.0658,0.0001

291.7750,0.0015,0.0587,0.0001

292.7750,0.0014,0.0554,0.0001

293.7750,0.0014,0.0597,0.0001

294.7750,0.0014,0.0674,0.0001

295.7750,0.0014,0.0599,0.0001

296.7750,0.0015,0.0662,0.0001

297.7750,0.0015,0.0651,0.0001

298.7750,0.0015,0.0616,0.0001

299.7750,0.0015,0.0638,0.0001

300.7750,0.0015,0.0572,0.0001

301.7750,0.0014,0.0557,0.0001

302.7750,0.0014,0.0612,0.0001

303.7750,0.0014,0.0788,0.0001

304.7750,0.0014,0.0657,0.0001

305.7750,0.0014,0.0595,0.0001

306.7750,0.0014,0.0540,0.0001

307.7750,0.0014,0.0598,0.0001

308.7760,0.0014,0.0754,0.0001

309.7750,0.0014,0.0829,0.0001

310.7750,0.0014,0.0666,0.0001

311.7750,0.0014,0.0639,0.0001

312.7750,0.0014,0.0644,0.0001

313.7750,0.0014,0.0590,0.0001

314.7750,0.0014,0.0611,0.0001

315.7750,0.0015,0.0600,0.0001

316.7750,0.0014,0.0559,0.0001

317.7750,0.0014,0.0764,0.0001

318.7750,0.0015,0.0571,0.0001

319.7750,0.0015,0.0587,0.0001

320.7750,0.0015,0.0632,0.0001

321.7750,0.0014,0.0581,0.0001

322.7750,0.0014,0.0658,0.0001

323.7750,0.0014,0.0583,0.0001

324.7750,0.0015,0.0604,0.0001

325.7750,0.0015,0.0719,0.0001

326.7750,0.0014,0.0554,0.0001

327.7750,0.0014,0.0645,0.0001

328.7750,0.0014,0.0623,0.0001

329.7750,0.0014,0.0562,0.0001

330.7750,0.0014,0.0699,0.0001

331.7750,0.0014,0.0718,0.0001

332.7750,0.0014,0.0715,0.0001

333.7750,0.0014,0.0600,0.0001

334.7750,0.0014,0.0648,0.0001

335.7750,0.0014,0.0634,0.0001

336.7750,0.0015,0.0775,0.0001

337.7760,0.0015,0.0595,0.0001

338.7760,0.0014,0.0689,0.0001

339.7750,0.0014,0.0611,0.0001

340.7750,0.0014,0.0604,0.0001

341.7750,0.0014,0.0728,0.0001

342.7750,0.0015,0.0639,0.0001

343.7750,0.0015,0.0660,0.0001

344.7750,0.0015,0.0645,0.0001

345.7750,0.0014,0.0551,0.0001

346.7750,0.0014,0.0610,0.0001

347.7750,0.0014,0.0627,0.0001

348.7750,0.0014,0.0651,0.0001

349.7750,0.0014,0.0624,0.0001

350.7750,0.0014,0.0592,0.0001

351.7750,0.0014,0.0607,0.0001

352.7750,0.0014,0.0573,0.0001

353.7750,0.0014,0.0542,0.0001

354.7750,0.0014,0.0648,0.0001

355.7750,0.0014,0.0442,0.0001

356.7750,0.0014,0.0578,0.0001

357.7750,0.0014,0.0526,0.0001

358.7760,0.0014,0.0562,0.0001

359.7750,0.0014,0.0593,0.0001

360.7750,0.0015,0.0589,0.0001

361.7750,0.0014,0.0561,0.0001

362.7750,0.0015,0.0701,0.0001

363.7750,0.0015,0.0603,0.0001

364.7750,0.0014,0.0605,0.0001

365.7750,0.0014,0.0642,0.0001

366.7750,0.0014,0.0699,0.0001

367.7750,0.0014,0.0594,0.0001

368.7750,0.0015,0.0534,0.0001

369.7750,0.0015,0.0538,0.0001

370.7750,0.0015,0.0666,0.0001

371.7750,0.0015,0.0570,0.0001

372.7750,0.0015,0.0556,0.0001

373.7750,0.0015,0.0555,0.0001

374.7750,0.0014,0.0498,0.0001

375.7750,0.0014,0.0666,0.0001

376.7760,0.0014,0.0737,0.0001

377.7750,0.0014,0.0540,0.0001

378.7750,0.0014,0.0643,0.0001

379.7750,0.0014,0.0667,0.0001

380.7750,0.0014,0.0523,0.0001

381.7750,0.0014,0.0655,0.0001

382.7760,0.0014,0.0694,0.0001

383.7750,0.0014,0.0584,0.0001

384.7750,0.0014,0.0734,0.0001

385.7750,0.0014,0.0601,0.0001

386.7750,0.0014,0.0603,0.0001

387.7750,0.0015,0.0625,0.0001

388.7750,0.0014,0.0648,0.0001

389.7750,0.0014,0.0603,0.0001

390.7750,0.0014,0.0474,0.0001

391.7750,0.0014,0.0520,0.0001

392.7760,0.0014,0.0495,0.0001

393.7750,0.0014,0.0508,0.0001

394.7750,0.0014,0.0611,0.0001

395.7750,0.0014,0.0589,0.0001

396.7750,0.0014,0.0548,0.0001

397.7750,0.0014,0.0708,0.0001

398.7750,0.0014,0.0583,0.0001

399.7750,0.0014,0.0622,0.0001

400.7750,0.0014,0.0647,0.0001

401.7750,0.0014,0.0668,0.0001

402.7750,0.0014,0.0564,0.0001

403.7760,0.0014,0.0649,0.0001

404.7750,0.0014,0.0733,0.0001

405.7750,0.0014,0.0623,0.0001

406.7750,0.0014,0.0665,0.0001

407.7750,0.0014,0.0635,0.0001

408.7750,0.0015,0.0702,0.0001

409.7750,0.0015,0.0587,0.0001

410.7750,0.0015,0.0597,0.0001

411.7750,0.0014,0.0611,0.0001

412.7750,0.0014,0.0743,0.0001

413.7750,0.0014,0.0616,0.0001

414.7750,0.0014,0.0717,0.0001

415.7750,0.0014,0.0563,0.0001

416.7750,0.0014,0.0651,0.0001

417.7750,0.0014,0.0541,0.0001

418.7750,0.0014,0.0622,0.0001

419.7760,0.0014,0.0665,0.0001

420.7760,0.0014,0.0669,0.0001

421.7750,0.0014,0.0644,0.0001

422.7750,0.0014,0.0612,0.0001

423.7750,0.0014,0.0694,0.0001

424.7750,0.0014,0.0621,0.0001

425.7760,0.0014,0.0637,0.0001

426.7750,0.0014,0.0658,0.0001

427.7750,0.0015,0.0528,0.0001

428.7760,0.0014,0.0678,0.0001

429.7750,0.0014,0.0660,0.0001

430.7750,0.0014,0.0735,0.0001

431.7750,0.0014,0.0633,0.0001

432.7750,0.0014,0.0653,0.0001

433.7760,0.0014,0.0598,0.0001

434.7750,0.0014,0.0605,0.0001

435.7760,0.0014,0.0661,0.0001

436.7750,0.0014,0.0713,0.0001

437.7750,0.0014,0.0622,0.0001

438.7750,0.0014,0.0663,0.0001

439.7750,0.0014,0.0669,0.0001

440.7750,0.0014,0.0648,0.0001

441.7750,0.0015,0.0791,0.0001

442.7750,0.0014,0.0743,0.0001

443.7750,0.0014,0.0711,0.0001

444.7750,0.0014,0.0735,0.0001

445.7750,0.0014,0.0613,0.0001

446.7750,0.0014,0.0675,0.0001

447.7750,0.0014,0.0639,0.0001

448.7750,0.0014,0.0635,0.0001

449.7750,0.0014,0.0735,0.0001

450.7750,0.0014,0.0697,0.0001

451.7750,0.0014,0.0690,0.0001

452.7750,0.0014,0.0592,0.0001

453.7760,0.0014,0.0714,0.0001

454.7750,0.0014,0.0653,0.0001

455.7750,0.0014,0.0612,0.0001

456.7750,0.0014,0.0756,0.0001

457.7750,0.0014,0.0595,0.0001

458.7750,0.0014,0.0709,0.0001

459.7750,0.0014,0.0638,0.0001

460.7750,0.0014,0.0713,0.0001

461.7750,0.0014,0.0686,0.0001

462.7750,0.0014,0.0707,0.0001

463.7750,0.0014,0.0654,0.0001

464.7750,0.0014,0.0548,0.0001

465.7750,0.0014,0.0657,0.0001

466.7750,0.0014,0.0757,0.0001

467.7760,0.0014,0.0696,0.0001

468.7750,0.0014,0.0600,0.0001

469.7750,0.0014,0.0437,0.0001

470.7750,0.0014,0.0593,0.0001

471.7760,0.0014,0.0657,0.0001

472.7750,0.0014,0.0586,0.0001

473.7750,0.0014,0.0757,0.0001

474.7750,0.0014,0.0669,0.0001

475.7750,0.0014,0.0678,0.0001

476.7750,0.0014,0.0675,0.0001

477.7750,0.0014,0.0701,0.0001

478.7760,0.0014,0.0595,0.0001

479.7750,0.0014,0.0742,0.0001

480.7750,0.0014,0.0732,0.0001

481.7750,0.0014,0.0629,0.0001

482.7750,0.0014,0.0610,0.0001

483.7750,0.0014,0.0639,0.0001

484.7750,0.0015,0.0654,0.0001

485.7750,0.0015,0.0654,0.0001

486.7760,0.0014,0.0624,0.0001

487.7750,0.0014,0.0598,0.0001

488.7750,0.0014,0.0806,0.0001

489.7750,0.0014,0.0649,0.0001

490.7760,0.0015,0.0553,0.0001

491.7750,0.0014,0.0541,0.0001

492.7750,0.0014,0.0634,0.0001

493.7750,0.0014,0.0577,0.0001

494.7750,0.0014,0.0607,0.0001

495.7750,0.0014,0.0632,0.0001

496.7750,0.0014,0.0674,0.0001

497.7750,0.0014,0.0605,0.0001

498.7750,0.0014,0.0507,0.0001

499.7750,0.0015,0.0613,0.0001

500.7750,0.0014,0.0662,0.0001

501.7750,0.0014,0.0593,0.0001

502.7750,0.0014,0.0668,0.0001

503.7750,0.0014,0.0623,0.0001

504.7750,0.0014,0.0588,0.0001

505.7750,0.0014,0.0734,0.0001

506.7750,0.0014,0.0645,0.0001

507.7760,0.0014,0.0668,0.0001

508.7750,0.0014,0.0686,0.0001

509.7760,0.0014,0.0622,0.0001

510.7750,0.0014,0.0740,0.0001

511.7750,0.0014,0.0568,0.0001

512.7760,0.0014,0.0679,0.0001

513.7760,0.0014,0.0743,0.0001

514.7760,0.0014,0.0806,0.0001

515.7750,0.0014,0.0671,0.0001

516.7750,0.0014,0.0761,0.0001

517.7750,0.0014,0.0686,0.0001

518.7750,0.0014,0.0673,0.0001

519.7750,0.0014,0.0632,0.0001

520.7750,0.0014,0.0773,0.0001

521.7750,0.0015,0.0622,0.0001

522.7750,0.0014,0.0522,0.0001

523.7750,0.0014,0.0691,0.0001

524.7750,0.0014,0.0676,0.0001

525.7750,0.0014,0.0559,0.0001

526.7750,0.0014,0.0572,0.0001

527.7750,0.0014,0.0573,0.0001

528.7750,0.0014,0.0647,0.0001

529.7750,0.0014,0.0628,0.0001

530.7750,0.0014,0.0543,0.0001

531.7750,0.0014,0.0690,0.0001

532.7750,0.0014,0.0547,0.0001

533.7750,0.0014,0.0484,0.0001

534.7750,0.0014,0.0715,0.0001

535.7750,0.0014,0.0757,0.0001

536.7750,0.0014,0.0663,0.0001

537.7760,0.0014,0.0665,0.0001

538.7750,0.0014,0.0770,0.0001

539.7750,0.0014,0.0701,0.0001

540.7750,0.0014,0.0763,0.0001

541.7750,0.0014,0.0617,0.0001

542.7760,0.0014,0.0614,0.0001

543.7750,0.0014,0.0636,0.0001

544.7750,0.0014,0.0559,0.0001

545.7750,0.0014,0.0626,0.0001

546.7750,0.0014,0.0638,0.0001

547.7750,0.0014,0.0757,0.0001

548.7750,0.0014,0.0647,0.0001

549.7750,0.0014,0.0650,0.0001

550.7750,0.0014,0.0529,0.0001

551.7750,0.0014,0.0481,0.0001

552.7750,0.0014,0.0654,0.0001

553.7750,0.0014,0.0682,0.0001

554.7750,0.0015,0.0602,0.0001

555.7750,0.0015,0.0747,0.0001

556.7760,0.0014,0.0843,0.0001

557.7750,0.0014,0.0610,0.0001

558.7760,0.0014,0.0645,0.0001

559.7750,0.0014,0.0668,0.0001

560.7750,0.0014,0.0557,0.0001

561.7750,0.0015,0.0623,0.0001

562.7750,0.0015,0.0612,0.0001

563.7760,0.0014,0.0668,0.0001

564.7750,0.0014,0.0538,0.0001

565.7750,0.0014,0.0765,0.0001

566.7750,0.0014,0.0591,0.0001

567.7750,0.0014,0.0660,0.0001

568.7750,0.0015,0.0640,0.0001

569.7750,0.0015,0.0682,0.0001

570.7750,0.0014,0.0707,0.0001

571.7750,0.0015,0.0743,0.0001

572.7750,0.0015,0.0708,0.0001

573.7750,0.0015,0.0666,0.0001

574.7750,0.0015,0.0674,0.0001

575.7750,0.0014,0.0586,0.0001

576.7750,0.0014,0.0594,0.0001

577.7760,0.0014,0.0634,0.0001

578.7750,0.0015,0.0591,0.0001

579.7750,0.0015,0.0484,0.0001

580.7750,0.0015,0.0520,0.0001

581.7750,0.0014,0.0687,0.0001

582.7750,0.0014,0.0633,0.0001

583.7750,0.0014,0.0516,0.0001

584.7750,0.0015,0.0576,0.0001

585.7750,0.0015,0.0646,0.0001

586.7750,0.0015,0.0604,0.0001

587.7750,0.0014,0.0550,0.0001

588.7750,0.0015,0.0618,0.0001

589.7750,0.0015,0.0619,0.0001

590.7750,0.0015,0.0591,0.0001

591.7750,0.0015,0.0500,0.0001

592.7750,0.0014,0.0599,0.0001

593.7750,0.0014,0.0579,0.0001

594.7750,0.0015,0.0582,0.0001

595.7750,0.0014,0.0669,0.0001

596.7750,0.0015,0.0588,0.0001

597.7750,0.0015,0.0682,0.0001

598.7750,0.0015,0.0662,0.0001

599.7750,0.0015,0.0610,0.0001

600.7760,0.0015,0.0628,0.0001

601.7750,0.0014,0.0625,0.0001

602.7750,0.0015,0.0690,0.0001

603.7750,0.0015,0.0667,0.0001

604.7750,0.0015,0.0641,0.0001

605.7750,0.0015,0.0724,0.0001

606.7750,0.0015,0.0648,0.0001

607.7750,0.0015,0.0687,0.0001

608.7750,0.0015,0.0673,0.0001

609.7750,0.0015,0.0614,0.0001

610.7750,0.0015,0.0582,0.0001

611.7750,0.0015,0.0721,0.0001

612.7750,0.0015,0.0765,0.0001

613.7760,0.0015,0.0683,0.0001

614.7750,0.0014,0.0613,0.0001

615.7750,0.0015,0.0752,0.0001

616.7750,0.0015,0.0619,0.0001

617.7750,0.0014,0.0607,0.0001

618.7750,0.0015,0.0643,0.0001

619.7750,0.0015,0.0619,0.0001

620.7750,0.0015,0.0680,0.0001

621.7750,0.0015,0.0613,0.0001

622.7750,0.0015,0.0660,0.0001

623.7750,0.0015,0.0580,0.0001

624.7750,0.0015,0.0704,0.0001

625.7750,0.0015,0.0566,0.0001

626.7750,0.0015,0.0624,0.0001

627.7750,0.0014,0.0632,0.0001

628.7750,0.0014,0.0699,0.0001

629.7750,0.0015,0.0648,0.0001

630.7750,0.0015,0.0659,0.0001

631.7750,0.0015,0.0699,0.0001

632.7750,0.0014,0.0599,0.0001

633.7750,0.0014,0.0635,0.0001

634.7750,0.0014,0.0514,0.0001

635.7760,0.0015,0.0744,0.0001

636.7750,0.0014,0.0535,0.0001

637.7750,0.0014,0.0546,0.0001

638.7750,0.0014,0.0588,0.0001

639.7750,0.0014,0.0619,0.0001

640.7750,0.0014,0.0603,0.0001

641.7760,0.0014,0.0598,0.0001

642.7750,0.0014,0.0715,0.0001

643.7750,0.0014,0.0675,0.0001

644.7750,0.0014,0.0702,0.0001

645.7750,0.0014,0.0578,0.0001

646.7750,0.0015,0.0542,0.0001

647.7750,0.0014,0.0570,0.0001

648.7750,0.0014,0.0612,0.0001

649.7750,0.0014,0.0703,0.0001

650.7760,0.0014,0.0573,0.0001

651.7750,0.0014,0.0701,0.0001

652.7750,0.0014,0.0666,0.0001

653.7750,0.0014,0.0668,0.0001

654.7750,0.0014,0.0656,0.0001

655.7760,0.0014,0.0675,0.0001

656.7750,0.0014,0.0597,0.0001

657.7750,0.0014,0.0656,0.0001

658.7750,0.0014,0.0670,0.0001

659.7750,0.0014,0.0702,0.0001

660.7750,0.0014,0.0667,0.0001

661.7750,0.0014,0.0638,0.0001

662.7750,0.0014,0.0582,0.0001

663.7750,0.0014,0.0608,0.0001

664.7750,0.0014,0.0511,0.0001

665.7750,0.0014,0.0773,0.0001

666.7760,0.0014,0.0759,0.0001

667.7750,0.0014,0.0620,0.0001

668.7750,0.0014,0.0657,0.0001

669.7750,0.0014,0.0659,0.0001

670.7750,0.0015,0.0535,0.0001

671.7750,0.0014,0.0645,0.0001

672.7750,0.0014,0.0610,0.0001

