Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8820,29.0804,28.0734,27.0616,26.3617,25.2586,29.2757,25.7865,29.5307,27.1672,29.4032,27.5536

2.4800,29.0727,28.0911,27.0817,26.3554,25.2221,29.2807,25.8090,29.5719,27.1646,29.4263,27.5606

3.4810,29.1033,28.0786,27.0815,26.3486,25.2481,29.2864,25.7903,29.5409,27.1720,29.4136,27.5597

4.4800,29.0894,28.0751,27.0647,26.3559,25.2497,29.2715,25.8085,29.5449,27.1670,29.4082,27.5575

5.4800,29.0932,28.1021,27.0838,26.3839,25.2530,29.2696,25.7949,29.5509,27.1832,29.4103,27.5664

6.4800,29.1076,28.0524,27.0642,26.3888,25.2551,29.2765,25.7956,29.5625,27.1736,29.4195,27.5628

7.4800,29.0800,28.0875,27.0489,26.3820,25.2402,29.2870,25.8058,29.5199,27.1677,29.4034,27.5564

8.4800,29.0956,28.0932,27.0782,26.3703,25.2516,29.2640,25.8031,29.5336,27.1778,29.3988,27.5612

9.4800,29.0944,28.0781,27.0734,26.3848,25.2500,29.2789,25.8138,29.5301,27.1761,29.4045,27.5629

10.4800,29.0864,28.0824,27.0584,26.3566,25.2779,29.2657,25.8158,29.5334,27.1724,29.3996,27.5596

11.4810,29.0882,28.0814,27.0706,26.3830,25.2641,29.2477,25.7789,29.5418,27.1775,29.3948,27.5570

12.4800,29.0858,28.0957,27.0853,26.3732,25.2418,29.2354,25.7951,29.5450,27.1764,29.3902,27.5572

13.4800,29.0907,28.0906,27.0506,26.3804,25.2604,29.2474,25.7924,29.5367,27.1745,29.3920,27.5562

14.4800,29.1147,28.1044,27.0705,26.3630,25.2647,29.2390,25.7915,29.5386,27.1834,29.3888,27.5608

15.4800,29.1074,28.0895,27.0560,26.3708,25.2498,29.2476,25.8059,29.5591,27.1747,29.4033,27.5608

16.4800,29.0960,28.0701,27.0541,26.3806,25.2530,29.2376,25.8120,29.5533,27.1707,29.3954,27.5571

17.4810,29.0792,28.0968,27.0648,26.3583,25.2323,29.2392,25.8076,29.5360,27.1663,29.3876,27.5518

18.4800,29.0818,28.0790,27.0870,26.3820,25.2595,29.2211,25.8082,29.5386,27.1779,29.3798,27.5571

19.4800,29.0966,28.0826,27.0657,26.3597,25.2522,29.2138,25.7995,29.5506,27.1714,29.3822,27.5526

20.4800,29.1066,28.0846,27.0563,26.3772,25.2371,29.2016,25.8185,29.5244,27.1724,29.3630,27.5508

21.4800,29.0842,28.0884,27.0814,26.3688,25.2407,29.2127,25.7992,29.5415,27.1727,29.3771,27.5521

22.4800,29.1058,28.0955,27.0804,26.3669,25.2552,29.2164,25.7963,29.5278,27.1808,29.3721,27.5555

23.4800,29.0911,28.0939,27.0632,26.3827,25.2769,29.2083,25.7881,29.5226,27.1816,29.3654,27.5534

