Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9190,0.2919,-0.0170,1.9590,1.4043,1.2181,8.8122,0.1060,0.8270,8.8122,1.9678

2.4120,-0.0168,-0.3257,1.2181,1.2808,1.1564,8.8739,0.1677,0.5801,8.8739,1.7649

3.4120,-0.0168,0.1682,1.7738,1.0339,1.2181,8.8739,-0.0793,0.6830,8.8739,1.8531

4.4120,-0.2019,-0.0788,1.2181,1.2808,1.2799,8.8739,0.0442,0.5904,8.8739,1.7737

5.4120,0.4153,0.1065,1.2799,1.0956,1.2799,8.8122,-0.0175,0.6933,8.8122,1.8531

6.4120,0.1684,-0.0788,1.2181,1.2808,1.2799,8.3183,0.1060,0.6624,8.3183,1.7561

7.4120,0.1684,0.1065,1.4034,0.7869,1.1564,8.8739,0.0442,0.6110,8.8739,1.7914

8.4120,0.1684,-0.1405,1.4034,1.3425,1.1564,8.7504,-0.0175,0.6521,8.7504,1.8090

9.4120,-0.0785,-0.0170,1.5268,1.4043,1.4651,8.8122,-0.0793,0.7036,8.8122,1.8619

10.4120,-0.0785,0.0447,1.1564,1.5277,1.2181,8.9356,0.1677,0.6727,8.9356,1.8531

11.4120,0.1067,-0.0788,1.5886,1.1573,1.1564,8.3800,0.1677,0.6830,8.3800,1.7826

12.4120,0.2919,-0.2640,1.2799,1.2191,1.1564,8.6887,0.2294,0.6521,8.6887,1.8002

13.4130,-0.2637,-0.0170,1.1564,1.7747,1.2181,8.6270,-0.0793,0.6315,8.6270,1.7737

14.4120,0.0450,0.0447,4.6139,7.0839,-0.1402,8.6887,5.2922,2.8232,8.6887,3.6612

15.4120,-0.0785,0.1065,3.4408,5.8492,0.2302,8.5035,3.8721,2.2367,8.5035,3.1320

16.4120,-0.0168,0.6003,3.3791,5.5405,-0.1402,8.5035,3.7487,2.1853,8.5035,3.0879

17.4120,-0.0785,0.2299,3.3173,5.1701,-0.2020,8.6887,3.5634,2.0001,8.6887,2.9556

18.4120,0.0450,-0.0788,3.0704,4.7379,0.1067,8.8739,2.8225,1.7840,8.8739,2.7968

19.4120,0.2302,0.1682,0.1686,0.2313,0.7859,8.6270,0.1060,0.2817,8.6270,1.4739

20.4120,0.1067,-0.0788,0.8477,0.6635,0.9711,8.3183,0.1677,0.4463,8.3183,1.5709

21.4120,0.2919,0.2299,1.2181,1.0339,0.6624,8.5652,-0.1410,0.5492,8.5652,1.6944

22.4120,0.1067,-0.1405,0.7860,0.9721,0.8477,8.3183,0.1060,0.4463,8.3183,1.5709

23.4120,0.1684,-0.2022,0.8477,2.2068,0.6007,8.4418,0.0442,0.6109,8.4418,1.7296

24.4120,0.2302,-0.0788,1.5268,0.9104,0.9094,8.6270,-0.0175,0.5801,8.6270,1.7296

25.4120,0.1067,0.1065,0.8477,1.1573,1.4033,8.3800,0.3529,0.6624,8.3800,1.7649

26.4120,-0.2019,-0.0170,1.0329,1.0339,0.6007,8.8739,0.9703,0.5698,8.8739,1.7561

27.4130,0.1684,0.9708,1.5268,0.9104,1.0946,8.6270,-0.2027,0.7447,8.6270,1.8708

28.4120,0.1684,-0.4492,1.1564,1.1573,1.4033,8.6887,0.0442,0.5801,8.6887,1.7385

29.4120,0.1684,0.1682,1.7738,1.2808,1.1564,8.5652,-0.2027,0.7241,8.5652,1.8443

30.4120,0.6622,0.0447,1.2181,1.0956,1.0329,8.7504,-0.4497,0.6006,8.7504,1.7649

31.4120,-0.3254,0.0447,1.0329,1.2191,0.6007,7.7009,0.4147,0.4978,7.7009,1.5268

32.4120,0.5388,-0.3257,1.4034,0.8487,1.3416,9.6765,0.2912,0.6830,9.6765,1.9678

33.4120,0.1067,-0.0170,1.1564,1.1573,1.8355,8.8739,-0.0175,0.7036,8.8739,1.8708

