Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9190,23.9979,23.6193,24.2506,24.4859,24.6814,24.9068,23.9225,27.4883,24.2070,26.1975,24.6691

2.4120,23.9510,23.6043,24.2488,24.4676,24.7138,24.8868,23.8970,27.5244,24.1971,26.2056,24.6617

3.4120,23.9946,23.6069,24.2301,24.4934,24.6984,24.9190,23.9034,27.5203,24.2047,26.2197,24.6708

4.4120,24.0025,23.6127,24.1881,24.5256,24.6727,24.9056,23.9063,27.5418,24.2003,26.2237,24.6694

5.4120,24.0034,23.6137,24.1891,24.4897,24.6769,24.8919,23.9296,27.5389,24.1946,26.2154,24.6666

6.4120,23.9989,23.6016,24.1671,24.5079,24.6914,24.9144,23.9146,27.5764,24.1934,26.2454,24.6715

7.4120,24.0029,23.6213,24.1571,24.4950,24.7024,24.9046,23.9093,27.6073,24.1957,26.2560,24.6750

8.4120,23.9971,23.6030,24.1577,24.4848,24.6986,24.8961,23.8962,27.6124,24.1882,26.2542,24.6682

9.4120,23.9955,23.6148,24.1638,24.4966,24.6747,24.9213,23.9133,27.6272,24.1891,26.2742,24.6759

10.4120,24.0125,23.6168,24.1535,24.4891,24.7139,24.9128,23.9001,27.6564,24.1972,26.2846,24.6819

11.4120,24.0164,23.6263,24.1634,24.4919,24.7334,24.8955,23.9195,27.6971,24.2063,26.2963,24.6929

12.4120,24.0017,23.6137,24.1589,24.4893,24.6984,24.9502,23.9059,27.6918,24.1924,26.3210,24.6887

13.4130,24.0209,23.5979,24.1630,24.4995,24.7384,24.9080,23.9200,27.7049,24.2039,26.3065,24.6941

14.4120,24.0413,23.6440,24.2351,24.5007,24.7346,24.9071,23.9230,27.7270,24.2311,26.3171,24.7141

15.4120,23.8984,24.0493,24.4109,24.5588,24.8267,24.9340,23.9131,27.7416,24.3488,26.3378,24.7916

16.4120,23.9714,24.2835,24.9616,24.7925,24.4493,24.9445,23.9256,27.7827,24.4916,26.3636,24.8889

17.4120,24.1349,24.7861,24.4756,24.6623,24.3864,24.9577,23.9197,27.7742,24.4891,26.3659,24.8871

18.4120,24.3301,24.3911,24.2829,24.5182,24.4936,24.9246,23.9396,27.8180,24.4032,26.3713,24.8373

19.4120,24.3862,24.2571,24.3577,24.5279,24.6480,24.9017,23.9162,27.8022,24.4354,26.3520,24.8496

20.4120,24.3346,24.2441,24.3722,24.5409,24.6918,24.8633,23.9240,27.8375,24.4367,26.3504,24.8511

21.4120,24.3068,24.2688,24.3926,24.5699,24.7132,24.8488,23.9052,27.8470,24.4503,26.3479,24.8566

22.4120,24.3176,24.2597,24.3869,24.6010,24.7032,24.8483,23.9354,27.8823,24.4537,26.3653,24.8668

23.4120,24.2680,24.2655,24.3941,24.6210,24.6787,24.8214,23.9417,27.8805,24.4455,26.3509,24.8589

24.4120,24.2839,24.2750,24.4036,24.5978,24.7003,24.8118,23.9237,27.8987,24.4521,26.3552,24.8618

25.4120,24.2882,24.2676,24.4094,24.6287,24.6696,24.8222,23.9301,27.9368,24.4527,26.3795,24.8691

26.4120,24.2737,24.2819,24.3996,24.6259,24.6679,24.8337,23.9131,27.9375,24.4498,26.3856,24.8666

