Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9190,0.6965,1.8252,0.0000,0.0000

2.4120,0.6945,1.8149,0.0000,0.0000

3.4120,0.6972,1.8406,0.0000,0.0004

4.4120,0.6975,1.8303,0.0000,0.0004

5.4120,0.6989,1.8458,0.0000,0.0004

6.4120,0.6995,1.8406,0.0000,0.0004

7.4120,0.7002,1.8458,0.0000,0.0004

8.4120,0.7007,1.8458,0.0000,0.0004

9.4120,0.7001,1.8201,0.0000,0.0004

10.4120,0.7001,1.8355,0.0000,0.0004

11.4120,0.7007,1.8406,0.0000,0.0004

12.4120,0.7033,1.8818,0.0000,0.0004

13.4130,0.7029,1.8303,0.0000,0.0004

14.4120,0.7033,1.8406,0.0000,0.0005

15.4120,0.7025,1.8252,0.0000,0.0004

16.4120,0.7005,1.7892,0.0000,0.0197

17.4120,0.7011,1.8612,60.4703,0.1800

18.4120,0.7011,1.8458,60.3982,0.2124

19.4120,0.7025,1.8561,58.2363,0.1506

20.4120,0.7055,1.9127,57.0500,0.2043

21.4120,0.7047,1.8201,23.0987,0.0206

22.4120,0.7033,1.8458,5.3511,0.0095

23.4120,0.7033,1.8303,0.0000,0.0019

24.4120,0.7029,1.8303,0.0000,0.0008

25.4120,0.7027,1.8201,0.0000,0.0008

26.4120,0.7051,1.8509,0.0000,0.0008

27.4130,0.7073,1.9178,0.0000,0.0008

28.4120,0.7067,1.8303,0.0000,0.0008

29.4120,0.7057,1.8303,0.0000,0.0008

30.4120,0.7025,1.8303,0.0000,0.0008

31.4120,0.7035,1.8458,0.0000,0.0008

32.4120,0.7025,1.8201,0.0000,0.0008

33.4120,0.7031,1.8458,0.0000,0.0008

34.4130,0.7023,1.8098,0.0000,0.0008

35.4120,0.7035,1.8509,0.0000,0.0008

36.4120,0.7035,1.8509,0.0000,0.0008

37.4120,0.6997,1.8201,0.0000,0.0008

