Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
137.3290,1.0832,48.1359,52.1396

138.3300,1.0832,48.1522,52.1604

139.3290,1.0828,48.2389,52.2342

140.3290,1.0828,48.2663,52.2627

141.3290,1.0888,48.5420,52.8523

142.3290,1.1790,52.6689,62.0941

143.3290,1.3071,58.5551,76.5365

144.3290,1.4026,63.9857,89.7474

145.3290,1.4239,64.5596,91.9238

146.3290,1.4262,64.3376,91.7562

147.3290,1.4257,64.5134,91.9754

148.3300,1.4266,64.2811,91.7053

149.3290,1.4265,64.3031,91.7289

150.3290,1.4259,64.4768,91.9369

151.3290,1.4252,64.6724,92.1714

152.3290,1.4252,64.6908,92.1991

153.3290,1.4256,64.5627,92.0434

154.3290,1.4256,64.5908,92.0794

155.3290,1.4245,64.8633,92.3967

156.3290,1.4246,64.8631,92.4046

157.3290,1.4246,64.8525,92.3883

158.3290,1.4254,64.6670,92.1759

159.3300,1.4260,64.5174,92.0001

160.3290,1.4262,64.3886,91.8336

161.3290,1.4260,64.5128,91.9953

162.3290,1.4265,64.3274,91.7618

163.3290,1.4263,64.3789,91.8257

164.3290,1.4274,64.0720,91.4567

165.3300,1.4263,64.3707,91.8144

166.3290,1.4266,64.3154,91.7502

167.3290,1.4274,64.0774,91.4652

168.3290,1.4267,64.2682,91.6924

169.3290,1.4263,64.3923,91.8436

170.3290,1.4272,64.1784,91.5937

171.3290,1.4287,63.7267,91.0435

172.3290,1.4277,64.0053,91.3779

173.3290,1.4280,63.9104,91.2622

174.3290,1.4284,63.7594,91.0758

175.3290,1.4280,63.9445,91.3128

176.3290,1.4281,63.8763,91.2207

177.3290,1.4282,63.8560,91.1972

178.3290,1.4283,63.8071,91.1342

179.3290,1.4289,63.6944,91.0113

180.3290,1.4309,63.1464,90.3576

181.3290,1.4293,63.5266,90.7979

182.3290,1.4299,63.3837,90.6352

183.3290,1.4307,63.1476,90.3473

184.3290,1.4302,63.2511,90.4648

185.3300,1.4307,63.2032,90.4230

186.3290,1.4315,62.9303,90.0847

187.3290,1.4321,62.8260,89.9702

188.3290,1.4324,62.7007,89.8139

189.3290,1.4332,62.4656,89.5255

190.3290,1.4333,62.4647,89.5288

191.3290,1.4335,62.3813,89.4264

192.3290,1.4335,62.3750,89.4136

193.3290,1.4326,62.6152,89.6998

194.3290,1.4336,62.3927,89.4437

195.3300,1.4340,62.2171,89.2224

196.3290,1.4349,62.0097,88.9751

197.3290,1.4352,61.9468,88.9062

198.3300,1.4303,63.1192,90.2776

199.3290,1.4169,66.9049,94.7991

200.3290,1.4224,65.5875,93.2897

201.3290,1.4314,63.0604,90.2637

202.3290,1.4355,61.8706,88.8128

203.3290,1.4368,61.4568,88.3026

204.3290,1.4368,61.4556,88.3017

205.3290,1.4365,61.5338,88.3908

206.3290,1.4363,61.6284,88.5176

207.3290,1.4378,61.1860,87.9725

208.3290,1.4313,62.7788,89.8536

209.3290,1.4126,68.0801,96.1716

210.3290,1.4139,67.8363,95.9166

211.3290,1.4239,65.2151,92.8575

212.3290,1.4281,63.9139,91.2784

213.3290,1.4276,63.9704,91.3236

214.3290,1.4284,63.8391,91.1899

215.3290,1.4356,61.9029,88.8685

216.3290,1.4201,65.8094,93.4537

217.3290,1.4146,67.6541,95.7043

218.3290,1.4326,62.8649,90.0596

219.3290,1.4363,61.5913,88.4654

220.3290,1.4356,61.7753,88.6836

221.3290,1.4343,62.1474,89.1365

222.3290,1.4344,62.1276,89.1170

223.3290,1.4351,61.9352,88.8849

224.3290,1.4366,61.5201,88.3818

225.3290,1.4357,61.7169,88.6090

226.3300,1.4580,65.2659,95.1598

227.3290,1.7413,93.3429,162.5371

228.3290,1.8773,105.1064,197.3176

229.3290,2.0535,118.9708,244.3040

230.3290,2.2137,132.4340,293.1707

231.3290,2.2155,133.2401,295.1869

232.3290,2.0497,121.9746,250.0157

233.3290,2.0031,118.7484,237.8695

234.3290,2.0002,118.5275,237.0823

235.3290,2.0002,118.4647,236.9514

236.3290,2.0003,118.4288,236.8880

237.3290,2.0006,118.3434,236.7574

238.3290,2.0008,118.2802,236.6585

239.3290,2.0010,118.2361,236.5866

240.3290,2.0013,118.1298,236.4121

241.3290,2.0011,118.1850,236.4999

242.3290,2.0011,118.1945,236.5227

243.3290,2.0009,118.2255,236.5606

244.3290,2.0010,118.2241,236.5668

245.3290,2.0008,118.2852,236.6631

246.3290,2.0011,118.1821,236.4997

247.3290,2.0006,118.2973,236.6702

248.3290,2.0009,118.2514,236.6101

249.3290,2.0007,118.3074,236.6946

250.3290,2.0007,118.2857,236.6521

251.3290,2.0004,118.3799,236.8039

252.3290,2.0542,121.7407,250.0756

253.3290,2.1963,131.1126,287.9589

254.3290,2.2416,134.3928,301.2611

255.3290,2.2939,137.9389,316.4150

256.3290,2.3529,142.0104,334.1432

257.3290,2.3580,142.4448,335.8800

258.3290,2.3578,142.6379,336.3097

259.3290,2.3579,142.6372,336.3304

260.3290,2.3579,142.6197,336.2879

261.3290,2.3579,142.6609,336.3791

262.3290,2.3575,142.7665,336.5779

263.3290,2.3577,142.7190,336.4850

264.3290,2.3578,142.6491,336.3429

265.3290,2.3580,142.6225,336.3076

266.3300,2.3580,142.6207,336.2928

267.3290,2.3582,142.5819,336.2298

268.3290,2.3581,142.5708,336.1986

269.3290,2.3582,142.5621,336.1936

270.3290,2.3582,142.5363,336.1355

271.3290,2.3582,142.5300,336.1152

272.3300,2.3584,142.4681,335.9913

273.3290,2.3584,142.4672,335.9995

274.3300,2.3585,142.4498,335.9681

275.3290,2.3588,142.4570,336.0279

276.3290,2.3585,142.4205,335.8970

277.3290,1.6167,97.1039,156.9841

278.3290,0.0020,0.0691,0.0001

279.3290,0.0015,0.0445,0.0001

280.3290,0.0014,0.0388,0.0001

281.3290,0.0013,0.0253,0.0000

282.3300,0.0013,0.0362,0.0000

283.3290,0.0013,0.0242,0.0000

284.3290,0.0013,0.0236,0.0000

285.3290,0.0014,0.0183,0.0000

286.3300,0.0014,0.0155,0.0000

287.3290,0.0014,0.0334,0.0000

288.3290,0.0014,0.0311,0.0000

289.3290,0.0014,0.0275,0.0000

290.3300,0.0013,0.0139,0.0000

291.3290,0.0014,0.0185,0.0000

292.3290,0.0013,0.0270,0.0000

293.3290,0.0014,0.0244,0.0000

294.3290,0.0014,0.0094,0.0000

295.3290,0.0014,0.0300,0.0000

296.3290,0.0013,0.0337,0.0000

297.3300,0.0014,0.0312,0.0000

298.3290,0.0013,0.0171,0.0000

299.3290,0.0013,0.0176,0.0000

300.3290,0.0014,0.0240,0.0000

301.3290,0.0014,0.0274,0.0000

302.3290,0.0014,0.0309,0.0000

303.3290,0.0013,0.0340,0.0000

304.3290,0.0013,0.0268,0.0000

305.3290,0.0014,0.0344,0.0000

306.3290,0.0013,0.0088,0.0000

307.3290,0.0014,0.0297,0.0000

308.3290,0.0014,0.0322,0.0000

309.3290,0.0014,0.0270,0.0000

310.3290,0.0014,0.0222,0.0000

311.3290,0.0014,0.0237,0.0000

312.3290,0.0014,0.0198,0.0000

313.3290,0.0014,0.0122,0.0000

314.3290,0.0014,0.0222,0.0000

315.3290,0.0014,0.0242,0.0000

316.3290,0.0014,0.0212,0.0000

317.3290,0.0014,0.0260,0.0000

318.3290,0.0014,0.0210,0.0000

319.3290,0.0014,0.0149,0.0000

320.3290,0.0014,0.0245,0.0000

321.3290,0.0014,0.0084,0.0000

322.3290,0.0014,0.0267,0.0000

323.3290,0.0014,0.0247,0.0000

324.3290,0.0014,0.0265,0.0000

325.3290,0.0014,0.0181,0.0000

326.3290,0.0014,0.0188,0.0000

327.3290,0.0014,0.0186,0.0000

328.3290,0.0014,0.0300,0.0000

329.3290,0.0014,0.0350,0.0000

330.3290,0.0014,0.0128,0.0000

331.3290,0.0014,0.0249,0.0000

332.3290,0.0014,0.0150,0.0000

333.3290,0.0014,0.0280,0.0000

334.3290,0.0014,0.0218,0.0000

335.3290,0.0014,0.0181,0.0000

336.3290,0.0014,0.0212,0.0000

337.3300,0.0014,0.0185,0.0000

338.3290,0.0015,0.0264,0.0000

339.3290,0.0014,0.0164,0.0000

340.3300,0.0014,0.0127,0.0000

341.3290,0.0014,0.0145,0.0000

342.3290,0.0014,0.0227,0.0000

343.3290,0.0014,0.0244,0.0000

344.3290,0.0014,0.0265,0.0000

345.3290,0.0014,0.0239,0.0000

346.3290,0.0014,0.0302,0.0000

347.3290,0.0014,0.0195,0.0000

348.3290,0.0014,0.0193,0.0000

349.3290,0.0014,0.0270,0.0000

350.3290,0.0014,0.0210,0.0000

351.3290,0.0014,0.0156,0.0000

352.3290,0.0014,0.0158,0.0000

353.3300,0.0015,0.0098,0.0000

354.3290,0.0014,0.0148,0.0000

355.3290,0.0014,0.0228,0.0000

356.3290,0.0014,0.0260,0.0000

357.3290,0.0014,0.0283,0.0000

358.3290,0.0014,0.0189,0.0000

359.3290,0.0014,0.0143,0.0000

360.3290,0.0014,0.0192,0.0000

361.3290,0.0014,0.0189,0.0000

362.3290,0.0014,0.0329,0.0000

363.3290,0.0014,0.0213,0.0000

364.3290,0.0014,0.0196,0.0000

365.3290,0.0014,0.0222,0.0000

366.3290,0.0014,0.0180,0.0000

367.3290,0.0014,0.0298,0.0000

368.3290,0.0014,0.0197,0.0000

369.3290,0.0014,0.0229,0.0000

370.3300,0.0014,0.0193,0.0000

371.3290,0.0014,0.0247,0.0000

372.3290,0.0014,0.0238,0.0000

373.3290,0.0014,0.0277,0.0000

374.3290,0.0014,0.0177,0.0000

375.3290,0.0014,0.0137,0.0000

376.3290,0.0014,0.0216,0.0000

377.3290,0.0014,0.0095,0.0000

378.3290,0.0014,0.0183,0.0000

379.3290,0.0014,0.0251,0.0000

380.3290,0.0015,0.0289,0.0000

381.3290,0.0014,0.0245,0.0000

382.3300,0.0014,0.0231,0.0000

383.3290,0.0014,0.0187,0.0000

384.3290,0.0014,0.0110,0.0000

385.3300,0.0014,0.0246,0.0000

386.3290,0.0014,0.0181,0.0000

387.3290,0.0014,0.0168,0.0000

388.3290,0.0014,0.0231,0.0000

389.3300,0.0015,0.0258,0.0000

390.3290,0.0014,0.0092,0.0000

391.3290,0.0014,0.0112,0.0000

392.3290,0.0014,0.0083,0.0000

393.3290,0.0014,0.0132,0.0000

394.3300,0.0014,0.0094,0.0000

395.3290,0.0015,0.0247,0.0000

396.3290,0.0014,0.0253,0.0000

397.3290,0.0014,0.0136,0.0000

398.3300,0.0014,0.0238,0.0000

399.3300,0.0014,0.0188,0.0000

400.3290,0.0014,0.0302,0.0000

401.3290,0.0014,0.0158,0.0000

402.3290,0.0014,0.0248,0.0000

403.3290,0.0014,0.0173,0.0000

404.3290,0.0014,0.0233,0.0000

405.3290,0.0014,0.0273,0.0000

406.3290,0.0014,0.0117,0.0000

407.3300,0.0014,0.0036,0.0000

408.3290,0.0014,0.0151,0.0000

409.3290,0.0014,0.0373,0.0001

410.3290,0.0014,0.0117,0.0000

411.3290,0.0014,0.0127,0.0000

412.3290,0.0014,0.0173,0.0000

413.3290,0.0014,0.0407,0.0001

414.3300,0.0014,0.0279,0.0000

415.3290,0.0014,0.0190,0.0000

416.3290,0.0014,0.0185,0.0000

417.3290,0.0014,0.0245,0.0000

418.3290,0.0014,0.0302,0.0000

419.3290,0.0014,0.0281,0.0000

420.3290,0.0014,0.0337,0.0000

421.3300,0.0014,0.0186,0.0000

422.3290,0.0014,0.0270,0.0000

423.3290,0.0014,0.0119,0.0000

424.3290,0.0014,0.0263,0.0000

425.3290,0.0014,0.0066,0.0000

426.3290,0.0014,0.0224,0.0000

427.3290,0.0014,0.0280,0.0000

428.3290,0.0014,0.0114,0.0000

429.3290,0.0014,0.0184,0.0000

430.3290,0.0014,0.0251,0.0000

431.3290,0.0014,0.0196,0.0000

432.3290,0.0014,0.0180,0.0000

433.3290,0.0014,0.0201,0.0000

434.3290,0.0014,0.0296,0.0000

435.3300,0.0014,0.0091,0.0000

436.3290,0.0014,0.0119,0.0000

437.3290,0.0014,0.0157,0.0000

438.3290,0.0014,0.0196,0.0000

439.3290,0.0014,0.0122,0.0000

440.3300,0.0014,0.0211,0.0000

441.3290,0.0014,0.0142,0.0000

442.3300,0.0014,0.0105,0.0000

443.3290,0.0014,0.0219,0.0000

444.3290,0.0014,0.0141,0.0000

445.3290,0.0014,0.0217,0.0000

446.3290,0.0014,0.0202,0.0000

447.3290,0.0014,0.0039,0.0000

448.3290,0.0014,0.0165,0.0000

449.3290,0.0014,0.0141,0.0000

450.3290,0.0014,0.0152,0.0000

451.3290,0.0014,0.0253,0.0000

452.3290,0.0014,0.0096,0.0000

453.3290,0.0014,0.0112,0.0000

454.3290,0.0014,0.0232,0.0000

455.3290,0.0014,0.0178,0.0000

456.3290,0.0014,0.0067,0.0000

457.3290,0.0014,0.0119,0.0000

458.3290,0.0014,0.0110,0.0000

459.3300,0.0014,0.0253,0.0000

460.3300,0.0014,0.0158,0.0000

461.3290,0.0014,0.0072,0.0000

462.3290,0.0014,0.0263,0.0000

463.3290,0.0014,0.0186,0.0000

464.3290,0.0014,0.0132,0.0000

465.3290,0.0014,0.0083,0.0000

466.3290,0.0014,0.0216,0.0000

467.3290,0.0014,0.0106,0.0000

468.3290,0.0014,0.0338,0.0000

469.3290,0.0014,0.0333,0.0000

470.3290,0.0014,0.0218,0.0000

471.3290,0.0014,0.0071,0.0000

472.3300,0.0014,0.0187,0.0000

473.3290,0.0014,0.0207,0.0000

474.3290,0.0014,0.0281,0.0000

475.3290,0.0014,0.0154,0.0000

476.3290,0.0014,0.0128,0.0000

477.3290,0.0014,0.0196,0.0000

478.3290,0.0014,0.0318,0.0000

479.3290,0.0014,0.0321,0.0000

480.3290,0.0014,0.0210,0.0000

481.3290,0.0014,0.0265,0.0000

482.3290,0.0014,0.0179,0.0000

483.3290,0.0014,0.0161,0.0000

484.3290,0.0014,0.0280,0.0000

485.3290,0.0014,0.0285,0.0000

486.3290,0.0014,0.0268,0.0000

487.3300,0.0014,0.0160,0.0000

488.3290,0.0014,0.0338,0.0000

489.3300,0.0014,0.0386,0.0001

490.3290,0.0014,0.0223,0.0000

491.3290,0.0014,0.0263,0.0000

492.3290,0.0014,0.0176,0.0000

493.3290,0.0014,0.0259,0.0000

494.3290,0.0014,0.0222,0.0000

495.3290,0.0014,0.0277,0.0000

496.3290,0.0014,0.0393,0.0001

497.3290,0.0014,0.0244,0.0000

498.3290,0.0014,0.0273,0.0000

499.3290,0.0014,0.0303,0.0000

500.3290,0.0014,0.0252,0.0000

501.3290,0.0014,0.0180,0.0000

502.3290,0.0014,0.0099,0.0000

503.3290,0.0014,0.0174,0.0000

504.3290,0.0014,0.0231,0.0000

505.3290,0.0014,0.0180,0.0000

506.3290,0.0014,0.0287,0.0000

507.3290,0.0014,0.0167,0.0000

508.3290,0.0014,0.0033,0.0000

509.3290,0.0014,0.0135,0.0000

510.3300,0.0014,0.0198,0.0000

511.3290,0.0014,0.0341,0.0000

512.3290,0.0014,0.0280,0.0000

513.3290,0.0014,0.0273,0.0000

514.3290,0.0014,0.0271,0.0000

515.3290,0.0014,0.0214,0.0000

516.3300,0.0014,0.0334,0.0000

517.3290,0.0014,0.0366,0.0001

518.3290,0.0014,0.0249,0.0000

519.3290,0.0014,0.0210,0.0000

520.3300,0.0014,0.0089,0.0000

521.3290,0.0014,0.0166,0.0000

522.3290,0.0014,0.0267,0.0000

523.3290,0.0014,0.0235,0.0000

524.3290,0.0014,0.0222,0.0000

525.3290,0.0014,0.0206,0.0000

526.3290,0.0014,0.0139,0.0000

527.3300,0.0014,0.0208,0.0000

528.3290,0.0014,0.0257,0.0000

529.3290,0.0014,0.0279,0.0000

530.3290,0.0014,0.0132,0.0000

531.3290,0.0014,0.0225,0.0000

532.3290,0.0014,0.0223,0.0000

533.3290,0.0014,0.0150,0.0000

534.3290,0.0014,0.0248,0.0000

535.3290,0.0014,0.0303,0.0000

536.3290,0.0014,0.0331,0.0000

537.3290,0.0014,0.0193,0.0000

538.3290,0.0014,0.0220,0.0000

539.3290,0.0014,0.0127,0.0000

540.3290,0.0014,0.0228,0.0000

541.3290,0.0014,0.0243,0.0000

542.3290,0.0014,0.0225,0.0000

543.3300,0.0014,0.0093,0.0000

544.3300,0.0014,0.0249,0.0000

545.3300,0.0014,0.0306,0.0000

546.3290,0.0014,0.0149,0.0000

547.3290,0.0014,0.0189,0.0000

548.3290,0.0014,0.0221,0.0000

549.3290,0.0014,0.0157,0.0000

550.3290,0.0014,0.0287,0.0000

551.3300,0.0014,0.0153,0.0000

552.3290,0.0014,0.0215,0.0000

553.3290,0.0014,0.0150,0.0000

554.3300,0.0014,0.0025,0.0000

555.3290,0.0014,0.0224,0.0000

556.3290,0.0014,0.0249,0.0000

557.3300,0.0014,0.0152,0.0000

558.3300,0.0014,0.0147,0.0000

559.3290,0.0014,0.0115,0.0000

560.3290,0.0014,0.0229,0.0000

561.3290,0.0014,0.0283,0.0000

562.3290,0.0014,0.0342,0.0000

563.3290,0.0014,0.0272,0.0000

564.3290,0.0014,0.0138,0.0000

565.3300,0.0014,0.0105,0.0000

566.3290,0.0014,0.0216,0.0000

567.3290,0.0014,0.0270,0.0000

568.3290,0.0014,0.0251,0.0000

569.3290,0.0014,0.0231,0.0000

570.3290,0.0014,0.0216,0.0000

571.3290,0.0014,0.0186,0.0000

572.3300,0.0014,0.0239,0.0000

573.3290,0.0014,0.0292,0.0000

574.3290,0.0014,0.0224,0.0000

575.3290,0.0014,0.0283,0.0000

576.3290,0.0014,0.0257,0.0000

577.3290,0.0014,0.0207,0.0000

578.3290,0.0014,0.0450,0.0001

579.3290,0.0014,0.0282,0.0000

580.3290,0.0014,0.0172,0.0000

581.3290,0.0014,0.0080,0.0000

582.3290,0.0014,0.0220,0.0000

583.3290,0.0014,0.0232,0.0000

584.3290,0.0014,0.0158,0.0000

585.3300,0.0014,0.0267,0.0000

586.3290,0.0014,0.0144,0.0000

587.3290,0.0014,0.0343,0.0000

588.3300,0.0014,0.0346,0.0000

589.3290,0.0014,0.0337,0.0000

590.3290,0.0014,0.0161,0.0000

591.3290,0.0014,0.0053,0.0000

592.3290,0.0014,0.0163,0.0000

593.3290,0.0014,0.0220,0.0000

594.3290,0.0014,0.0153,0.0000

595.3290,0.0014,0.0101,0.0000

596.3290,0.0014,0.0197,0.0000

597.3290,0.0014,0.0220,0.0000

598.3290,0.0014,0.0256,0.0000

599.3290,0.0014,0.0277,0.0000

600.3290,0.0014,0.0161,0.0000

601.3290,0.0014,0.0130,0.0000

602.3290,0.0014,0.0143,0.0000

603.3290,0.0014,0.0322,0.0000

604.3290,0.0014,0.0210,0.0000

605.3290,0.0014,0.0236,0.0000

606.3290,0.0014,0.0335,0.0000

607.3290,0.0014,0.0183,0.0000

608.3290,0.0014,0.0287,0.0000

609.3300,0.0014,0.0285,0.0000

610.3290,0.0014,0.0277,0.0000

611.3290,0.0014,0.0173,0.0000

612.3290,0.0014,0.0315,0.0000

613.3290,0.0014,0.0144,0.0000

614.3290,0.0014,0.0106,0.0000

615.3290,0.0014,0.0252,0.0000

616.3290,0.0014,0.0236,0.0000

617.3290,0.0014,0.0189,0.0000

618.3290,0.0014,0.0260,0.0000

619.3290,0.0014,0.0208,0.0000

620.3290,0.0014,0.0189,0.0000

621.3290,0.0014,0.0187,0.0000

622.3290,0.0014,0.0143,0.0000

623.3290,0.0014,0.0292,0.0000

624.3290,0.0014,0.0237,0.0000

625.3290,0.0014,0.0282,0.0000

626.3290,0.0014,0.0170,0.0000

627.3290,0.0014,0.0136,0.0000

628.3290,0.0014,0.0296,0.0000

629.3290,0.0014,0.0283,0.0000

630.3290,0.0014,0.0260,0.0000

631.3290,0.0014,0.0285,0.0000

632.3290,0.0014,0.0219,0.0000

633.3290,0.0014,0.0160,0.0000

634.3290,0.0014,0.0195,0.0000

635.3290,0.0014,0.0253,0.0000

636.3290,0.0014,0.0284,0.0000

637.3290,0.0014,0.0168,0.0000

638.3290,0.0014,0.0216,0.0000

639.3290,0.0014,0.0215,0.0000

640.3300,0.0014,0.0229,0.0000

641.3300,0.0014,0.0159,0.0000

642.3300,0.0014,0.0210,0.0000

643.3290,0.0014,0.0275,0.0000

644.3290,0.0014,0.0241,0.0000

645.3300,0.0014,0.0240,0.0000

646.3290,0.0014,0.0236,0.0000

647.3290,0.0014,0.0217,0.0000

648.3290,0.0014,0.0353,0.0001

649.3290,0.0014,0.0224,0.0000

650.3300,0.0014,0.0261,0.0000

651.3290,0.0014,0.0221,0.0000

652.3290,0.0014,0.0113,0.0000

653.3290,0.0014,0.0158,0.0000

654.3300,0.0014,0.0204,0.0000

655.3290,0.0014,0.0279,0.0000

656.3290,0.0014,0.0273,0.0000

657.3290,0.0014,0.0212,0.0000

658.3290,0.0014,0.0205,0.0000

659.3290,0.0014,0.0299,0.0000

660.3290,0.0014,0.0187,0.0000

661.3300,0.0014,0.0336,0.0000

662.3290,0.0014,0.0200,0.0000

663.3290,0.0014,0.0101,0.0000

664.3290,0.0014,0.0221,0.0000

665.3290,0.0014,0.0296,0.0000

666.3300,0.0014,0.0192,0.0000

667.3290,0.0014,0.0286,0.0000

668.3290,0.0014,0.0077,0.0000

