Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8510,0.6005,-0.0788,1.4034,1.5277,1.5886,1.4039,0.1677,0.8682,1.4039,0.9447

2.3290,-0.0168,-0.2640,1.5886,1.7747,1.5886,1.0952,0.4764,0.8579,1.0952,0.8918

3.3290,0.0450,-0.0170,1.5886,1.6512,1.5268,1.5891,0.2912,0.8476,1.5891,0.9535

4.3290,-0.0785,-0.5726,1.5886,1.7747,1.4651,1.4656,0.2294,0.7344,1.4656,0.8389

5.3290,-1.1896,0.2917,1.0947,1.9599,1.5886,1.5891,0.4147,0.6933,1.5891,0.8213

6.3290,0.0450,-0.1405,1.7121,1.3425,2.3912,1.0952,0.7234,1.0123,1.0952,1.0241

7.3300,-0.0785,0.1682,1.7121,2.0216,1.7121,1.1569,0.2294,0.9608,1.1569,0.9888

8.3290,-0.0168,0.2917,1.5268,1.7129,1.5886,1.2187,0.4147,0.9197,1.2187,0.9624

9.3290,0.0450,-0.0788,3.0704,1.2808,2.2060,1.4039,0.2294,1.1255,1.4039,1.1652

10.3290,0.2919,-0.3257,1.8355,1.5895,1.4033,1.4039,1.0938,0.9814,1.4039,1.0417

11.3290,-0.0168,-0.5109,1.9590,1.4043,1.6503,1.3421,0.1677,0.7756,1.3421,0.8565

12.3290,-0.2019,-0.0170,1.8355,1.5895,1.7121,1.2187,0.7234,0.9402,1.2187,0.9800

13.3290,0.0450,-0.0788,1.7121,1.6512,1.9590,1.2804,0.1060,0.8991,1.2804,0.9536

14.3290,0.1684,-0.2022,2.1442,1.5895,1.5886,0.9717,-0.0175,0.8785,0.9717,0.8918

15.3290,-0.0168,0.1065,1.7121,2.7007,1.9590,1.2804,-0.0793,1.0637,1.2804,1.0947

16.3290,-0.3254,0.2299,1.0947,1.7129,1.6503,1.1569,0.3529,0.7859,1.1569,0.8389

17.3290,0.1067,-0.1405,1.7738,1.5277,1.5886,1.4656,0.1060,0.8270,1.4656,0.9183

18.3290,-0.1402,0.1682,1.8355,1.8981,1.8973,1.3421,0.1060,0.9608,1.3421,1.0153

19.3290,-0.3254,0.1682,1.7121,1.5895,1.5886,1.2804,0.4764,0.8682,1.2804,0.9271

20.3290,0.0450,-0.1405,1.5886,1.5277,1.6503,1.0335,0.2912,0.8270,1.0335,0.8565

21.3290,0.0450,0.2917,2.0208,1.5277,1.5886,1.2804,-0.2645,0.8682,1.2804,0.9271

22.3290,-0.1402,-0.2022,1.9590,1.9599,1.0946,1.6508,0.3529,0.8373,1.6508,0.9535

23.3290,-0.0168,0.2917,1.6503,1.4660,1.3416,1.2804,0.2912,0.8373,1.2804,0.9006

24.3290,0.2302,0.6621,2.0208,1.6512,1.4033,1.3421,0.1677,1.0225,1.3421,1.0682

25.3290,-0.0168,0.1065,1.4034,1.6512,1.7121,1.1569,0.3529,0.8682,1.1569,0.9095

26.3290,-0.0785,0.0447,1.5268,1.7747,1.2799,1.5274,0.2912,0.8065,1.5274,0.9094

27.3290,0.1067,-0.0788,1.8355,1.7747,1.6503,1.2804,0.2912,0.9299,1.2804,0.9800

28.3290,0.6005,0.0447,1.7121,1.4660,1.5886,1.2804,0.4147,0.9711,1.2804,1.0153

29.3290,-0.1402,0.1065,1.8355,1.5277,1.8355,1.4039,0.1060,0.8785,1.4039,0.9536

30.3290,-0.2019,0.1682,1.4034,1.7129,1.4651,1.7743,0.0442,0.7653,1.7743,0.9094

31.3290,-0.0168,-0.0170,2.0825,1.5895,1.5886,1.0952,0.3529,0.9299,1.0952,0.9536

