Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9870,-0.0045,0.0090,0.0000,0.0000

2.7760,-0.0025,0.0193,0.0000,0.0000

3.7760,-0.0012,0.0244,0.0000,0.0004

4.7760,0.0019,0.0501,0.0000,0.0004

5.7760,0.0002,0.0038,0.0000,0.0004

6.7760,-0.0022,-0.0167,0.0000,0.0004

7.7760,-0.0017,0.0244,0.0000,0.0004

8.7760,0.0637,1.3724,0.0000,0.0004

9.7760,0.1168,1.4239,0.0000,0.0004

10.7760,0.1498,1.1769,0.0000,0.0004

11.7760,0.2040,1.4136,0.0000,0.0004

12.7760,0.2614,1.5062,0.0000,0.0004

13.7770,0.3192,1.5216,0.0000,0.0004

14.7760,0.3953,2.0207,0.0000,0.0004

15.7760,0.4767,2.1133,0.0000,0.0004

16.7760,0.5565,2.0516,0.0000,0.0004

17.7770,0.6518,2.4941,0.0000,0.0004

18.7760,0.6939,2.4632,0.0000,0.0004

19.7760,0.7351,2.4889,0.0000,0.0004

20.7760,0.7869,2.5198,0.0000,0.0004

21.7760,0.8393,2.7719,0.0000,0.0004

22.7760,0.8918,2.8645,0.0000,0.0004

23.7760,0.9456,2.9160,0.0000,0.0004

24.7760,0.9883,3.1269,0.0000,0.0004

25.7760,1.0343,3.3070,0.0000,0.0004

26.7760,1.0874,3.4253,0.0000,0.0004

27.7760,1.1205,3.3533,0.0000,0.0004

28.7760,1.1561,3.3842,0.0000,0.0004

29.7760,1.2012,3.6569,0.0000,0.0004

30.7760,1.2478,3.7289,0.0000,0.0004

31.7760,1.2882,3.8164,0.0000,0.0004

32.7760,1.3229,3.7649,0.0000,0.0004

33.7760,1.3563,3.7803,0.0000,0.0004

34.7760,1.3926,4.0685,0.0000,0.0004

35.7760,1.4308,4.2949,0.0000,0.0003

36.7760,1.4687,4.4080,0.0000,0.0004

37.7760,1.5068,4.3412,0.0000,0.0004

38.7760,1.5551,4.6344,0.0000,0.0004

39.7770,1.5944,4.6756,0.0000,0.0004

40.7760,1.6305,4.6653,0.0000,0.0004

41.7760,1.6665,4.7476,0.0000,0.0004

42.7760,1.7112,4.9226,0.0000,0.0004

43.7770,1.7569,4.9637,0.0000,0.0004

44.7760,1.7946,5.0460,0.0000,0.0004

45.7760,1.8238,5.0512,0.0000,0.0004

46.7760,1.8470,5.0100,0.0000,0.0004

47.7760,1.8744,5.0512,0.0000,0.0004

48.7770,1.8907,5.0563,0.0000,0.0004

49.7760,1.9054,5.0563,0.0000,0.0004

50.7770,1.9225,5.1078,0.0000,0.0004

51.7770,1.9374,5.1335,0.0000,0.0004

52.7760,1.9465,5.1592,0.0000,0.0004

53.7760,1.9541,5.1592,0.0000,0.0004

54.7770,1.9584,5.1592,0.0000,0.0004

55.7770,1.9630,5.1695,0.0000,0.0004

56.7760,1.9702,5.1952,0.0000,0.0004

57.7760,1.9735,5.1386,0.0000,0.0004

58.7760,1.9763,5.1284,0.0000,0.0004

59.7760,1.9799,5.1489,0.0000,0.0004

60.7760,1.9821,5.1644,0.0000,0.0004

61.7760,1.9829,5.1541,0.0000,0.0004

62.7760,1.9825,5.1489,0.0000,0.0004

63.7760,1.9813,5.1284,0.0000,0.0005

64.7760,1.9831,5.2055,0.0000,0.0004

65.7760,1.9829,5.1644,0.0000,0.0004

66.7760,1.9817,5.1644,0.0000,0.0004

67.7760,1.9823,5.1541,0.0000,0.0004

68.7760,1.9835,5.1592,0.0000,0.0004

69.7760,1.9837,5.1541,0.0000,0.0004

70.7760,1.9831,5.1489,0.0000,0.0004

71.7760,1.9831,5.1541,0.0000,0.0004

72.7760,1.9821,5.1232,0.0000,0.0004

73.7760,1.9829,5.1489,0.0000,0.0004

74.7770,1.9805,5.1438,0.0000,0.0004

75.7770,1.9809,5.1747,0.0000,0.0003

76.7760,1.9805,5.1541,0.0000,0.0004

77.7760,1.9809,5.1644,0.0000,0.0004

78.7770,1.9809,5.1592,0.0000,0.0004

79.7760,1.9811,5.1592,0.0000,0.0004

80.7760,1.9811,5.1489,0.0000,0.0004

81.7760,1.9809,5.1489,0.0000,0.0004

82.7760,1.9827,5.1695,0.0000,0.0004

83.7760,1.9833,5.1644,0.0000,0.0004

84.7760,1.9833,5.1438,0.0000,0.0004

85.7760,1.9835,5.1798,0.0000,0.0004

86.7760,1.9837,5.1592,0.0000,0.0004
