Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9870,2.0203,1.3412,4.6139,4.5527,3.9965,13.6276,3.0695,3.2657,13.6276,4.7460

2.7760,1.7733,2.1438,4.6139,4.3675,4.1818,13.6276,2.5138,3.2657,13.6276,4.7460

3.7760,1.8351,1.7733,4.2434,4.2441,4.2435,13.0719,3.0078,3.2245,13.0719,4.6313

4.7760,1.8351,2.0203,4.6139,4.5527,4.4287,13.3806,2.8225,3.3789,13.3806,4.8077

5.7760,1.7733,2.3290,4.4286,4.1823,4.1818,13.1954,3.3782,3.3789,13.1954,4.7812

6.7760,2.1437,2.0203,4.8608,4.1823,4.1200,13.1954,2.9460,3.3789,13.1954,4.7812

7.7760,1.5882,1.9585,3.9347,4.4293,4.3670,13.8128,3.1930,3.2451,13.8128,4.7548

8.7760,1.8968,1.5264,4.4286,4.2441,4.4905,13.3189,2.6991,3.2142,13.3189,4.6578

9.7760,0.9092,2.5142,4.0582,4.5527,4.3053,13.2571,2.8843,3.2040,13.2571,4.6401

10.7760,1.8351,1.7116,4.3669,4.1823,3.8113,13.3806,3.1930,3.1834,13.3806,4.6401

11.7760,2.2054,1.8968,4.3669,4.1206,3.8731,12.9485,2.6373,3.1834,12.9485,4.5784

12.7760,1.9585,2.5142,4.3052,4.1823,4.1818,12.5781,2.8225,3.3274,12.5781,4.6489

13.7770,2.2672,2.0820,4.6756,4.2441,4.1200,13.0719,2.6373,3.3377,13.0719,4.7283

14.7760,2.2054,1.7733,4.6756,4.4910,3.8113,12.4546,2.8843,3.3068,12.4546,4.6137

15.7760,1.5882,2.0820,4.2434,4.0589,3.8731,12.3311,2.7608,3.1011,12.3311,4.4196

16.7760,1.9585,2.6376,4.3669,3.9354,4.4287,12.2694,2.8225,3.3583,12.2694,4.6313

17.7770,2.0203,1.7733,4.1817,4.3058,4.3053,12.2076,3.0695,3.2760,12.2076,4.5519

18.7760,1.9585,1.7116,4.3052,4.0589,4.3053,12.4546,3.4400,3.2966,12.4546,4.6048

19.7760,1.8968,2.0820,4.1817,4.3675,3.9348,12.2076,2.6373,3.1834,12.2076,4.4725

20.7760,1.1561,2.0203,4.7373,4.1206,3.9965,12.2694,2.7608,3.1319,12.2694,4.4373

21.7760,2.0820,1.7733,4.3052,4.1823,4.1200,12.0224,2.8225,3.2142,12.0224,4.4725

22.7760,1.8968,2.4524,3.9347,4.3675,4.0583,12.3928,3.0078,3.2863,12.3928,4.5872

23.7760,1.8351,1.4029,4.3052,4.4293,4.0583,11.8372,2.5138,3.0908,11.8372,4.3403

24.7760,2.0203,1.6499,4.1199,4.4910,4.6140,11.8372,2.6991,3.2657,11.8372,4.4902

25.7760,1.8968,1.7116,4.3669,5.2318,4.2435,11.4668,2.7608,3.3686,11.4668,4.5255

26.7760,1.7116,2.1438,4.2434,4.0589,4.0583,11.4051,3.0078,3.2040,11.4051,4.3755

27.7760,2.0203,2.0203,4.4904,4.3675,3.8731,11.2199,2.8225,3.2657,11.2199,4.4020

28.7760,1.8351,1.4647,4.1817,4.6145,4.0583,11.3433,2.9460,3.1834,11.3433,4.3491

29.7760,1.7116,1.9585,4.4286,3.8737,4.2435,11.2199,2.8225,3.1731,11.2199,4.3226

30.7760,1.8351,2.0820,4.8608,4.8614,3.9348,10.7260,2.8843,3.4097,10.7260,4.4549

31.7760,1.8351,1.9585,4.2434,4.4910,3.8731,10.7260,3.0078,3.2348,10.7260,4.3050

32.7760,1.8351,1.8968,4.4904,4.7997,4.3053,10.2938,2.7608,3.3480,10.2938,4.3403

33.7760,1.9585,2.2055,4.6756,4.1823,4.2435,10.3556,3.0695,3.3892,10.3556,4.3844

34.7760,1.5264,1.9585,4.4286,4.3058,3.9348,10.2938,3.9339,3.3480,10.2938,4.3403

35.7760,1.8968,1.7116,4.1817,4.2441,4.1200,9.9234,3.0078,3.1937,9.9234,4.1551

36.7760,2.1437,1.7733,4.5521,4.3058,4.2435,9.5530,2.9460,3.3274,9.5530,4.2168

37.7760,1.6499,1.5264,4.4904,3.9971,4.1818,9.7999,3.4400,3.2143,9.7999,4.1551

38.7760,1.3412,1.8968,4.3669,4.5527,4.3053,9.6147,3.4400,3.3172,9.6147,4.2168

39.7770,1.7116,2.0820,4.1817,4.3675,4.3670,9.7999,3.1930,3.3171,9.7999,4.2433

40.7760,1.8968,2.0203,4.3052,3.9354,4.0583,9.4913,2.7608,3.1628,9.4913,4.0669

41.7760,2.0203,1.8968,4.8608,4.4293,3.9348,9.1826,3.0078,3.3583,9.1826,4.1903

42.7760,1.8968,1.9585,4.7373,4.3675,4.6140,9.2443,2.7608,3.3892,9.2443,4.2256

43.7770,1.8351,1.5264,4.6139,4.6145,4.5522,8.9974,3.0078,3.3583,8.9974,4.1639

44.7760,1.8968,1.5264,4.3052,4.1823,4.3053,8.8739,3.2547,3.2451,8.8739,4.0492

