Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
127.7760,0.0017,0.0611,0.0001

128.7760,0.0017,0.0586,0.0001

129.7760,0.0017,0.0646,0.0001

130.7760,0.0017,0.0645,0.0001

131.7770,0.0017,0.0564,0.0001

132.7760,0.0017,0.0729,0.0001

133.7760,0.0017,0.0741,0.0001

134.7760,0.0017,0.0607,0.0001

135.7760,0.0017,0.0560,0.0001

136.7760,0.0017,0.0655,0.0001

137.7760,0.0017,0.0575,0.0001

138.7760,0.0017,0.0595,0.0001

139.7760,0.0017,0.0575,0.0001

140.7760,0.0017,0.0621,0.0001

141.7760,0.0017,0.0462,0.0001

142.7770,0.0017,0.0577,0.0001

143.7760,0.0017,0.0541,0.0001

144.7760,0.0017,0.0609,0.0001

145.7760,0.0017,0.0664,0.0001

146.7760,0.0017,0.0602,0.0001

147.7760,0.0017,0.0566,0.0001

148.7760,0.0017,0.0569,0.0001

149.7760,0.0017,0.0474,0.0001

150.7760,0.0017,0.0569,0.0001

151.7760,0.0017,0.0644,0.0001

152.7770,0.0017,0.0624,0.0001

153.7760,0.0017,0.0613,0.0001

154.7760,0.0017,0.0487,0.0001

155.7760,0.0017,0.0680,0.0001

156.7760,0.0017,0.0616,0.0001

157.7760,0.0017,0.0548,0.0001

158.7760,0.0017,0.0508,0.0001

159.7760,0.0017,0.0591,0.0001

160.7770,0.0017,0.0630,0.0001

161.7760,0.0017,0.0525,0.0001

162.7760,0.0017,0.0463,0.0001

163.7760,0.0017,0.0661,0.0001

164.7760,0.0017,0.0554,0.0001

165.7760,0.0017,0.0526,0.0001

166.7770,0.0017,0.0640,0.0001

167.7770,0.0017,0.0500,0.0001

168.7760,0.0017,0.0569,0.0001

169.7760,0.0017,0.0604,0.0001

170.7760,0.0017,0.0551,0.0001

171.7760,0.0017,0.0589,0.0001

172.7760,0.0017,0.0613,0.0001

173.7760,0.0017,0.0566,0.0001

174.7760,0.0017,0.0580,0.0001

175.7760,0.0017,0.0506,0.0001

176.7760,0.0017,0.0643,0.0001

177.7760,0.0017,0.0464,0.0001

178.7760,0.0017,0.0624,0.0001

179.7760,0.0017,0.0532,0.0001

180.7760,0.0017,0.0485,0.0001

181.7760,0.0017,0.0587,0.0001

182.7760,0.0017,0.0582,0.0001

183.7760,0.0017,0.0403,0.0001

184.7760,0.0017,0.0480,0.0001

185.7760,0.0017,0.0469,0.0001

186.7760,0.0017,0.0581,0.0001

187.7760,0.0017,0.0551,0.0001

188.7760,0.0017,0.0573,0.0001

189.7760,0.0017,0.0516,0.0001

190.7760,0.0017,0.0462,0.0001

191.7760,0.0017,0.0609,0.0001

192.7760,0.0017,0.0569,0.0001

193.7760,0.0017,0.0462,0.0001

194.7760,0.0017,0.0530,0.0001

195.7770,0.0017,0.0727,0.0001

196.7760,0.0017,0.0630,0.0001

197.7770,0.0017,0.0551,0.0001

198.7770,0.0017,0.0639,0.0001

199.7760,0.0017,0.0625,0.0001

200.7760,0.0017,0.0583,0.0001

201.7760,0.0017,0.0530,0.0001

202.7770,0.0017,0.0560,0.0001

203.7760,0.0017,0.0629,0.0001

204.7760,0.0017,0.0645,0.0001

205.7770,0.0017,0.0531,0.0001

206.7760,0.0017,0.0570,0.0001

207.7770,0.0017,0.0671,0.0001

208.7760,0.0017,0.0546,0.0001

209.7760,0.0017,0.0634,0.0001

210.7760,0.0017,0.0611,0.0001

211.7760,0.0017,0.0643,0.0001

212.7760,0.0017,0.0635,0.0001

213.7760,0.0017,0.0556,0.0001

214.7760,0.0017,0.0542,0.0001

215.7760,0.0017,0.0672,0.0001

216.7760,0.0017,0.0691,0.0001

217.7760,0.0017,0.0635,0.0001

218.7760,0.0017,0.0579,0.0001

219.7760,0.0017,0.0589,0.0001

220.7760,0.0017,0.0644,0.0001

221.7760,0.0017,0.0594,0.0001

222.7760,0.0017,0.0562,0.0001

223.7760,0.0017,0.0621,0.0001

224.7760,0.0017,0.0664,0.0001

225.7760,0.0017,0.0558,0.0001

226.7760,0.0017,0.0533,0.0001

227.7760,0.0017,0.0642,0.0001

228.7760,0.0017,0.0620,0.0001

229.7760,0.0017,0.0603,0.0001

230.7760,0.0017,0.0595,0.0001

231.7760,0.0017,0.0646,0.0001

232.7760,0.0017,0.0597,0.0001

233.7760,0.0017,0.0648,0.0001

234.7760,0.0017,0.0731,0.0001

235.7760,0.0017,0.0612,0.0001

236.7760,0.0017,0.0667,0.0001

237.7760,0.0017,0.0737,0.0001

238.7760,0.0017,0.0618,0.0001

239.7760,0.0017,0.0665,0.0001

240.7760,0.0017,0.0663,0.0001

241.7760,0.0017,0.0577,0.0001

242.7760,0.0017,0.0608,0.0001

243.7760,0.0017,0.0563,0.0001

244.7760,0.0017,0.0733,0.0001

245.7760,0.0017,0.0678,0.0001

246.7760,0.0017,0.0669,0.0001

247.7770,0.0017,0.0567,0.0001

248.7760,0.0017,0.0594,0.0001

249.7760,0.0017,0.0517,0.0001

250.7760,0.0017,0.0636,0.0001

251.7770,0.0017,0.0570,0.0001

252.7760,0.0017,0.0574,0.0001

253.7760,0.0017,0.0681,0.0001

254.7760,0.0017,0.0552,0.0001

255.7760,0.0017,0.0580,0.0001

256.7760,0.0017,0.0636,0.0001

257.7760,0.0017,0.0720,0.0001

258.7760,0.0017,0.0608,0.0001

259.7770,0.0017,0.0673,0.0001

260.7770,0.0017,0.0575,0.0001

261.7770,0.0017,0.0495,0.0001

262.7760,0.0017,0.0598,0.0001

263.7760,0.0017,0.0654,0.0001

264.7760,0.0017,0.0585,0.0001

265.7760,0.0017,0.0646,0.0001

266.7760,0.0017,0.0549,0.0001

267.7760,0.0017,0.0639,0.0001

268.7760,0.0017,0.0591,0.0001

269.7760,0.0017,0.0612,0.0001

270.7760,0.0017,0.0763,0.0001

271.7760,0.0017,0.0694,0.0001

272.7770,0.0017,0.0664,0.0001

273.7770,0.0017,0.0568,0.0001

274.7760,0.0017,0.0625,0.0001

275.7760,0.0017,0.0693,0.0001

276.7760,0.0017,0.0590,0.0001

277.7760,0.0017,0.0596,0.0001

278.7760,0.0017,0.0536,0.0001

279.7760,0.0017,0.0508,0.0001

280.7760,0.0017,0.0592,0.0001

281.7760,0.0017,0.0607,0.0001

282.7760,0.0017,0.0579,0.0001

283.7760,0.0017,0.0607,0.0001

284.7760,0.0017,0.0637,0.0001

285.7760,0.0017,0.0584,0.0001

286.7760,0.0017,0.0564,0.0001

287.7760,0.0017,0.0652,0.0001

288.7760,0.0017,0.0603,0.0001

289.7760,0.0017,0.0484,0.0001

290.7760,0.0017,0.0507,0.0001

291.7770,0.0017,0.0623,0.0001

292.7760,0.0017,0.0550,0.0001

293.7760,0.0017,0.0641,0.0001

294.7760,0.0017,0.0641,0.0001

295.7760,0.0017,0.0620,0.0001

296.7760,0.0017,0.0514,0.0001

297.7770,0.0017,0.0568,0.0001

298.7760,0.0017,0.0447,0.0001

299.7760,0.0017,0.0562,0.0001

300.7760,0.0017,0.0547,0.0001

301.7760,0.0017,0.0637,0.0001

302.7760,0.0017,0.0494,0.0001

303.7760,0.0017,0.0612,0.0001

304.7760,0.0017,0.0574,0.0001

305.7760,0.0017,0.0580,0.0001

306.7760,0.0017,0.0545,0.0001

307.7760,0.0017,0.0567,0.0001

308.7760,0.0017,0.0562,0.0001

309.7760,0.0017,0.0596,0.0001

310.7760,0.0017,0.0715,0.0001

311.7760,0.0017,0.0545,0.0001

312.7760,0.0017,0.0569,0.0001

313.7760,0.0017,0.0619,0.0001

314.7760,0.0017,0.0540,0.0001

315.7760,0.0017,0.0507,0.0001

316.7760,0.0017,0.0542,0.0001

317.7760,0.0017,0.0561,0.0001

318.7760,0.0017,0.0677,0.0001

319.7760,0.0017,0.0563,0.0001

320.7760,0.0017,0.0468,0.0001

321.7760,0.0017,0.0571,0.0001

322.7760,0.0016,0.0539,0.0001

323.7760,0.0017,0.0570,0.0001

324.7760,0.0017,0.0499,0.0001

325.7760,0.0017,0.0436,0.0001

326.7760,0.0017,0.0596,0.0001

327.7760,0.0017,0.0635,0.0001

328.7760,0.0017,0.0685,0.0001

329.7760,0.0017,0.0526,0.0001

330.7760,0.0017,0.0666,0.0001

331.7760,0.0017,0.0632,0.0001

332.7760,0.0017,0.0766,0.0001

333.7760,0.0017,0.0684,0.0001

334.7760,0.0017,0.0616,0.0001

335.7760,0.0017,0.0568,0.0001

336.7760,0.0017,0.0655,0.0001

337.7760,0.0017,0.0733,0.0001

338.7760,0.0017,0.0687,0.0001

339.7760,0.0017,0.0505,0.0001

340.7760,0.0017,0.0516,0.0001

341.7760,0.0017,0.0634,0.0001

342.7770,0.0017,0.0671,0.0001

343.7760,0.0017,0.0561,0.0001

344.7760,0.0017,0.0644,0.0001

345.7760,0.0017,0.0561,0.0001

346.7760,0.0017,0.0573,0.0001

347.7760,0.0017,0.0613,0.0001

348.7760,0.0017,0.0510,0.0001

349.7760,0.0017,0.0556,0.0001

350.7760,0.0017,0.0570,0.0001

351.7760,0.0017,0.0513,0.0001

352.7760,0.0017,0.0517,0.0001

353.7760,0.0017,0.0616,0.0001

354.7760,0.0017,0.0633,0.0001

355.7760,0.0017,0.0501,0.0001

356.7760,0.0017,0.0603,0.0001

357.7760,0.0017,0.0580,0.0001

358.7760,0.0017,0.0558,0.0001

359.7760,0.0017,0.0623,0.0001

360.7760,0.0017,0.0565,0.0001

361.7760,0.0017,0.0646,0.0001

362.7760,0.0017,0.0563,0.0001

363.7760,0.0017,0.0505,0.0001

364.7760,0.0017,0.0503,0.0001

365.7760,0.0017,0.0630,0.0001

366.7760,0.0017,0.0515,0.0001

367.7760,0.0017,0.0693,0.0001

368.7760,0.0017,0.0593,0.0001

369.7760,0.0017,0.0675,0.0001

370.7760,0.0017,0.0616,0.0001

371.7760,0.0017,0.0561,0.0001

372.7760,0.0017,0.0561,0.0001

373.7760,0.0017,0.0681,0.0001

374.7760,0.0017,0.0748,0.0001

375.7760,0.0017,0.0533,0.0001

376.7760,0.0017,0.0660,0.0001

377.7760,0.0017,0.0611,0.0001

378.7760,0.0017,0.0513,0.0001

379.7760,0.0017,0.0578,0.0001

380.7760,0.0017,0.0628,0.0001

381.7760,0.0017,0.0591,0.0001

382.7760,0.0017,0.0648,0.0001

383.7760,0.0017,0.0604,0.0001

384.7760,0.0017,0.0662,0.0001

385.7760,0.0017,0.0603,0.0001

386.7760,0.0017,0.0632,0.0001

387.7760,0.0017,0.0591,0.0001

388.7760,0.0017,0.0629,0.0001

389.7760,0.0017,0.0625,0.0001

390.7770,0.0017,0.0586,0.0001

391.7760,0.0016,0.0661,0.0001

392.7760,0.0017,0.0568,0.0001

393.7770,0.0017,0.0664,0.0001

394.7760,0.0017,0.0494,0.0001

395.7760,0.0017,0.0562,0.0001

396.7760,0.0017,0.0623,0.0001

397.7760,0.0017,0.0552,0.0001

398.7760,0.0017,0.0665,0.0001

399.7760,0.0016,0.0798,0.0001

400.7760,0.0017,0.0540,0.0001

401.7760,0.0017,0.0521,0.0001

402.7760,0.0017,0.0601,0.0001

403.7760,0.0017,0.0656,0.0001

404.7760,0.0017,0.0572,0.0001

405.7760,0.0016,0.0651,0.0001

406.7760,0.0017,0.0670,0.0001

407.7760,0.0017,0.0535,0.0001

408.7760,0.0016,0.0605,0.0001

409.7760,0.0016,0.0503,0.0001

410.7770,0.0017,0.0674,0.0001

411.7760,0.0017,0.0620,0.0001

412.7760,0.0017,0.0569,0.0001

413.7760,0.0016,0.0496,0.0001

414.7760,0.0017,0.0667,0.0001

415.7760,0.0017,0.0640,0.0001

416.7760,0.0017,0.0589,0.0001

417.7760,0.0017,0.0654,0.0001

418.7760,0.0017,0.0511,0.0001

419.7770,0.0017,0.0492,0.0001

420.7760,0.0017,0.0680,0.0001

421.7760,0.0017,0.0600,0.0001

422.7770,0.0017,0.0628,0.0001

