Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9050,2.0708,5.3856,0.0000,0.0004

2.2600,2.0857,5.4628,0.0000,0.0000

3.1230,2.0834,5.4062,0.0000,0.0003

4.1220,2.0818,5.4010,0.0000,0.0003

5.1220,2.0832,5.4319,0.0000,0.0003

6.1220,2.0834,5.4216,0.0000,0.0003

7.1220,2.0836,5.4216,0.0000,0.0003

8.1230,2.0810,5.3650,0.0000,0.0003

9.1220,2.0803,5.3959,0.0000,0.0003

10.1220,2.0810,5.4268,0.0000,0.0004

11.1220,2.0818,5.4062,0.0000,0.0003

12.1220,2.0804,5.4268,0.0000,0.0003

13.1220,2.0812,5.4268,0.0000,0.0003

14.1220,2.0824,5.4319,0.0000,0.0003

15.1220,2.0810,5.3959,0.0000,0.0003

16.1220,2.0800,5.3959,0.0000,0.0003

17.1220,2.0788,5.3908,0.0000,0.0003

18.1220,2.0798,5.3908,0.0000,0.0003

19.1220,2.0802,5.4062,0.0000,0.0003

20.1220,2.0804,5.4319,0.0000,0.0003

21.1230,2.0814,5.4319,0.0000,0.0003

22.1220,2.0764,5.2981,0.0000,0.0003

23.1220,2.0760,5.4165,0.0000,0.0003

24.1220,2.0750,5.4062,0.0000,0.0003

25.1230,2.0758,5.4165,0.0000,0.0004

26.1220,2.0756,5.3908,0.0000,0.0003

27.1220,2.0752,5.3805,0.0000,0.0003

28.1220,2.0710,5.2827,0.0000,0.0004

29.1220,2.0567,5.0357,0.0000,0.0003

30.1220,2.0375,4.9328,0.0000,0.0003

31.1220,2.0103,4.7270,0.0000,0.0003

32.1220,1.9952,4.9071,0.0000,0.0003

33.1220,1.9737,4.8608,0.0000,0.0003

34.1220,1.9404,4.5418,0.0000,0.0003

35.1220,1.9012,4.4029,0.0000,0.0003

36.1220,1.8621,4.3772,0.0000,0.0003

37.1220,1.8242,4.3978,0.0000,0.0003

38.1220,1.7857,4.2846,0.0000,0.0003

39.1230,1.7441,3.9604,0.0000,0.0003

40.1220,1.7003,3.7958,0.0000,0.0003

41.1220,1.6611,3.7135,0.0000,0.0003

42.1220,1.6129,3.6569,0.0000,0.0003

43.1220,1.5591,3.4665,0.0000,0.0003

44.1220,1.5181,3.4819,0.0000,0.0003

45.1220,1.4711,3.1835,0.0000,0.0003

46.1220,1.4210,3.0806,0.0000,0.0003

47.1220,1.3595,2.8028,0.0000,0.0003

48.1220,1.3001,2.7462,0.0000,0.0003

49.1220,1.2435,2.4941,0.0000,0.0004

50.1220,1.1974,2.6021,0.0000,0.0003

51.1230,1.1356,2.1133,0.0000,0.0003

52.1220,1.0683,1.9127,0.0000,0.0003

53.1220,0.9992,1.6760,0.0000,0.0003

54.1220,0.9217,1.4753,0.0000,0.0003

55.1220,0.8463,1.2284,0.0000,0.0003

56.1220,0.7784,1.3210,0.0000,0.0003

57.1220,0.7152,1.1666,0.0000,0.0003

58.1220,0.6107,0.0399,0.0000,0.0003

59.1220,0.5162,0.0450,0.0000,0.0003

60.1220,0.4171,0.0347,0.0000,0.0003

61.1220,0.3373,0.0450,0.0000,0.0003

62.1220,0.2654,0.0501,0.0000,0.0003

63.1220,0.2034,0.0707,0.0000,0.0003

64.1230,0.1474,0.0244,0.0000,0.0003

65.1220,0.1019,0.0501,0.0000,0.0003

66.1230,0.0511,0.0038,0.0000,0.0003

67.1220,0.0072,0.0296,0.0000,0.0003

68.1230,0.0072,0.0399,0.0000,0.0003

69.1220,0.0058,0.0090,0.0000,0.0003

70.1220,0.0054,0.0244,0.0000,0.0003

71.1220,0.0044,0.0193,0.0000,0.0003

72.1220,0.0026,0.0038,0.0000,0.0003

73.1220,0.0004,0.0141,0.0000,0.0003

74.1220,0.0006,0.0296,0.0000,0.0003

75.1220,-0.0008,0.0141,0.0000,0.0003

76.1220,0.0012,0.0553,0.0000,0.0003

77.1230,0.0004,0.0090,0.0000,0.0003

78.1220,0.0004,0.0399,0.0000,0.0004

79.1220,0.0042,0.1067,0.0000,0.0003

80.1220,0.0040,0.0193,0.0000,0.0003

81.1220,0.0042,0.0244,0.0000,0.0003

82.1220,0.0052,0.0296,0.0000,0.0003

83.1220,0.0064,0.0450,0.0000,0.0003

84.1220,0.0064,0.0296,0.0000,0.0003

85.1220,0.0072,0.0347,0.0000,0.0003

86.1220,0.0078,0.0707,0.0000,0.0003

87.1220,0.0086,0.0296,0.0000,0.0003

88.1220,0.0076,0.0141,0.0000,0.0003

89.1220,0.0046,0.0296,0.0000,0.0003

90.1220,0.0050,0.0296,0.0000,0.0003

91.1220,0.0056,0.0399,0.0000,0.0003

92.1230,0.0042,-0.0065,0.0000,0.0003

93.1220,0.0048,0.0604,0.0000,0.0003

94.1220,0.0048,0.0296,0.0000,0.0003

95.1220,0.0044,0.0244,0.0000,0.0003

96.1220,0.0038,0.0553,0.0000,0.0003

97.1220,0.0056,0.0759,0.0000,0.0004

98.1220,0.0064,0.0347,0.0000,0.0003

99.1230,0.0066,0.0347,0.0000,0.0003

100.1220,0.0060,0.0141,0.0000,0.0003

101.1220,0.0052,0.0193,0.0000,0.0003

102.1220,0.0064,0.0244,0.0000,0.0003

103.1220,0.0070,0.0759,0.0000,0.0003

104.1220,0.0078,0.0501,0.0000,0.0003

105.1230,0.0076,0.0193,0.0000,0.0003

