Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
210.1220,0.0017,0.0550,0.0001

211.1220,0.0017,0.0530,0.0001

212.1230,0.0017,0.0622,0.0001

213.1220,0.0017,0.0581,0.0001

214.1220,0.0017,0.0568,0.0001

215.1220,0.0017,0.0514,0.0001

216.1220,0.0017,0.0585,0.0001

217.1230,0.0017,0.0576,0.0001

218.1220,0.0017,0.0586,0.0001

219.1220,0.0017,0.0587,0.0001

220.1220,0.0017,0.0545,0.0001

221.1230,0.0017,0.0485,0.0001

222.1220,0.0017,0.0641,0.0001

223.1220,0.0017,0.0459,0.0001

224.1220,0.0017,0.0474,0.0001

225.1220,0.0017,0.0472,0.0001

226.1220,0.0017,0.0548,0.0001

227.1220,0.0017,0.0695,0.0001

228.1230,0.0017,0.0456,0.0001

229.1220,0.0017,0.0571,0.0001

230.1220,0.0017,0.0545,0.0001

231.1220,0.0017,0.0609,0.0001

232.1220,0.0017,0.0377,0.0001

233.1220,0.0017,0.0474,0.0001

234.1220,0.0017,0.0557,0.0001

235.1220,0.0017,0.0601,0.0001

236.1220,0.0017,0.0575,0.0001

237.1220,0.0017,0.0637,0.0001

238.1220,0.0017,0.0512,0.0001

239.1220,0.0017,0.0436,0.0001

240.1220,0.0017,0.0494,0.0001

241.1220,0.0017,0.0613,0.0001

242.1220,0.0017,0.0436,0.0001

243.1220,0.0017,0.0404,0.0001

244.1220,0.0017,0.0555,0.0001

245.1230,0.0017,0.0641,0.0001

246.1220,0.0017,0.0473,0.0001

247.1220,0.0017,0.0592,0.0001

248.1230,0.0017,0.0551,0.0001

249.1220,0.0017,0.0648,0.0001

250.1220,0.0017,0.0587,0.0001

251.1220,0.0017,0.0595,0.0001

252.1220,0.0017,0.0594,0.0001

253.1220,0.0017,0.0586,0.0001

254.1220,0.0017,0.0666,0.0001

255.1220,0.0017,0.0621,0.0001

256.1220,0.0017,0.0500,0.0001

257.1220,0.0017,0.0468,0.0001

258.1220,0.0017,0.0556,0.0001

259.1220,0.0017,0.0473,0.0001

260.1220,0.0017,0.0607,0.0001

261.1220,0.0017,0.0505,0.0001

262.1220,0.0017,0.0591,0.0001

263.1220,0.0017,0.0555,0.0001

264.1220,0.0017,0.0517,0.0001

265.1220,0.0017,0.0412,0.0001

266.1220,0.0017,0.0606,0.0001

267.1220,0.0017,0.0456,0.0001

268.1220,0.0017,0.0447,0.0001

269.1220,0.0017,0.0515,0.0001

270.1220,0.0017,0.0594,0.0001

271.1220,0.0017,0.0453,0.0001

272.1220,0.0017,0.0499,0.0001

273.1220,0.0017,0.0504,0.0001

274.1220,0.0017,0.0590,0.0001

275.1220,0.0017,0.0544,0.0001

276.1220,0.0017,0.0524,0.0001

277.1220,0.0017,0.0477,0.0001

278.1220,0.0017,0.0558,0.0001

279.1220,0.0017,0.0577,0.0001

280.1220,0.0017,0.0483,0.0001

281.1220,0.0017,0.0502,0.0001

282.1230,0.0017,0.0568,0.0001

283.1220,0.0017,0.0582,0.0001

284.1220,0.0017,0.0530,0.0001

285.1220,0.0017,0.0449,0.0001

286.1220,0.0017,0.0367,0.0001

287.1220,0.0017,0.0490,0.0001

288.1220,0.0017,0.0474,0.0001

289.1220,0.0017,0.0510,0.0001

290.1220,0.0017,0.0529,0.0001

291.1220,0.0017,0.0502,0.0001

292.1220,0.0017,0.0409,0.0001

293.1220,0.0017,0.0610,0.0001

294.1220,0.0017,0.0491,0.0001

295.1220,0.0017,0.0581,0.0001

296.1220,0.0017,0.0579,0.0001

297.1220,0.0017,0.0557,0.0001

298.1220,0.0017,0.0696,0.0001

299.1220,0.0017,0.0669,0.0001

300.1220,0.0017,0.0707,0.0001

301.1220,0.0017,0.0590,0.0001

302.1220,0.0017,0.0586,0.0001

303.1220,0.0017,0.0629,0.0001

304.1220,0.0017,0.0489,0.0001

305.1220,0.0017,0.0573,0.0001

306.1220,0.0017,0.0595,0.0001

307.1220,0.0017,0.0594,0.0001

308.1220,0.0017,0.0498,0.0001

309.1220,0.0017,0.0399,0.0001

310.1220,0.0017,0.0485,0.0001

311.1220,0.0017,0.0470,0.0001

312.1220,0.0017,0.0608,0.0001

313.1220,0.0017,0.0455,0.0001

314.1220,0.0017,0.0454,0.0001

315.1220,0.0017,0.0529,0.0001

316.1220,0.0017,0.0486,0.0001

317.1220,0.0017,0.0547,0.0001

318.1220,0.0017,0.0375,0.0001

319.1220,0.0017,0.0492,0.0001

320.1220,0.0017,0.0653,0.0001

321.1220,0.0017,0.0499,0.0001

322.1220,0.0017,0.0485,0.0001

323.1220,0.0017,0.0565,0.0001

324.1220,0.0017,0.0378,0.0001

325.1220,0.0017,0.0633,0.0001

326.1220,0.0017,0.0586,0.0001

327.1220,0.0017,0.0526,0.0001

328.1220,0.0017,0.0528,0.0001

329.1220,0.0017,0.0558,0.0001

330.1230,0.0017,0.0440,0.0001

331.1220,0.0017,0.0662,0.0001

332.1220,0.0017,0.0559,0.0001

333.1220,0.0017,0.0449,0.0001

334.1220,0.0017,0.0483,0.0001

335.1220,0.0017,0.0532,0.0001

336.1220,0.0017,0.0665,0.0001

337.1220,0.0017,0.0668,0.0001

338.1220,0.0017,0.0547,0.0001

339.1220,0.0017,0.0647,0.0001

340.1220,0.0017,0.0486,0.0001

341.1220,0.0017,0.0589,0.0001

342.1220,0.0017,0.0596,0.0001

343.1220,0.0017,0.0564,0.0001

344.1220,0.0017,0.0557,0.0001

345.1220,0.0017,0.0494,0.0001

346.1220,0.0017,0.0533,0.0001

347.1220,0.0017,0.0476,0.0001

348.1220,0.0017,0.0676,0.0001

349.1220,0.0017,0.0532,0.0001

350.1220,0.0017,0.0573,0.0001

351.1220,0.0017,0.0651,0.0001

352.1220,0.0017,0.0607,0.0001

353.1220,0.0017,0.0552,0.0001

354.1220,0.0017,0.0620,0.0001

355.1220,0.0017,0.0715,0.0001

356.1220,0.0017,0.0536,0.0001

357.1220,0.0017,0.0614,0.0001

358.1220,0.0017,0.0475,0.0001

359.1220,0.0017,0.0469,0.0001

360.1220,0.0017,0.0591,0.0001

361.1220,0.0017,0.0571,0.0001

362.1220,0.0017,0.0513,0.0001

363.1220,0.0017,0.0532,0.0001

364.1220,0.0017,0.0539,0.0001

365.1220,0.0017,0.0606,0.0001

366.1220,0.0017,0.0582,0.0001

367.1220,0.0017,0.0640,0.0001

368.1230,0.0017,0.0582,0.0001

369.1220,0.0017,0.0641,0.0001

370.1220,0.0017,0.0601,0.0001

371.1220,0.0018,0.0441,0.0001

372.1220,0.0018,0.0484,0.0001

373.1220,0.0017,0.0511,0.0001

374.1220,0.0017,0.0566,0.0001

375.1220,0.0017,0.0571,0.0001

376.1220,0.0017,0.0589,0.0001

377.1220,0.0017,0.0544,0.0001

378.1220,0.0017,0.0487,0.0001

379.1220,0.0017,0.0566,0.0001

380.1220,0.0017,0.0505,0.0001

381.1220,0.0017,0.0697,0.0001

382.1220,0.0017,0.0589,0.0001

383.1220,0.0017,0.0504,0.0001

384.1220,0.0017,0.0657,0.0001

385.1230,0.0017,0.0521,0.0001

386.1220,0.0017,0.0434,0.0001

387.1220,0.0017,0.0482,0.0001

388.1220,0.0017,0.0508,0.0001

389.1220,0.0017,0.0584,0.0001

390.1220,0.0017,0.0548,0.0001

391.1220,0.0017,0.0453,0.0001

392.1220,0.0017,0.0531,0.0001

393.1220,0.0017,0.0393,0.0001

394.1220,0.0017,0.0551,0.0001

395.1220,0.0017,0.0501,0.0001

396.1220,0.0017,0.0488,0.0001

397.1220,0.0017,0.0699,0.0001

398.1220,0.0017,0.0517,0.0001

399.1220,0.0017,0.0469,0.0001

400.1220,0.0017,0.0486,0.0001

401.1220,0.0017,0.0640,0.0001

402.1220,0.0017,0.0601,0.0001

403.1220,0.0017,0.0578,0.0001

404.1220,0.0017,0.0444,0.0001

405.1220,0.0017,0.0508,0.0001

406.1220,0.0017,0.0605,0.0001

407.1220,0.0017,0.0541,0.0001

408.1220,0.0017,0.0481,0.0001

409.1220,0.0017,0.0451,0.0001

410.1230,0.0017,0.0473,0.0001

411.1220,0.0017,0.0592,0.0001

412.1220,0.0017,0.0522,0.0001

413.1220,0.0017,0.0470,0.0001

414.1230,0.0017,0.0489,0.0001

415.1220,0.0017,0.0504,0.0001

416.1220,0.0017,0.0519,0.0001

417.1220,0.0017,0.0687,0.0001

418.1220,0.0017,0.0499,0.0001

419.1230,0.0017,0.0625,0.0001

420.1220,0.0017,0.0444,0.0001

421.1220,0.0017,0.0545,0.0001

422.1220,0.0017,0.0586,0.0001

423.1220,0.0017,0.0569,0.0001

424.1220,0.0017,0.0662,0.0001

425.1220,0.0017,0.0699,0.0001

426.1220,0.0017,0.0626,0.0001

427.1220,0.0017,0.0563,0.0001

428.1220,0.0017,0.0610,0.0001

429.1220,0.0017,0.0582,0.0001

430.1230,0.0017,0.0405,0.0001

431.1220,0.0017,0.0545,0.0001

432.1230,0.0017,0.0571,0.0001

433.1220,0.0017,0.0607,0.0001

434.1230,0.0017,0.0591,0.0001

435.1220,0.0017,0.0419,0.0001

436.1220,0.0017,0.0533,0.0001

437.1220,0.0017,0.0478,0.0001

438.1230,0.0017,0.0565,0.0001

439.1220,0.0017,0.0515,0.0001

440.1220,0.0017,0.0660,0.0001

441.1230,0.0017,0.0588,0.0001

442.1220,0.0017,0.0550,0.0001

443.1220,0.0017,0.0478,0.0001

444.1220,0.0017,0.0678,0.0001

445.1220,0.0017,0.0510,0.0001

446.1230,0.0017,0.0577,0.0001

447.1220,0.0017,0.0632,0.0001

448.1220,0.0017,0.0519,0.0001

449.1220,0.0017,0.0569,0.0001

450.1220,0.0017,0.0555,0.0001

451.1220,0.0017,0.0700,0.0001

452.1220,0.0017,0.0576,0.0001

453.1230,0.0017,0.0444,0.0001

454.1220,0.0017,0.0505,0.0001

