Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.9380,NaN,NaN,NaN

2.6940,0.0017,0.0598,0.0001

3.6940,0.0017,0.0592,0.0001

4.6940,0.0017,0.0718,0.0001

5.6950,0.0017,0.0538,0.0001

6.6940,0.0017,0.0530,0.0001

7.6940,0.0017,0.0546,0.0001

8.6950,0.0017,0.0431,0.0001

9.6940,0.0017,0.0592,0.0001

10.6940,0.0017,0.0590,0.0001

11.6940,0.0017,0.0501,0.0001

12.6950,0.0017,0.0537,0.0001

13.6940,0.0017,0.0545,0.0001

14.6940,0.0017,0.0432,0.0001

15.6940,0.0017,0.0544,0.0001

16.6940,0.0017,0.0622,0.0001

17.6940,0.0017,0.0441,0.0001

18.6940,0.0017,0.0560,0.0001

19.6940,0.0017,0.0634,0.0001

20.6940,0.0017,0.0476,0.0001

21.6940,0.0017,0.0499,0.0001

22.6940,0.0017,0.0621,0.0001

23.6940,0.0017,0.0540,0.0001

24.6940,0.0017,0.0650,0.0001

25.6940,0.0017,0.0610,0.0001

26.6940,0.0017,0.0593,0.0001

27.6940,0.0017,0.0599,0.0001

28.6940,0.0017,0.0524,0.0001

29.6940,0.0017,0.0533,0.0001

30.6940,0.0017,0.0538,0.0001

31.6950,0.0017,0.0438,0.0001

32.6940,0.0017,0.0584,0.0001

33.6940,0.0017,0.0502,0.0001

34.6940,0.0017,0.0552,0.0001

35.6940,0.0017,0.0339,0.0001

36.6940,0.0017,0.0537,0.0001

37.6940,0.0017,0.0590,0.0001

38.6950,0.0017,0.0633,0.0001

39.6940,0.0017,0.0646,0.0001

40.6940,0.0017,0.0565,0.0001

41.6940,0.0017,0.0655,0.0001

42.6940,0.0017,0.0635,0.0001

43.6940,0.0017,0.0716,0.0001

44.6940,0.0017,0.0631,0.0001

45.6950,0.0017,0.0641,0.0001

46.6940,0.0017,0.0672,0.0001

47.6940,0.0017,0.0769,0.0001

48.6940,0.0017,0.0617,0.0001

49.6940,0.0017,0.0590,0.0001

50.6940,0.0017,0.0631,0.0001

51.6940,0.0017,0.0486,0.0001

52.6940,0.0017,0.0561,0.0001

53.6940,0.0017,0.0717,0.0001

54.6940,0.0017,0.0555,0.0001

55.6940,0.0017,0.0580,0.0001

56.6940,0.0017,0.0682,0.0001

57.6940,0.0017,0.0593,0.0001

58.6940,0.0017,0.0568,0.0001

59.6940,0.0017,0.0631,0.0001

60.6940,0.0017,0.0629,0.0001

61.6940,0.0017,0.0679,0.0001

62.6940,0.0017,0.0701,0.0001

63.6940,0.0017,0.0654,0.0001

64.6940,0.0017,0.0650,0.0001

65.6940,0.0017,0.0586,0.0001

66.6950,0.0017,0.0592,0.0001

67.6940,0.0017,0.0608,0.0001

68.6950,0.0017,0.0689,0.0001

69.6940,0.0017,0.0538,0.0001

70.6940,0.0017,0.0540,0.0001

71.6950,0.0017,0.0576,0.0001

72.6940,0.0017,0.0550,0.0001

73.6940,0.0017,0.0745,0.0001

74.6940,0.0017,0.0429,0.0001

75.6940,0.0017,0.0680,0.0001

76.6950,0.0017,0.0538,0.0001

77.6940,0.0017,0.0571,0.0001

78.6940,0.0017,0.0487,0.0001

79.6940,0.0017,0.0624,0.0001

80.6940,0.0017,0.0587,0.0001

81.6950,0.0017,0.0477,0.0001

82.6940,0.0017,0.0603,0.0001

83.6940,0.0017,0.0486,0.0001

84.6940,0.0017,0.0664,0.0001

85.6940,0.0017,0.0626,0.0001

86.6940,0.0017,0.0588,0.0001

87.6940,0.0017,0.0639,0.0001

88.6940,0.0017,0.0706,0.0001

89.6940,0.0017,0.0684,0.0001

90.6940,0.0017,0.0550,0.0001

91.6940,0.0017,0.0627,0.0001

92.6940,0.0017,0.0582,0.0001

93.6940,0.0017,0.0637,0.0001

94.6940,0.0017,0.0612,0.0001

95.6940,0.0017,0.0647,0.0001

96.6940,0.0017,0.0653,0.0001

97.6940,0.0017,0.0561,0.0001

98.6950,0.0017,0.0698,0.0001

99.6940,0.0017,0.0666,0.0001

100.6940,0.0017,0.0602,0.0001

101.6940,0.0017,0.0605,0.0001

102.6940,0.0017,0.0683,0.0001

103.6940,0.0017,0.0609,0.0001

104.6940,0.0017,0.0639,0.0001

105.6940,0.0017,0.0701,0.0001

106.6940,0.0017,0.0569,0.0001

107.6940,0.0017,0.0745,0.0001

108.6940,0.0017,0.0691,0.0001

109.6940,0.0017,0.0642,0.0001

110.6940,0.0017,0.0621,0.0001

111.6940,0.0017,0.0692,0.0001

112.6940,0.0017,0.0558,0.0001

113.6940,0.0017,0.0643,0.0001

114.6950,0.0017,0.0528,0.0001

115.6950,0.0017,0.0594,0.0001

116.6940,0.0017,0.0546,0.0001

117.6940,0.0017,0.0570,0.0001

118.6940,0.0017,0.0620,0.0001

119.6940,0.0017,0.0622,0.0001

120.6940,0.0017,0.0626,0.0001

121.6940,0.0017,0.0623,0.0001

122.6940,0.0017,0.0545,0.0001

123.6940,0.0017,0.0616,0.0001

124.6950,0.0017,0.0728,0.0001

125.6940,0.0017,0.0631,0.0001

126.6940,0.0017,0.0541,0.0001

127.6940,0.0017,0.0636,0.0001

128.6940,0.0017,0.0730,0.0001

129.6940,0.0017,0.0589,0.0001

130.6950,0.0017,0.0557,0.0001

131.6950,0.0017,0.0552,0.0001

132.6940,0.0017,0.0625,0.0001

133.6940,0.0017,0.0721,0.0001

134.6940,0.0017,0.0547,0.0001

135.6950,0.0017,0.0629,0.0001

136.6940,0.0017,0.0605,0.0001

