Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8850,0.7780,2.0362,0.0000,0.0000

2.3160,0.7720,2.0053,0.0000,0.0000

3.3160,0.7601,1.9281,0.0000,0.0004

4.3160,0.7616,2.0053,0.0000,0.0004

5.3170,0.7656,2.0464,0.0000,0.0004

6.3160,0.7680,2.0413,0.0000,0.0004

7.3160,0.7703,2.0516,0.0000,0.0004

8.3160,0.7730,2.0722,0.0000,0.0004

9.3160,0.7733,2.0310,0.0000,0.0004

10.3160,0.7748,2.0619,0.0000,0.0004

11.3170,0.7752,2.0464,0.0000,0.0004

12.3160,0.7762,2.0310,0.0000,0.0004

13.3170,0.7797,2.0207,0.0000,0.0004

14.3160,0.7797,2.0053,0.0000,0.0004

15.3160,0.7791,2.0310,0.0000,0.0004

16.3160,0.7780,2.0104,0.0000,0.0004

17.3160,0.7770,2.0259,0.0000,0.0004

18.3160,0.7756,2.0362,0.0000,0.0010

19.3160,0.7742,1.9950,0.0000,0.0010

20.3160,0.7720,2.0053,0.0000,0.0010

21.3160,0.7714,2.0310,0.0000,0.0010

22.3160,0.7700,1.9950,0.0000,0.0010

23.3160,0.7698,2.0156,0.0000,0.0010

24.3160,0.7690,1.9847,0.0000,0.0010

25.3160,0.7666,1.9693,0.0000,0.0010

26.3160,0.7670,2.0207,0.0000,0.0706

27.3160,0.7672,2.0310,48.5504,0.1193

28.3160,0.7672,2.0362,51.9447,0.2215

29.3170,0.7662,1.9693,51.0203,0.1828

30.3160,0.7654,1.9847,49.9674,0.2577

31.3160,0.7654,2.0310,49.4642,0.2301

32.3160,0.7656,2.0001,49.9615,0.2523

33.3160,0.7664,2.0362,50.3779,0.2747

34.3160,0.7680,2.0259,50.4639,0.2708

35.3160,0.7694,2.0053,49.8075,0.2341

36.3160,0.7686,2.0001,50.1569,0.2654

37.3160,0.7680,2.0156,50.1527,0.2649

38.3160,0.7664,1.9950,50.4303,0.2765

39.3160,0.7664,1.9693,50.3944,0.2777

40.3160,0.7674,2.0104,50.2575,0.2604

41.3160,0.7666,2.0104,50.2965,0.2669

42.3160,0.7672,2.0156,49.8912,0.2766

43.3160,0.7662,2.0104,50.8433,0.2607

44.3160,0.7654,2.0053,50.5347,0.2022

45.3160,0.7654,2.0053,50.0318,0.2791

46.3160,0.7660,2.0156,50.1854,0.2411

47.3160,0.7660,2.0156,50.1310,0.2766

48.3160,0.7676,2.0362,50.3442,0.2730

49.3160,0.7696,2.0207,50.1005,0.2733

50.3160,0.7688,1.9898,50.2797,0.2854

51.3160,0.7686,2.0053,50.2864,0.2817

52.3170,0.7680,2.0001,50.3917,0.2205

53.3160,0.7666,1.9744,50.6092,0.2539

54.3170,0.7676,2.0310,49.9446,0.2592

55.3160,0.7676,2.0053,50.5092,0.2853

56.3160,0.7668,1.9950,50.2747,0.2662

57.3160,0.7662,2.0001,50.6183,0.2479

58.3160,0.7648,2.0001,50.3511,0.2656

59.3160,0.7641,2.0001,50.4697,0.2797

60.3160,0.7619,1.9333,50.1718,0.2742

61.3160,0.7625,2.0207,50.0775,0.2822

62.3160,0.7646,2.0567,50.0451,0.2333

63.3160,0.7670,2.0362,50.6332,0.2382

64.3160,0.7674,2.0413,50.2739,0.2747

65.3160,0.7676,2.0104,50.1897,0.2747

66.3160,0.7684,2.0156,50.2507,0.2701

67.3160,0.7692,2.0207,50.5778,0.2804

68.3160,0.7686,1.9847,50.3842,0.2658

69.3160,0.7696,2.0259,49.8585,0.2472

70.3160,0.7736,2.0362,50.4882,0.2429

71.3160,0.7750,2.0567,50.3778,0.2778

72.3160,0.7732,2.0104,50.3122,0.2653

73.3160,0.7722,2.0104,50.2877,0.2517

74.3160,0.7708,2.0053,49.8250,0.2652

75.3160,0.7730,2.0670,50.1039,0.2790

76.3160,0.7728,2.0104,50.0424,0.2773

77.3160,0.7724,2.0104,50.4853,0.2626

78.3160,0.7734,2.0104,50.3230,0.2389

79.3160,0.7728,2.0104,50.5398,0.2576

80.3160,0.7714,2.0001,50.1501,0.2652

81.3160,0.7706,2.0362,49.8962,0.2784

82.3160,0.7704,2.0053,50.1558,0.2551

83.3160,0.7710,2.0259,50.5419,0.2444

84.3160,0.7704,1.9898,50.0936,0.2419

85.3160,0.7686,2.0207,50.3362,0.2688

86.3160,0.7688,2.0156,50.1942,0.2783

87.3160,0.7684,2.0001,50.1452,0.2781

88.3160,0.7676,1.9898,50.4233,0.2739

89.3160,0.7674,2.0053,50.1869,0.2746

90.3160,0.7674,2.0001,50.0633,0.2754

91.3160,0.7674,2.0362,50.1301,0.2573

92.3160,0.7668,1.9898,50.2656,0.2644

93.3160,0.7654,1.9898,50.2101,0.2802

94.3160,0.7672,2.0362,50.1798,0.2706

95.3160,0.7664,2.0001,50.2272,0.2806

96.3160,0.7670,2.0310,50.2396,0.2851

97.3160,0.7678,2.0207,50.2353,0.2465

98.3160,0.7684,2.0053,50.3251,0.2544

99.3160,0.7680,1.9950,50.2207,0.2766

100.3160,0.7674,1.9847,50.3040,0.2399

101.3160,0.7672,2.0310,50.2218,0.2684

102.3160,0.7686,2.0259,50.0841,0.2652

103.3160,0.7694,2.0104,50.1488,0.2704

104.3170,0.7684,2.0104,50.2512,0.2845

105.3160,0.7698,2.0362,50.3392,0.2871

106.3160,0.7698,2.0310,50.2363,0.2680

107.3160,0.7698,2.0207,50.2922,0.2468

108.3170,0.7700,2.0104,50.3373,0.2435

109.3160,0.7710,2.0207,50.2719,0.2822

110.3160,0.7726,2.0259,50.2755,0.2722

111.3160,0.7726,2.0310,50.3476,0.2611

112.3160,0.7722,2.0156,50.4275,0.2650

113.3160,0.7730,2.0310,50.2903,0.2762

114.3170,0.7728,2.0053,49.9882,0.2460

115.3160,0.7724,2.0259,50.4381,0.2814

116.3160,0.7730,2.0464,50.1487,0.2738

117.3160,0.7726,2.0104,50.4201,0.2648

118.3160,0.7728,2.0156,50.2163,0.2693

119.3160,0.7734,2.0362,50.2328,0.2813

120.3170,0.7716,1.9796,50.5522,0.2524

121.3160,0.7722,2.0464,50.3917,0.2859

122.3160,0.7730,2.0362,50.2273,0.2556

123.3160,0.7734,2.0413,50.1380,0.2629

124.3160,0.7734,2.0053,50.2093,0.2629

125.3160,0.7712,1.9693,50.1495,0.2817

126.3160,0.7680,1.9641,50.3184,0.2250

