Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
629.7580,4.9920,284.8619,1422.0185

630.7580,4.9921,284.8625,1422.0673

631.7580,4.9919,284.8652,1422.0152

632.7580,4.9919,284.8655,1422.0321

633.7580,4.9920,284.8662,1422.0501

634.7580,4.9919,284.8679,1422.0274

635.7580,4.9919,284.8684,1422.0449

636.7580,4.9917,284.8697,1421.9933

637.7580,4.9918,284.8707,1422.0285

638.7580,4.9913,284.8736,1421.8801

639.7580,4.9914,284.8746,1421.9367

640.7580,4.9914,284.8759,1421.9217

641.7580,4.9909,284.8778,1421.8096

642.7580,4.9910,284.8786,1421.8193

643.7580,4.9909,284.8790,1421.7934

644.7580,4.9910,284.8801,1421.8494

645.7580,4.9912,284.8804,1421.8910

646.7580,4.9913,284.8806,1421.9275

647.7580,4.9906,284.8831,1421.7486

648.7580,4.9910,284.8833,1421.8561

649.7580,4.9911,284.8840,1421.8728

650.7580,4.9909,284.8854,1421.8423

651.7580,4.9909,284.8865,1421.8259

652.7590,4.9907,284.8871,1421.7865

653.7580,4.9908,284.8893,1421.8241

654.7580,4.9907,284.8899,1421.7900

655.7580,4.9907,284.8906,1421.7986

