Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8960,1.2178,1.8968,4.1817,4.3675,0.1685,5.7871,3.0695,2.4836,5.7871,2.9556

2.3270,0.2302,1.3412,4.8608,4.7379,-0.0167,5.8489,2.9460,2.3499,5.8489,2.8497

3.3270,0.1684,1.4029,4.1199,4.5527,-0.0785,6.0341,3.0695,2.2058,6.0341,2.7527

4.3270,0.1684,1.1560,3.9965,4.4293,0.4772,5.8489,2.6373,2.1441,5.8489,2.6734

5.3270,0.9709,1.7116,3.8730,4.3058,0.1685,6.0341,2.3904,2.2367,6.0341,2.7792

6.3270,0.0450,1.8968,4.2434,4.3058,0.1685,5.8489,3.1313,2.2985,5.8489,2.8057

7.3270,0.1684,1.3412,3.3173,4.0589,0.2302,5.7254,2.8843,2.0000,5.7254,2.5322

8.3270,0.3536,1.4647,4.3052,4.4293,-0.0785,6.2810,2.5138,2.1647,6.2810,2.7527

9.3270,0.4153,1.5881,3.9965,4.9231,0.0450,5.9106,2.7608,2.2881,5.9106,2.8056

10.3270,0.4153,1.5881,3.9347,4.7379,-0.0167,6.1575,2.8843,2.2573,6.1575,2.8145

11.3280,-0.0168,1.2177,4.1817,4.3675,-0.1402,6.3427,2.7608,2.0618,6.3427,2.6734

12.3270,0.4153,2.8846,4.3669,4.7379,-0.0785,5.9106,2.7608,2.5145,5.9106,2.9997

13.3270,0.5388,1.5264,4.0582,3.9971,-0.5724,6.2193,2.2669,1.9692,6.2193,2.5763

14.3270,0.5388,1.4029,4.3052,4.6145,-0.2637,5.6019,2.8225,2.2367,5.6019,2.7174

15.3280,0.2302,1.4029,3.9965,4.1823,-0.1402,6.0958,2.6373,2.0515,6.0958,2.6293

16.3270,-0.0785,1.5264,4.1199,4.4910,-0.4489,6.1575,3.1930,2.1338,6.1575,2.7086

17.3270,-0.0785,0.1065,3.1321,4.4910,0.1685,5.7254,3.0078,1.8046,5.7254,2.3647

18.3270,-0.0785,1.2794,4.2434,4.3058,-0.2020,6.0958,3.1313,2.1132,6.0958,2.6822

19.3270,0.0450,1.6499,3.9965,3.8119,-0.0167,6.1575,2.5756,2.0103,6.1575,2.6028

20.3270,0.2302,1.0942,4.3052,4.6762,0.4772,5.7871,2.8225,2.2676,5.7871,2.7704

21.3280,0.3536,0.7238,4.0582,4.1206,0.1067,5.7254,2.6373,2.0000,5.7254,2.5322

22.3270,0.2919,1.0942,4.2434,4.0589,-0.0167,5.8489,2.6991,2.0618,5.8489,2.6028

23.3270,1.8351,0.4769,5.0460,3.9971,0.1067,5.8489,2.5756,2.3396,5.8489,2.8409

24.3280,0.1684,2.0820,4.5521,4.1823,-0.2020,5.8489,2.4521,2.2058,5.8489,2.7263

25.3270,0.6005,1.5264,4.0582,4.4910,-0.1402,5.9723,2.6991,2.2058,5.9723,2.7439

26.3270,0.4153,0.5386,3.6260,4.6145,-0.3872,5.6636,3.0695,1.9795,5.6636,2.5058

27.3270,0.1067,1.6499,4.3052,4.2441,0.1685,6.1575,3.4400,2.3190,6.1575,2.8674

28.3270,0.0450,1.4029,4.0582,4.2441,0.3537,6.0958,2.5138,2.1030,6.0958,2.6734

29.3270,-0.0785,1.1560,4.1817,4.0589,-0.1402,6.1575,3.9339,2.1853,6.1575,2.7527

30.3270,0.4153,1.8351,3.7495,3.9971,0.7242,5.8489,2.4521,2.1956,5.8489,2.7175

31.3270,0.7240,1.4029,3.8112,4.1206,-0.0785,6.0341,2.3904,2.0618,6.0341,2.6292

