Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8660,30.6867,31.0909,30.2743,30.7494,30.0762,30.3413,31.0379,30.2769,30.5755,30.3091,30.5667

2.5140,30.7077,31.1038,30.2857,30.7279,30.0586,30.3646,31.0356,30.2603,30.5767,30.3125,30.5680

3.5140,30.7117,31.0870,30.2840,30.7422,30.0810,30.3592,31.0330,30.2610,30.5812,30.3101,30.5699

4.5140,30.6779,31.0953,30.2852,30.7411,30.0683,30.3677,31.0431,30.2488,30.5735,30.3083,30.5659

5.5140,30.6965,31.1013,30.2734,30.7541,30.0756,30.3713,31.0398,30.2477,30.5802,30.3095,30.5700

6.5140,30.6935,31.1032,30.2659,30.7476,30.0820,30.3579,31.0346,30.2461,30.5784,30.3020,30.5664

7.5140,30.7025,31.0876,30.2841,30.7296,30.0731,30.3458,31.0364,30.2616,30.5754,30.3037,30.5651

8.5150,30.6739,31.0920,30.2721,30.7242,30.0709,30.3624,31.0361,30.2665,30.5666,30.3144,30.5623

9.5140,30.6990,31.0832,30.3013,30.7299,30.0814,30.3597,31.0273,30.2380,30.5789,30.2988,30.5650

10.5140,30.6978,31.0763,30.2817,30.7423,30.0778,30.3397,31.0368,30.2758,30.5752,30.3077,30.5660

11.5140,30.6646,31.0811,30.2856,30.7367,30.0743,30.3573,31.0468,30.2327,30.5685,30.2950,30.5599

12.5140,30.7016,31.1190,30.2972,30.7671,30.1287,30.3614,31.0335,30.2739,30.6027,30.3177,30.5853

13.5140,30.5603,30.9407,30.2701,30.9717,30.3375,30.3671,31.2126,30.2618,30.6161,30.3145,30.6152

14.5140,30.6108,30.7634,30.9283,31.0204,30.4402,30.3509,31.2345,30.2616,30.7526,30.3062,30.7012

15.5140,30.5578,30.5352,30.8993,31.0092,30.5319,30.3463,31.2717,30.2603,30.7067,30.3033,30.6765

16.5140,30.4854,30.9293,30.8650,31.0524,30.5432,30.3510,31.2910,30.2824,30.7751,30.3167,30.7250

17.5140,30.4905,30.9823,30.9851,31.0434,30.4971,30.3532,31.2998,30.2564,30.7997,30.3048,30.7385

18.5140,30.5280,30.9701,30.9386,31.0180,30.5496,30.3847,31.2777,30.2578,30.8009,30.3212,30.7406

19.5140,30.5275,31.0869,30.8952,31.0239,30.5683,30.3992,31.2747,30.2713,30.8204,30.3352,30.7559

20.5140,30.5139,31.0806,30.9289,31.0708,30.5576,30.4147,31.2694,30.2643,30.8303,30.3395,30.7625

21.5140,30.5686,31.0568,30.9680,31.0827,30.6015,30.4084,31.3170,30.2763,30.8555,30.3423,30.7849

22.5140,30.5936,31.0787,30.9533,31.0956,30.6359,30.4023,31.3431,30.2735,30.8714,30.3379,30.7970

23.5140,30.5712,31.1132,30.9798,31.1057,30.6304,30.4251,31.3527,30.2615,30.8801,30.3433,30.8050

24.5150,30.5890,31.1167,31.0176,31.1224,30.6520,30.4424,31.3910,30.2295,30.8996,30.3360,30.8201

25.5140,30.6171,31.1492,31.0205,31.1347,30.6570,30.4418,31.3991,30.2364,30.9157,30.3391,30.8320

26.5140,30.6223,31.1646,31.0462,31.1557,30.6739,30.4465,31.4013,30.2515,30.9325,30.3490,30.8452

27.5140,30.6375,31.1711,31.0664,31.1641,30.7038,30.4448,31.4256,30.2408,30.9486,30.3428,30.8568

28.5140,30.6713,31.1723,31.0600,31.1859,30.7277,30.4622,31.4165,30.2446,30.9634,30.3534,30.8676

29.5140,30.6649,31.2375,31.1013,31.2009,30.7335,30.4760,31.4470,30.2500,30.9876,30.3630,30.8889

30.5140,30.6750,31.2312,31.1096,31.2204,30.7568,30.4890,31.4613,30.2464,30.9986,30.3677,30.8987

31.5140,30.7003,31.2760,31.1041,31.2356,30.7788,30.5105,31.4751,30.2445,31.0190,30.3775,30.9156

32.5140,30.7105,31.2830,31.1337,31.2572,30.7894,30.5267,31.4807,30.2546,31.0348,30.3907,30.9295

33.5140,30.7434,31.2885,31.1612,31.2687,30.7880,30.5371,31.5134,30.2645,31.0500,30.4008,30.9456

34.5140,30.7514,31.3448,31.1748,31.2969,30.8336,30.5451,31.5354,30.2519,31.0803,30.3985,30.9667

35.5140,30.7672,31.3472,31.2054,31.3143,30.8466,30.5661,31.5529,30.2460,31.0961,30.4060,30.9807

36.5140,30.7800,31.3629,31.2234,31.3154,30.8717,30.5733,31.5587,30.2363,31.1107,30.4048,30.9902

37.5140,30.7962,31.4153,31.2392,31.3275,30.8793,30.5838,31.5839,30.2614,31.1315,30.4226,31.0108

38.5140,30.8166,31.4169,31.2464,31.3469,30.9143,30.6047,31.5883,30.2443,31.1482,30.4245,31.0223

39.5140,30.8493,31.4366,31.2572,31.3563,30.9259,30.6228,31.6173,30.2548,31.1651,30.4388,31.0400

40.5140,30.8625,31.4230,31.3084,31.3723,30.9376,30.6224,31.6282,30.2483,31.1808,30.4353,31.0503

41.5140,30.8701,31.4681,31.2958,31.3940,30.9735,30.6719,31.6503,30.2437,31.2003,30.4578,31.0709

42.5150,30.9038,31.4371,31.3414,31.4174,30.9541,30.6628,31.6531,30.2549,31.2108,30.4588,31.0781

43.5140,30.9358,31.4891,31.3440,31.4346,31.0076,30.6703,31.6689,30.2408,31.2422,30.4555,31.0989

44.5140,30.9194,31.5080,31.3606,31.4596,31.0143,30.6986,31.7052,30.2414,31.2524,30.4700,31.1134

45.5140,30.9378,31.5265,31.3814,31.4843,31.0336,30.6869,31.7213,30.2541,31.2727,30.4705,31.1283

46.5140,30.9701,31.5100,31.4147,31.4879,31.0382,30.7409,31.7466,30.2441,31.2842,30.4925,31.1441

47.5140,30.9754,31.5555,31.4179,31.5160,31.0726,30.7405,31.7498,30.2630,31.3075,30.5017,31.1613

