Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8570,0.0272,0.0913,0.0000,0.0001

2.6480,0.0153,0.0296,0.0000,0.0000

3.6480,0.0127,0.0399,0.0000,0.0004

4.6480,0.0094,0.0193,0.0000,0.0004

5.6480,0.0141,0.1067,0.0000,0.0004

6.6480,0.0140,0.0553,0.0000,0.0004

7.6490,0.0116,0.0141,0.0000,0.0004

8.6490,0.0123,0.0656,0.0000,0.0004

9.6480,0.0109,0.0193,0.0000,0.0004

10.6490,0.0116,0.0656,0.0000,0.0004

11.6480,0.0098,0.0450,0.0000,0.0004

12.6480,0.0100,0.0347,0.0000,0.0004

13.6490,0.0100,0.0399,0.0000,0.0004

14.6490,0.0114,0.0553,0.0000,0.0004

15.6480,0.0084,0.0296,0.0000,0.0004

16.6480,0.0070,0.0193,0.0000,0.0004

17.6480,0.0096,0.0810,0.0000,0.0004

18.6480,0.2159,5.4113,0.0000,0.0004

19.6480,0.4246,5.4268,0.0000,0.0004

20.6480,0.6312,5.4165,0.0000,0.0004

21.6490,0.8383,5.4113,0.0000,0.0004

22.6480,1.0451,5.3908,0.0000,0.0004

23.6480,1.2532,5.4319,0.0000,0.0004

24.6480,1.4601,5.4165,0.0000,0.0004

25.6480,1.6673,5.3959,0.0000,0.0004

26.6480,1.8762,5.4319,0.0000,0.0004

27.6480,2.0828,5.4319,0.0000,0.0004

28.6480,2.0814,5.3753,0.0000,0.0004

29.6490,2.0818,5.4371,0.0000,0.0004

30.6480,2.0802,5.3753,0.0000,0.0004

31.6480,2.0802,5.4113,0.0000,0.0004

32.6490,2.0804,5.3959,0.0000,0.0004

33.6490,2.0794,5.4062,0.0000,0.0004

34.6480,2.0794,5.4165,0.0000,0.0004

35.6490,2.0792,5.3908,0.0000,0.0004

36.6490,2.0780,5.4010,0.0000,0.0004

37.6480,2.0778,5.4268,0.0000,0.0004

38.6480,2.0794,5.4165,0.0000,0.0004

39.6480,2.0786,5.4165,0.0000,0.0004

40.6480,2.0806,5.4268,0.0000,0.0004

41.6480,2.0812,5.4268,0.0000,0.0004

42.6480,2.0824,5.4268,0.0000,0.0004

43.6480,2.0822,5.4010,0.0000,0.0004

44.6490,2.0810,5.3856,0.0000,0.0004

45.6480,2.0814,5.4010,0.0000,0.0004

46.6480,2.0824,5.4268,0.0000,0.0004

47.6480,2.0816,5.4062,0.0000,0.0004

48.6480,2.0812,5.4062,0.0000,0.0004

49.6480,2.0810,5.4113,0.0000,0.0004

50.6490,2.0794,5.3856,0.0000,0.0004

51.6480,2.0752,5.3187,0.0000,0.0004

52.6480,2.0699,5.2879,0.0000,0.0004

53.6480,2.0653,5.2827,0.0000,0.0004

54.6480,2.0629,5.3239,0.0000,0.0004

55.6480,2.0415,4.8454,0.0000,0.0004

56.6480,2.0121,4.6653,0.0000,0.0004

57.6480,1.9870,4.7579,0.0000,0.0004

58.6480,1.9557,4.5933,0.0000,0.0004

59.6480,1.9177,4.4286,0.0000,0.0004

60.6480,1.8774,4.3412,0.0000,0.0004

61.6480,1.8415,4.3875,0.0000,0.0004

62.6480,1.8047,4.3360,0.0000,0.0004

63.6480,1.7586,4.0890,0.0000,0.0004

64.6480,1.7058,3.9553,0.0000,0.0004

65.6480,1.6691,3.8935,0.0000,0.0004

66.6480,1.6294,3.6363,0.0000,0.0004

67.6480,1.5817,3.5231,0.0000,0.0004

68.6480,1.5374,3.4459,0.0000,0.0004

69.6480,1.4909,3.2247,0.0000,0.0004

70.6480,1.4411,3.0497,0.0000,0.0004

71.6480,1.3867,2.9777,0.0000,0.0004

72.6480,1.3352,3.0034,0.0000,0.0004

73.6480,1.2937,3.0137,0.0000,0.0004

74.6490,1.2484,2.7822,0.0000,0.0004

75.6490,1.1996,2.6278,0.0000,0.0004

76.6480,1.1599,2.6073,0.0000,0.0004

77.6480,1.1269,2.6690,0.0000,0.0004

78.6480,1.0951,2.6227,0.0000,0.0004

79.6490,1.0707,2.5918,0.0000,0.0004

80.6480,1.0518,2.5610,0.0000,0.0004

81.6480,1.0282,2.3654,0.0000,0.0004

82.6480,1.0010,2.2986,0.0000,0.0004

83.6480,0.9752,2.3449,0.0000,0.0004

84.6480,0.9579,2.3346,0.0000,0.0004

85.6480,0.9474,2.3551,0.0000,0.0004

86.6480,0.9368,2.3346,0.0000,0.0004

87.6480,0.9213,2.2677,0.0000,0.0004

88.6480,0.9037,2.1648,0.0000,0.0004

89.6480,0.8846,2.0979,0.0000,0.0004

90.6480,0.8675,2.1185,0.0000,0.0004

91.6480,0.8608,2.1905,0.0000,0.0004

92.6480,0.8532,2.1030,0.0000,0.0004

93.6480,0.8447,2.1236,0.0000,0.0004

94.6480,0.8355,2.0979,0.0000,0.0004

95.6480,0.8254,2.0927,0.0000,0.0004

96.6480,0.8177,2.1339,0.0000,0.0004

97.6480,0.8117,2.1133,0.0000,0.0004

98.6480,0.8087,2.0876,0.0000,0.0004

99.6490,0.8095,2.1185,0.0000,0.0004

100.6490,0.8107,2.1493,0.0000,0.0004

101.6480,0.8070,2.0927,0.0000,0.0004

102.6480,0.8064,2.0876,0.0000,0.0004

103.6480,0.8048,2.0825,0.0000,0.0004

104.6480,0.8034,2.0619,0.0000,0.0004

105.6490,0.8032,2.0876,0.0000,0.0004

106.6490,0.7994,2.0362,0.0000,0.0004

107.6480,0.7960,2.0259,0.0000,0.0004

108.6480,0.7938,2.0310,0.0000,0.0004

109.6480,0.7915,2.0567,0.0000,0.0004

110.6480,0.7893,2.0927,0.0000,0.0004

111.6480,0.7867,2.0259,0.0000,0.0004

112.6480,0.7843,2.0259,0.0000,0.0004

113.6480,0.7849,2.0979,0.0000,0.0004

114.6480,0.7831,2.0156,0.0000,0.0004

115.6480,0.7815,2.0464,0.0000,0.0004

116.6480,0.7807,2.0156,0.0000,0.0004

117.6490,0.7801,2.0104,0.0000,0.0004

118.6480,0.7793,2.0104,0.0000,0.0004

119.6480,0.7782,2.0259,0.0000,0.0004

120.6480,0.7766,2.0516,0.0000,0.0004

121.6480,0.7762,2.0156,0.0000,0.0004

122.6480,0.7766,2.0362,0.0000,0.0004

123.6480,0.7718,1.9744,0.0000,0.0004

124.6480,0.7730,2.0464,0.0000,0.0004

125.6480,0.7734,2.0567,0.0000,0.0004

126.6480,0.7738,2.0259,0.0000,0.0004

127.6480,0.7750,2.0413,0.0000,0.0004

128.6480,0.7758,2.0310,0.0000,0.0004

129.6480,0.7756,2.0207,0.0000,0.0004

130.6480,0.7750,2.0362,0.0000,0.0004

131.6480,0.7762,2.0464,0.0000,0.0004

132.6480,0.7752,2.0104,0.0000,0.0004

133.6480,0.7758,1.9898,0.0000,0.0004

134.6480,0.7754,2.0362,0.0000,0.0004

135.6480,0.7740,2.0207,0.0000,0.0010

136.6480,0.7744,2.0362,0.0000,0.0010

137.6480,0.7736,2.0207,0.0000,0.0010

138.6480,0.7732,2.0207,0.0000,0.0010

139.6480,0.7736,2.0310,0.0000,0.0010

140.6480,0.7740,2.0464,0.0000,0.0009

141.6480,0.7728,2.0156,0.0000,0.0010

142.6480,0.7730,2.0156,0.0000,0.0010

143.6480,0.7742,2.0207,0.0000,0.0004

144.6480,0.7728,2.0001,0.0000,0.0004

145.6480,0.7732,2.0310,0.0000,0.0004

146.6490,0.7730,2.0310,0.0000,0.0004

147.6480,0.7716,1.9847,0.0000,0.0004

148.6480,0.7720,2.0310,0.0000,0.0004

149.6480,0.7708,2.0001,0.0000,0.0004

150.6490,0.7700,2.0259,0.0000,0.0004

151.6480,0.7700,2.0156,0.0000,0.0004

152.6480,0.7698,2.0104,0.0000,0.0004

153.6480,0.7714,2.0619,0.0000,0.0004

154.6480,0.7742,2.0722,0.0000,0.0004

155.6480,0.7724,1.9847,0.0000,0.0004

156.6480,0.7658,1.8612,0.0000,0.0004

157.6480,0.7678,2.0362,0.0000,0.0004

158.6480,0.7680,2.0362,0.0000,0.0004

