Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8570,-0.0785,-0.2640,2.0208,2.8242,1.6503,1.4039,-0.6967,0.9094,1.4039,0.9800

2.6480,-0.2019,0.1682,1.2181,1.7129,1.5886,1.6508,0.2294,0.7859,1.6508,0.9095

3.6480,-0.2019,0.1065,1.6503,1.8364,1.2799,1.7126,0.3529,0.8373,1.7126,0.9624

4.6480,-0.0168,-0.0170,1.9590,1.5895,1.5268,1.6508,0.1677,0.8682,1.6508,0.9800

5.6480,0.0450,-0.0170,1.4651,1.7129,2.2677,1.5891,-0.0175,0.9094,1.5891,1.0065

6.6480,-0.1402,-0.0788,1.7738,1.5277,1.4651,1.0335,0.4147,0.8271,1.0335,0.8565

7.6490,-0.0785,0.0447,1.7121,1.2808,1.7738,1.5274,0.4147,0.8579,1.5274,0.9536

8.6490,-0.0785,0.1682,1.8973,1.9599,1.6503,1.3421,0.2294,0.9711,1.3421,1.0241

9.6480,-0.1402,0.1065,0.9712,1.8981,1.2181,1.1569,0.1060,0.6933,1.1569,0.7595

10.6490,0.1067,-0.2022,2.2060,1.3425,1.4651,0.7248,-0.0793,0.8065,0.7248,0.7948

11.6480,0.0450,-0.2022,1.9590,1.5895,1.7121,1.0952,0.1060,0.8682,1.0952,0.9006

12.6480,0.2302,0.2299,1.6503,1.5895,0.9711,1.5891,0.1060,0.7962,1.5891,0.9094

13.6490,0.0450,-0.3874,1.9590,1.5277,1.6503,1.2187,0.1677,0.8271,1.2187,0.8830

14.6490,0.2302,-0.2022,1.5268,1.4660,1.5886,0.6630,0.1677,0.7962,0.6630,0.7772

15.6480,0.3536,-0.0170,2.3295,1.7747,1.4033,1.2804,0.0442,0.9814,1.2804,1.0241

