Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9490,2.0203,2.2672,6.0956,4.7379,4.3670,7.8861,3.5634,3.8419,7.8861,4.4197

2.3050,1.9585,2.8846,4.8608,4.4910,4.4287,8.1331,3.0695,3.6155,8.1331,4.2609

3.0770,2.2054,1.8968,4.3669,4.4910,4.4287,8.1331,3.1930,3.4303,8.1331,4.1021

4.0770,1.8968,2.2672,4.4904,5.0466,4.6757,8.5652,3.1313,3.5847,8.5652,4.2962

5.0780,1.8968,2.2055,4.4904,4.3058,4.4905,9.0591,3.4400,3.4715,9.0591,4.2697

6.0770,2.0203,2.3290,4.3052,5.0466,4.5522,8.8122,2.8843,3.5229,8.8122,4.2785

7.0770,2.0203,2.2672,3.9347,4.5527,4.4905,9.1208,3.3782,3.4406,9.1208,4.2521

8.0770,2.0203,2.0820,4.4904,4.3058,4.5522,9.2443,3.6252,3.5126,9.2443,4.3315

9.0770,2.1437,2.1438,4.6756,4.6762,4.4905,9.2443,3.3165,3.5744,9.2443,4.3844

10.0770,2.2054,1.8351,4.4904,4.6762,4.3670,9.3678,3.3782,3.4921,9.3678,4.3314

11.0770,1.8351,1.9585,4.6139,3.9971,4.3053,9.6147,3.8104,3.4200,9.6147,4.3050

12.0770,1.9585,2.3290,3.8112,4.5527,4.5522,9.7999,3.5017,3.4509,9.7999,4.3579

13.0770,1.6499,2.1438,4.4904,5.1084,4.5522,9.9234,3.1313,3.5126,9.9234,4.4285

14.0770,1.5264,2.3907,4.4286,4.4910,4.3670,9.7382,3.2547,3.4098,9.7382,4.3138

15.0770,2.1437,2.0203,4.5521,4.3675,4.4905,9.8617,3.5017,3.5126,9.8617,4.4196

16.0770,2.2672,2.2672,5.1078,4.9849,4.4287,9.7999,3.0695,3.6876,9.7999,4.5608

17.0770,2.0203,2.2672,4.9843,4.7997,4.3670,9.9234,3.0695,3.5847,9.9234,4.4902

18.0770,1.7733,2.2672,4.3669,4.7379,4.3670,10.6025,3.5017,3.5024,10.6025,4.5167

19.0770,2.2054,2.2055,5.5400,4.7379,4.2435,10.3556,3.3165,3.7081,10.3556,4.6578

20.0770,1.9585,2.0203,4.1817,3.9971,4.4905,9.9851,3.4400,3.3480,9.9851,4.2962

21.0770,1.5264,2.3907,3.8112,4.7379,4.5522,10.1086,3.3165,3.3892,10.1086,4.3491

22.0770,2.0203,1.9585,4.6756,4.7379,4.7375,10.5408,2.9460,3.5126,10.5408,4.5167

23.0770,2.2054,2.5759,4.8608,4.3675,4.3053,10.0469,3.4400,3.6258,10.0469,4.5431

24.0770,2.1437,2.2672,4.4904,4.4910,4.3670,10.5408,2.8225,3.4303,10.5408,4.4461

25.0770,1.8968,2.1438,4.6139,4.7379,4.6757,10.2938,3.4400,3.5847,10.2938,4.5431

26.0770,2.3289,2.1438,4.5521,4.3675,4.4905,10.1704,3.0695,3.4921,10.1704,4.4461

27.0770,2.3906,2.1438,4.9226,4.9231,4.4287,10.1704,3.0695,3.6464,10.1704,4.5784

28.0770,2.2672,2.0820,4.0582,4.3675,4.4287,10.3556,3.1313,3.3892,10.3556,4.3844

29.0770,2.0820,2.0203,4.5521,4.4293,4.5522,10.3556,3.5634,3.5332,10.3556,4.5078

30.0770,2.3289,2.3907,4.6139,4.3058,4.3670,10.4790,3.3165,3.5538,10.4790,4.5431

31.0770,2.1437,2.0820,4.7373,4.4910,4.8610,10.1704,3.6252,3.6567,10.1704,4.5872

32.0780,2.1437,2.1438,4.7373,4.7379,4.3670,10.1704,2.9460,3.5126,10.1704,4.4637

33.0770,2.0203,2.2055,4.5521,4.7997,4.3670,10.2938,3.1313,3.5126,10.2938,4.4814

34.0770,2.5141,2.0820,4.5521,4.4293,4.4287,10.7260,2.9460,3.4920,10.7260,4.5255

35.0770,2.2672,2.0820,4.5521,4.4910,4.4905,10.2321,3.3782,3.5435,10.2321,4.4990

36.0770,2.0203,2.0203,4.6756,4.6762,4.6140,10.7260,3.3782,3.5641,10.7260,4.5872

37.0770,2.5758,2.6376,4.6139,4.3675,4.1200,10.6025,3.3782,3.6155,10.6025,4.6137

38.0770,2.4523,2.1438,4.6139,4.5527,4.3670,10.1704,3.2547,3.5641,10.1704,4.5078

39.0770,1.8968,2.7611,4.6139,4.3675,4.1818,10.6025,3.4400,3.5435,10.6025,4.5519

