Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8910,0.0450,0.0447,2.3295,2.3920,2.0825,10.5408,1.5260,1.4033,10.5408,2.7086

2.7580,-0.0168,0.0447,2.1442,2.1451,2.0825,9.9234,0.5999,1.1666,9.9234,2.4176

3.7580,-0.2019,0.0447,1.9590,1.8981,1.9590,10.1086,0.9703,1.1049,10.1086,2.3911

4.7580,0.1067,-0.0788,2.0208,2.0216,2.0825,9.7999,0.7234,1.1460,9.7999,2.3823

5.7580,0.1684,0.0447,2.0208,2.3920,1.8355,9.4913,0.6616,1.1872,9.4913,2.3735

6.7580,0.1067,0.1682,1.8355,2.1451,1.8355,9.4295,0.8468,1.1563,9.4295,2.3382

7.7580,0.2302,0.2917,2.2677,2.0216,2.0825,9.6765,0.9086,1.3004,9.6765,2.4970

8.7580,-0.0785,0.6003,2.0825,2.1451,1.7121,9.9851,0.7234,1.1975,9.9851,2.4529

9.7580,-0.0168,0.1682,2.2060,1.8364,2.3912,9.7382,0.5999,1.1975,9.7382,2.4176

10.7580,-0.0785,0.9090,4.3669,4.6762,0.1685,9.7382,3.0695,2.1853,9.7382,3.2643

11.7580,0.5388,0.4769,3.9347,4.4910,0.1685,9.5530,3.6252,2.2058,9.5530,3.2554

12.7580,-0.0785,0.3534,4.1817,5.0466,-0.2020,9.7382,3.9339,2.2059,9.7382,3.2819

13.7580,0.0450,0.4769,3.6878,4.4293,0.4155,9.5530,3.0078,2.0103,9.5530,3.0879

14.7580,0.6005,-0.0788,3.7495,4.9849,-0.1402,9.8617,3.6869,2.1338,9.8617,3.2378

15.7580,0.1684,0.5386,4.4286,5.0466,-0.1402,9.7999,3.2547,2.2161,9.7999,3.2995

16.7580,0.2302,0.0447,3.8112,4.7379,0.5389,9.8617,3.1313,2.0824,9.8617,3.1937

17.7580,0.5388,0.2299,4.5521,4.6145,-0.0785,9.6765,3.0695,2.1544,9.6765,3.2290

18.7580,-0.0168,0.4769,3.9347,5.4170,0.3537,9.7382,3.8721,2.3396,9.7382,3.3966

19.7580,0.1684,0.4151,3.9347,5.2936,-0.0167,9.6765,3.6252,2.2367,9.6765,3.2995

20.7580,0.1067,0.4151,4.1817,5.2318,-0.0785,10.1704,3.6252,2.2470,10.1704,3.3789

21.7580,0.1684,0.8473,3.3791,4.7379,0.2920,9.3678,3.3782,2.1338,9.3678,3.1672

22.7580,0.2302,-0.0170,4.0582,4.6762,0.0450,9.5530,3.2547,2.0412,9.5530,3.1143

23.7590,-0.2019,0.5386,3.6260,4.6145,0.0450,9.4295,3.6252,2.0412,9.4295,3.0967

24.7580,-0.2637,0.3534,3.8730,4.6762,0.4772,9.7999,2.9460,2.0104,9.7999,3.1232

25.7580,0.1067,-0.1405,3.6878,5.4170,0.1685,9.6147,3.0695,2.0515,9.6147,3.1320

26.7580,-0.3871,0.4769,3.9347,4.9231,0.1067,9.1208,3.8104,2.1441,9.1208,3.1408

27.7580,-0.5106,0.1682,3.6878,4.4910,0.0450,9.6765,3.8104,1.9486,9.6765,3.0526

28.7580,0.7240,0.5386,3.5025,4.5527,-0.0167,9.7382,2.6991,2.0000,9.7382,3.1055

29.7580,-0.0168,0.4151,4.0582,4.5527,-0.0785,9.6765,3.6252,2.0927,9.6765,3.1761

30.7580,-0.0168,0.1065,3.8730,4.6762,0.7242,9.6765,3.1313,2.0824,9.6765,3.1673

31.7580,-0.0785,0.1682,3.9965,4.7379,-0.2020,9.4913,3.6252,2.0412,9.4913,3.1055

32.7580,-0.2019,0.2299,3.8112,4.9849,0.1067,9.5530,3.1930,2.0206,9.5530,3.0967

33.7580,0.2919,0.3534,4.0582,5.2318,-0.0785,9.5530,3.6252,2.2470,9.5530,3.2907

34.7580,0.2919,0.4769,3.8112,4.8614,0.0450,9.7999,3.0695,2.0927,9.7999,3.1937

35.7580,-0.2019,0.4151,3.7495,4.7379,0.2302,9.5530,3.5634,2.0824,9.5530,3.1496

36.7590,-0.0168,0.3534,3.7495,4.6762,0.0450,9.5530,2.8225,1.9383,9.5530,3.0261

37.7580,-0.0785,0.4151,3.9347,4.8614,0.2920,9.7999,3.1930,2.1030,9.7999,3.2025

38.7580,0.1067,-0.0788,3.8730,4.3058,-0.0167,9.6147,3.5017,1.9486,9.6147,3.0438

39.7580,0.1684,-0.0788,4.0582,4.9231,-0.0785,9.7999,3.5634,2.0927,9.7999,3.1937

40.7580,-0.0785,0.1065,3.7495,5.1701,0.0450,9.9851,3.6869,2.1132,9.9851,3.2378

41.7580,0.2302,0.1682,3.8112,4.8614,-0.1402,9.3061,3.3165,2.0412,9.3061,3.0790

42.7580,-0.0785,0.4769,3.8730,4.6762,0.1067,9.8617,3.3782,2.0721,9.8617,3.1849

43.7580,-0.0168,0.1065,3.9965,4.8614,-0.1402,9.5530,3.3165,2.0206,9.5530,3.0967

44.7580,0.0450,-0.0170,3.7495,4.9849,-0.0167,9.6765,3.4400,2.0309,9.6765,3.1231

