Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9180,0.0094,0.0450,0.0000,0.0000

2.4070,0.0094,0.0450,0.0000,0.0000

3.4080,0.0087,0.0399,0.0000,0.0005

4.4070,0.0054,0.0090,0.0000,0.0002

5.4070,0.0070,0.0553,0.0000,0.0002

6.4070,0.0071,0.0399,0.0000,0.0002

7.4070,0.0062,0.0244,0.0000,0.0002

8.4070,0.0069,0.0501,0.0000,0.0002

9.4070,0.0056,0.0090,0.0000,0.0002

10.4070,0.0052,0.0244,0.0000,0.0002

11.4070,0.0052,0.0450,0.0000,0.0001

12.4070,0.0052,0.0450,0.0000,0.0002

13.4070,0.0050,0.0347,0.0000,0.0005

14.4070,0.0076,0.0759,0.0000,0.0003

15.4070,0.0068,0.0347,0.0000,0.0006

16.4070,0.0558,1.3107,0.0000,0.0002

17.4070,0.1103,1.4342,0.0000,0.0002

18.4070,0.1540,1.1821,0.0000,0.0002

19.4070,0.2074,1.3930,0.0000,0.0002

20.4070,0.2691,1.6245,0.0000,0.0003

21.4070,0.3385,1.8406,0.0000,0.0002

22.4070,0.4153,2.0362,0.0000,0.0002

23.4070,0.4934,2.0567,0.0000,0.0002

24.4070,0.5714,2.0979,0.0000,0.0002

25.4070,0.6628,2.4015,0.0000,0.0002

26.4080,0.7069,2.4529,0.0000,0.0002

27.4070,0.7488,2.5198,0.0000,0.0002

28.4070,0.8018,2.5558,0.0000,0.0002

29.4070,0.8491,2.6175,0.0000,0.0002

30.4070,0.8977,2.8851,0.0000,0.0002

31.4070,0.9430,3.0137,0.0000,0.0002

32.4070,0.9861,3.1526,0.0000,0.0002

33.4070,1.0332,3.2761,0.0000,0.0002

34.4070,1.0814,3.3482,0.0000,0.0002

35.4070,1.1209,3.4253,0.0000,0.0002

36.4070,1.1652,3.6003,0.0000,0.0002

37.4070,1.2073,3.6106,0.0000,0.0002

38.4070,1.2480,3.6106,0.0000,0.0002

39.4070,1.2870,3.6260,0.0000,0.0002

40.4070,1.3227,3.8112,0.0000,0.0002

41.4070,1.3579,3.9244,0.0000,0.0008

42.4080,1.3930,4.0633,0.0000,0.0001

43.4070,1.4314,4.2691,0.0000,0.0002

44.4080,1.4758,4.5007,0.0000,0.0002

45.4070,1.5177,4.5109,0.0000,0.0002

46.4070,1.5537,4.5315,0.0000,0.0004

47.4070,1.5944,4.6653,0.0000,0.0001

48.4070,1.6405,4.8042,0.0000,0.0002

49.4070,1.6891,4.8865,0.0000,0.0002

50.4080,1.7285,4.8299,0.0000,0.0001

51.4070,1.7656,4.8865,0.0000,0.0002

52.4070,1.7992,4.9328,0.0000,0.0005

53.4070,1.8291,5.0460,0.0000,0.0008

54.4070,1.8558,5.1901,0.0000,0.0002

55.4070,1.8838,5.2364,0.0000,0.0003

56.4070,1.9108,5.2313,0.0000,0.0007

57.4070,1.9344,5.2776,0.0000,0.0003

58.4070,1.9531,5.2879,0.0000,0.0001

59.4070,1.9662,5.2261,0.0000,0.0010

60.4070,1.9845,5.3033,0.0000,0.0008

61.4070,1.9986,5.2518,0.0000,0.0008

62.4070,2.0119,5.2776,0.0000,0.0002

63.4070,2.0206,5.2724,0.0000,0.0002

64.4070,2.0228,5.2467,0.0000,0.0002

65.4070,2.0238,5.2621,0.0000,0.0002

66.4070,2.0232,5.2158,0.0000,0.0002

67.4070,2.0234,5.2827,0.0000,0.0002

68.4070,2.0232,5.2827,0.0000,0.0002

69.4070,2.0246,5.2621,0.0000,0.0001

70.4070,2.0234,5.2724,0.0000,0.0000

71.4070,2.0232,5.2467,0.0000,0.0004

72.4070,2.0226,5.2621,0.0000,0.0001

73.4070,2.0218,5.2518,0.0000,0.0002

74.4070,2.0224,5.2621,0.0000,0.0002

75.4070,2.0232,5.2827,0.0000,0.0005

76.4070,2.0252,5.2673,0.0000,0.0012

77.4070,2.0244,5.2621,0.0000,0.0001

78.4070,2.0246,5.2879,0.0000,0.0001

79.4070,2.0252,5.2776,0.0000,0.0001

80.4070,2.0224,5.2004,0.0000,0.0002

81.4070,2.0228,5.2570,0.0000,0.0006

82.4070,2.0234,5.2776,0.0000,0.0001

83.4070,2.0236,5.2570,0.0000,0.0001

84.4070,2.0236,5.2621,0.0000,0.0005

85.4070,2.0226,5.2570,0.0000,0.0001

86.4070,2.0236,5.2930,0.0000,0.0002

87.4070,2.0250,5.2981,0.0000,0.0001

88.4070,2.0238,5.2570,0.0000,0.0001

89.4070,2.0234,5.2673,0.0000,0.0002

90.4070,2.0244,5.2261,0.0000,0.0001

91.4070,2.0254,5.2827,0.0000,0.0002

92.4070,2.0248,5.2621,0.0000,0.0011

93.4080,2.0260,5.2879,0.0000,0.0002

94.4070,2.0262,5.2673,0.0000,0.0002

95.4070,2.0283,5.3136,0.0000,0.0002

96.4070,2.0281,5.2879,0.0000,0.0001

97.4070,2.0274,5.2776,0.0000,0.0002

98.4070,2.0279,5.2724,0.0000,0.0001

99.4070,2.0281,5.2724,0.0000,0.0001

100.4070,2.0321,5.3290,0.0000,0.0010

101.4070,2.0311,5.2570,0.0000,0.0012

102.4070,2.0317,5.2776,0.0000,0.0002

103.4070,2.0313,5.2776,0.0000,0.0002

104.4070,2.0313,5.2673,0.0000,0.0002

105.4070,2.0297,5.2724,0.0000,0.0002

106.4070,2.0295,5.2827,0.0000,0.0002

107.4070,2.0315,5.3290,0.0000,0.0002

108.4070,2.0315,5.2724,0.0000,0.0002

109.4070,2.0323,5.2930,0.0000,0.0002

110.4070,2.0303,5.2776,0.0000,0.0001

111.4070,2.0309,5.2724,0.0000,0.0005

112.4070,2.0295,5.2416,0.0000,0.0002

113.4070,2.0287,5.2570,0.0000,0.0002

114.4070,2.0303,5.3084,0.0000,0.0002

115.4070,2.0315,5.3033,0.0000,0.0002

116.4070,2.0315,5.2827,0.0000,0.0002

117.4070,2.0293,5.2724,0.0000,0.0005

118.4070,2.0289,5.2621,0.0000,0.0004

119.4070,2.0278,5.2621,0.0000,0.0002

120.4070,2.0278,5.2776,0.0000,0.0006

121.4070,2.0285,5.2930,0.0000,0.0007

122.4070,2.0291,5.2570,0.0000,0.0002

123.4080,2.0283,5.2364,0.0000,0.0002

124.4070,2.0281,5.3033,0.0000,0.0002

125.4070,2.0252,5.2261,0.0000,0.0001

126.4070,2.0248,5.2724,0.0000,0.0005

127.4070,2.0246,5.2673,0.0000,0.0002

128.4070,2.0232,5.2261,0.0000,0.0002

129.4080,2.0242,5.2879,0.0000,0.0003

130.4070,2.0230,5.2467,0.0000,0.0003

131.4070,2.0228,5.2879,0.0000,0.0002

132.4070,2.0254,5.3239,0.0000,0.0001

133.4070,2.0260,5.2518,0.0000,0.0004

134.4080,2.0248,5.2724,0.0000,0.0002

135.4070,2.0270,5.2827,0.0000,0.0002

136.4070,2.0270,5.2724,0.0000,0.0002

137.4070,2.0293,5.3290,0.0000,0.0002

138.4070,2.0313,5.2776,0.0000,0.0002

139.4070,2.0297,5.2467,0.0000,0.0002

140.4070,2.0305,5.2673,0.0000,0.0002

141.4070,2.0278,5.2158,0.0000,0.0001

142.4070,2.0276,5.3187,0.0000,0.0002

143.4080,2.0260,5.2107,0.0000,0.0001

144.4070,2.0236,5.2107,0.0000,0.0001

145.4070,2.0200,5.1901,0.0000,0.0001

146.4070,2.0158,5.1644,0.0000,0.0002

147.4070,2.0115,5.2158,0.0000,0.0001

148.4070,2.0085,5.2004,0.0000,0.0001

149.4070,2.0009,5.0512,0.0000,0.0002

150.4070,1.9874,4.9174,0.0000,0.0001

151.4070,1.9767,4.9380,0.0000,0.0001

152.4070,1.9614,4.9226,0.0000,0.0001

153.4070,1.9503,4.9226,0.0000,0.0010

154.4070,1.9384,4.9020,0.0000,0.0001

155.4070,1.9290,4.9483,0.0000,0.0008

156.4070,1.9211,4.9586,0.0000,0.0003

157.4070,1.9106,4.9431,0.0000,0.0001

158.4070,1.8989,4.8968,0.0000,0.0009

159.4070,1.8941,4.9277,0.0000,0.0002

160.4070,1.8939,4.9123,0.0000,0.0009

161.4070,1.8937,4.9328,0.0000,0.0001

162.4070,1.8977,5.0255,0.0000,0.0002

163.4080,1.8969,4.9020,0.0000,0.0002

164.4070,1.8981,4.9328,0.0000,0.0001

165.4070,1.8967,4.9123,0.0000,0.0002

166.4070,1.8989,5.0152,0.0000,0.0002

167.4070,1.8993,4.9534,0.0000,0.0002

168.4070,1.9016,4.9586,0.0000,0.0002

169.4070,1.9008,4.9071,0.0000,0.0001

170.4070,1.9000,4.8917,0.0000,0.0002

171.4070,1.8997,4.9226,0.0000,0.0002

172.4070,1.8953,4.9123,0.0000,0.0002

173.4080,1.8961,4.9226,0.0000,0.0003

174.4070,1.8955,4.9174,0.0000,0.0001

175.4070,1.8979,4.9740,0.0000,0.0001

176.4070,1.8929,4.8865,0.0000,0.0002

177.4070,1.8913,4.9123,0.0000,0.0001

178.4070,1.8899,4.9226,0.0000,0.0002

179.4070,1.8889,4.8814,0.0000,0.0002

180.4070,1.8897,4.9123,0.0000,0.0002

181.4070,1.8893,4.9123,0.0000,0.0007

182.4070,1.8893,4.9123,0.0000,0.0002

183.4070,1.8897,4.9328,0.0000,0.0003

184.4070,1.8897,4.9174,0.0000,0.0008

185.4070,1.8889,4.9534,0.0000,0.0001

186.4070,1.8897,4.9071,0.0000,0.0002

187.4070,1.8899,4.9174,0.0000,0.0003

188.4070,1.8903,4.9328,0.0000,0.0006

189.4070,1.8915,4.9123,0.0000,0.0002

190.4070,1.8905,4.8865,0.0000,0.0001

191.4070,1.8917,4.9431,0.0000,0.0009

192.4080,1.8921,4.9226,0.0000,0.0002

193.4070,1.8913,4.9123,0.0000,0.0001

194.4070,1.8909,4.9071,0.0000,0.0001

195.4080,1.8901,4.9328,0.0000,0.0010

196.4080,1.8901,4.9071,0.0000,0.0005

197.4070,1.8903,4.9226,0.0000,0.0003

198.4070,1.8891,4.9020,0.0000,0.0002

199.4070,1.8897,4.9277,0.0000,0.0002

200.4070,1.8903,4.9020,0.0000,0.0002

201.4070,1.8897,4.9277,0.0000,0.0002

202.4070,1.8901,4.9328,0.0000,0.0002

203.4070,1.8881,4.8608,0.0000,0.0002

204.4070,1.8885,4.9174,0.0000,0.0004

205.4070,1.8889,4.9431,0.0000,0.0001

206.4070,1.8917,4.9792,0.0000,0.0004

207.4070,1.8935,4.9689,0.0000,0.0005

208.4070,1.8947,4.9328,0.0000,0.0002

209.4070,1.8941,4.9123,0.0000,0.0002

210.4070,1.8945,4.9123,0.0000,0.0002

211.4070,1.8937,4.9071,0.0000,0.0002

212.4070,1.8949,4.9637,0.0000,0.0002

213.4070,1.8977,4.9328,0.0000,0.0002

214.4070,1.8983,4.9328,0.0000,0.0002

215.4070,1.8969,4.9071,0.0000,0.0002

216.4070,1.8941,4.9071,0.0000,0.0005

217.4070,1.8925,4.9277,0.0000,0.0002

218.4070,1.8923,4.9277,0.0000,0.0003

219.4070,1.8927,4.9226,0.0000,0.0002

220.4070,1.8929,4.9174,0.0000,0.0002

221.4070,1.8931,4.9123,0.0000,0.0002

222.4070,1.8905,4.8968,0.0000,0.0002

223.4070,1.8903,4.9277,0.0000,0.0002

224.4070,1.8899,4.9226,0.0000,0.0004

225.4070,1.8911,4.9380,0.0000,0.0002

226.4070,1.8925,4.9431,0.0000,0.0002

227.4070,1.8925,4.9277,0.0000,0.0002

228.4080,1.8927,4.9328,0.0000,0.0002

229.4080,1.8933,4.9380,0.0000,0.0001

230.4070,1.8937,4.9277,0.0000,0.0008

