Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8950,31.1210,31.4088,31.5261,31.6543,31.1361,30.3731,31.9073,30.3026,31.3693,30.3378,31.1786

2.6860,31.1214,31.4121,31.5224,31.6515,31.1547,30.3819,31.9106,30.2761,31.3724,30.3290,31.1789

3.6850,31.1230,31.3965,31.5002,31.6655,31.1685,30.3722,31.9110,30.2970,31.3707,30.3346,31.1792

4.6850,31.1202,31.4247,31.5275,31.6665,31.1319,30.3595,31.9209,30.2702,31.3742,30.3149,31.1777

5.6850,31.1304,31.4008,31.5276,31.6543,31.1379,30.3707,31.9167,30.2729,31.3702,30.3218,31.1764

6.6850,31.1171,31.4182,31.5041,31.6477,31.1416,30.3682,31.9101,30.2879,31.3657,30.3280,31.1744

7.6850,31.1315,31.4101,31.5256,31.6472,31.1470,30.3544,31.8965,30.3112,31.3723,30.3328,31.1780

8.6850,31.1237,31.4049,31.5284,31.6490,31.1382,30.3560,31.9044,30.3118,31.3688,30.3339,31.1770

9.6850,31.1174,31.4154,31.5323,31.6671,31.1559,30.3487,31.9130,30.2994,31.3776,30.3240,31.1811

10.6850,31.1205,31.4188,31.5314,31.6488,31.1309,30.3585,31.9121,30.3072,31.3701,30.3328,31.1785

11.6850,31.1264,31.4004,31.5239,31.6741,31.1424,30.3695,31.9064,30.3009,31.3734,30.3352,31.1805

12.6850,31.1095,31.3974,31.5219,31.6547,31.1354,30.3545,31.9068,30.2741,31.3638,30.3143,31.1693

13.6850,31.0966,31.4157,31.5087,31.6678,31.1416,30.3575,31.8964,30.2752,31.3661,30.3164,31.1700

14.6850,31.1414,31.4105,31.5335,31.6537,31.1343,30.3483,31.9119,30.2971,31.3747,30.3227,31.1788

15.6860,31.1217,31.4104,31.5080,31.6686,31.1395,30.3591,31.9140,30.2774,31.3696,30.3183,31.1748

16.6850,31.0873,31.4012,31.5092,31.6618,31.1493,30.3506,31.8988,30.3035,31.3617,30.3270,31.1702

17.6850,31.0980,31.3838,31.5204,31.6612,31.1539,30.3317,31.8889,30.2984,31.3635,30.3150,31.1670

18.6850,31.0963,31.4105,31.5148,31.6495,31.1461,30.3324,31.8931,30.3126,31.3635,30.3225,31.1694

19.6850,31.1014,31.3973,31.5198,31.6442,31.1507,30.3520,31.8874,30.2961,31.3627,30.3240,31.1686

20.6850,31.1147,31.4113,31.5094,31.6512,31.1429,30.3498,31.8962,30.3028,31.3659,30.3263,31.1723

21.6850,31.0975,31.3811,31.5168,31.6294,31.1599,30.3547,31.8801,30.2926,31.3569,30.3236,31.1640

22.6850,31.0884,31.4168,31.5121,31.6680,31.1504,30.3390,31.9036,30.2774,31.3671,30.3082,31.1695

