Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8950,0.0450,0.2299,2.6382,2.2686,1.7121,5.9106,1.0938,1.3312,5.9106,1.9854

2.6860,0.3536,0.2917,1.9590,2.5155,2.2677,6.2193,0.7851,1.3621,6.2193,2.0560

3.6850,-0.1402,-0.0170,1.7738,2.3920,2.0208,6.2193,0.7851,1.1357,6.2193,1.8620

4.6850,0.0450,0.1065,1.9590,2.3303,2.3912,6.0341,0.9703,1.3004,6.0341,1.9766

5.6850,0.0450,-0.3257,2.5147,2.0216,2.2677,6.1575,0.9703,1.2489,6.1575,1.9502

6.6850,-0.2637,0.6003,2.2060,1.9599,2.0208,6.3427,0.6616,1.1975,6.3427,1.9325

7.6850,0.1684,-0.0788,2.2060,2.5155,2.3912,5.6019,0.8468,1.3415,5.6019,1.9502

8.6850,0.2302,-0.0170,1.7121,2.5155,2.0208,6.0958,0.8468,1.2181,6.0958,1.9149

9.6850,0.0450,-0.2640,2.2060,2.2686,2.2060,5.9723,1.0938,1.2592,5.9723,1.9325

10.6850,-0.3254,0.0447,2.3295,2.8859,2.4530,6.0341,0.7851,1.3621,6.0341,2.0295

11.6850,-0.0785,-0.1405,2.5764,2.0834,2.0208,6.3427,0.8468,1.2181,6.3427,1.9502

12.6850,0.0450,-0.3257,0.7860,2.5772,2.2677,6.2810,0.7234,1.0123,6.2810,1.7649

13.6850,-0.7575,0.4769,2.4529,2.5772,2.0825,6.4045,1.0938,1.3210,6.4045,2.0472

14.6850,0.2302,0.2299,1.9590,2.3303,2.0825,5.7254,1.4643,1.3827,5.7254,2.0031

15.6860,-0.0785,0.1065,1.8973,2.2686,2.0825,6.7749,0.7851,1.1769,6.7749,1.9766

16.6850,0.1067,-0.2640,2.0208,2.2686,2.2677,5.5402,0.9086,1.2181,5.5402,1.8355

17.6850,-0.2637,0.1065,1.8973,2.3303,2.1443,6.7749,1.0321,1.2078,6.7749,2.0031

18.6850,0.7857,0.1682,2.3912,2.1451,2.2060,5.8489,0.9086,1.4341,5.8489,2.0648

19.6850,-0.1402,0.1065,2.2060,1.7129,2.0825,6.4045,0.7234,1.1152,6.4045,1.8708

20.6850,-0.3254,0.2917,2.2677,2.0216,2.3295,6.5279,0.9703,1.2592,6.5279,2.0119

21.6850,0.1684,-0.1405,2.3295,2.2068,2.3295,5.8489,0.9703,1.3107,5.8489,1.9590

22.6850,0.1067,0.9708,2.3295,2.2068,2.1443,6.2193,0.5381,1.3827,6.2193,2.0736

23.6850,0.3536,-0.0788,2.0825,2.3920,2.2060,6.0958,0.7851,1.2901,6.0958,1.9766

24.6850,0.3536,0.3534,2.1442,2.0834,1.9590,6.2810,0.9086,1.3004,6.2810,2.0119

25.6860,0.1684,-0.0788,2.6382,2.4538,2.1443,5.9723,0.7234,1.3415,5.9723,2.0031

26.6850,0.1684,0.1682,2.2677,1.8981,2.3295,6.3427,0.9086,1.2901,6.3427,2.0119

