Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.9060,NaN,NaN,NaN

2.6500,0.0017,0.0669,0.0001

3.6500,0.0018,0.0575,0.0001

4.6500,0.0018,0.0512,0.0001

5.6500,0.0018,0.0549,0.0001

6.6500,0.0018,0.0631,0.0001

7.6500,0.0018,0.0548,0.0001

8.6510,0.0017,0.0543,0.0001

9.6510,0.0018,0.0579,0.0001

10.6500,0.0017,0.0705,0.0001

11.6500,0.0011,0.0145,0.0000

12.6500,0.0006,-0.0164,-0.0000

13.6500,3.3594,209.5125,703.8282

14.6510,5.0192,284.3666,1427.2886

15.6500,5.0726,284.3974,1442.6230

16.6500,5.0676,284.4387,1441.4215

17.6500,5.1274,284.1863,1457.1265

18.6500,5.1546,284.0464,1464.1402

19.6500,5.1551,284.0421,1464.2734

20.6500,5.1561,284.0366,1464.5243

21.6500,5.1571,284.0311,1464.7712

22.6500,5.1079,284.2517,1451.9396

23.6500,5.0897,284.3497,1447.2404

24.6500,5.0912,284.3428,1447.6432

25.6500,5.0913,284.3418,1447.6613

26.6500,5.0905,284.3433,1447.4512

27.6500,5.0892,284.3481,1447.0917

28.6500,5.0890,284.3476,1447.0380

29.6500,5.0892,284.3461,1447.0815

30.6500,5.0893,284.3434,1447.0999

31.6500,5.0890,284.3439,1447.0388

32.6500,5.0869,284.3516,1446.4808

33.6500,5.0879,284.3459,1446.7242

34.6500,5.0880,284.3440,1446.7300

35.6500,5.0880,284.3431,1446.7400

36.6500,5.0883,284.3409,1446.8035

37.6500,5.0879,284.3402,1446.7060

38.6500,5.0877,284.3398,1446.6449

39.6500,5.0869,284.3425,1446.4274

40.6510,5.0872,284.3394,1446.4872

41.6500,5.0871,284.3391,1446.4587

42.6500,5.0868,284.3392,1446.3864

43.6500,5.0867,284.3384,1446.3477

44.6500,5.0867,284.3364,1446.3391

45.6500,5.0861,284.3389,1446.1627

46.6500,5.0850,284.3416,1445.8801

47.6500,5.0847,284.3416,1445.7990

48.6500,5.0841,284.3422,1445.6244

49.6500,5.0841,284.3409,1445.6246

50.6500,5.0826,284.3461,1445.2260

51.6500,5.0824,284.3464,1445.1683

52.6500,5.0820,284.3470,1445.0592

53.6500,5.0810,284.3496,1444.7930

54.6500,5.0800,284.3533,1444.5170

55.6500,5.0789,284.3573,1444.2087

56.6500,5.0772,284.3630,1443.7718

57.6510,5.0742,284.3733,1442.9781

58.6500,5.0726,284.3792,1442.5481

59.6500,5.0700,284.3884,1441.8623

60.6500,5.0674,284.3988,1441.1750

61.6500,5.0655,284.4057,1440.6594

62.6500,5.0650,284.4070,1440.5237

63.6500,5.0640,284.4096,1440.2432

64.6500,5.0628,284.4131,1439.9378

65.6500,5.0609,284.4196,1439.4129

66.6500,5.0585,284.4284,1438.7848

67.6510,5.0570,284.4338,1438.3766

68.6500,5.0550,284.4413,1437.8625

69.6500,5.0556,284.4376,1438.0001

70.6500,5.0560,284.4351,1438.0968

71.6500,5.0562,284.4330,1438.1478

72.6500,5.0566,284.4307,1438.2466

73.6500,5.0568,284.4286,1438.2923

74.6510,5.0568,284.4275,1438.2971

75.6500,5.0569,284.4273,1438.3226

76.6510,5.0570,284.4261,1438.3382

77.6500,5.0555,284.4307,1437.9432

78.6500,5.0562,284.4273,1438.1093

79.6500,5.0564,284.4250,1438.1681

80.6500,5.0567,284.4226,1438.2432

81.6500,5.0569,284.4205,1438.2812

82.6500,5.0572,284.4195,1438.3521

83.6500,5.0572,284.4175,1438.3564

84.6510,5.0573,284.4163,1438.3866

85.6500,5.0576,284.4148,1438.4439

86.6500,5.0576,284.4122,1438.4527

87.6510,5.0581,284.4109,1438.5730

88.6500,5.0582,284.4092,1438.6082

89.6500,5.0585,284.4079,1438.6663

90.6500,5.0591,284.4053,1438.8268

91.6500,5.0594,284.4036,1438.8993

92.6500,5.0596,284.4009,1438.9523

93.6500,5.0598,284.3991,1439.0080

94.6500,5.0603,284.3960,1439.1347

95.6500,5.0606,284.3939,1439.1940

96.6500,5.0608,284.3932,1439.2700

97.6500,5.0609,284.3926,1439.2861

98.6500,5.0609,284.3910,1439.2772

99.6500,5.0612,284.3894,1439.3520

100.6500,5.0613,284.3889,1439.3730

101.6500,5.0611,284.3869,1439.3245

102.6500,5.0614,284.3852,1439.3886

103.6500,5.0615,284.3851,1439.4271

104.6500,5.0618,284.3836,1439.5024

105.6500,5.0617,284.3836,1439.4590

106.6500,5.0616,284.3825,1439.4419

107.6500,5.0618,284.3798,1439.4687

108.6510,5.0616,284.3800,1439.4251

109.6500,5.0620,284.3773,1439.5279

110.6500,5.0622,284.3756,1439.5769

111.6500,5.0625,284.3749,1439.6431

112.6500,5.0623,284.3750,1439.5868

113.6500,5.0624,284.3738,1439.6235

114.6500,5.0624,284.3730,1439.6111

115.6500,5.0624,284.3722,1439.6190

116.6500,5.0626,284.3723,1439.6548

117.6500,5.0623,284.3715,1439.5879

118.6500,5.0624,284.3706,1439.5968

119.6500,5.0619,284.3725,1439.4516

120.6500,5.0619,284.3719,1439.4511

121.6500,5.0618,284.3707,1439.4416

122.6500,5.0620,284.3698,1439.4766

123.6500,5.0623,284.3675,1439.5462

124.6500,5.0623,284.3676,1439.5533

125.6510,5.0623,284.3653,1439.5372

126.6500,5.0627,284.3641,1439.6414

127.6500,5.0628,284.3638,1439.6795

128.6500,5.0627,284.3628,1439.6399

129.6500,5.0629,284.3618,1439.6973

130.6510,5.0631,284.3602,1439.7339

131.6500,5.0628,284.3607,1439.6622

132.6500,5.0623,284.3620,1439.5387

133.6500,5.0622,284.3615,1439.4998

134.6510,5.0621,284.3611,1439.4597

135.6500,5.0622,284.3600,1439.4861

136.6500,5.0624,284.3589,1439.5268

137.6500,5.0628,284.3567,1439.6550

138.6500,5.0636,284.3530,1439.8388

139.6500,5.0641,284.3500,1439.9848

140.6500,5.0646,284.3486,1440.1134

141.6500,5.0649,284.3464,1440.1969

142.6500,5.0650,284.3440,1440.2076

143.6500,5.0648,284.3455,1440.1631

144.6500,5.0652,284.3432,1440.2502

145.6500,5.0651,284.3427,1440.2266

146.6500,5.0651,284.3426,1440.2175

147.6510,5.0655,284.3404,1440.3266

148.6500,5.0655,284.3399,1440.3140

149.6500,5.0649,284.3419,1440.1769

150.6500,5.0640,284.3450,1439.9349

151.6500,5.0636,284.3469,1439.8105

152.6510,5.0635,284.3464,1439.7913

153.6500,5.0629,284.3480,1439.6287

154.6500,5.0627,284.3496,1439.5740

155.6500,5.0625,284.3482,1439.5017

156.6500,5.0625,284.3484,1439.5009

157.6510,5.0579,284.3664,1438.3071

158.6500,5.0587,284.3635,1438.5111

159.6500,5.0624,284.3482,1439.4798

160.6500,5.0632,284.3437,1439.6806

161.6500,5.0628,284.3452,1439.5922

162.6500,5.0625,284.3462,1439.5085

163.6500,5.0619,284.3478,1439.3524

164.6500,5.0619,284.3473,1439.3446

165.6500,5.0623,284.3452,1439.4314

166.6500,5.0623,284.3438,1439.4474

167.6500,5.0628,284.3427,1439.5604

168.6500,5.0618,284.3455,1439.2924

169.6500,5.0622,284.3439,1439.3917

170.6500,5.0623,284.3429,1439.4262

171.6500,5.0624,284.3420,1439.4546

172.6500,5.0622,284.3420,1439.3963

173.6510,5.0622,284.3404,1439.3942

174.6500,5.0614,284.3445,1439.1757

175.6500,5.0618,284.3424,1439.2862

176.6500,5.0603,284.3478,1438.8805

177.6500,5.0560,284.3654,1437.7591

178.6500,5.0586,284.3540,1438.4283

179.6500,5.0612,284.3452,1439.1397

180.6500,5.0621,284.3404,1439.3589

181.6510,5.0616,284.3411,1439.2240

182.6510,5.0613,284.3412,1439.1393

183.6500,5.0617,284.3399,1439.2296

184.6500,5.0565,284.3610,1437.8589

185.6500,5.0577,284.3571,1438.1978

186.6500,5.0615,284.3411,1439.1807

187.6500,5.0629,284.3331,1439.5534

188.6500,5.0618,284.3370,1439.2618

189.6500,5.0624,284.3358,1439.4169

190.6500,5.0604,284.3442,1438.9002

191.6500,5.0607,284.3430,1438.9608

192.6510,5.0607,284.3417,1438.9702

193.6500,5.0588,284.3478,1438.4648

194.6500,5.0564,284.3587,1437.8405

195.6510,5.0596,284.3450,1438.6748

196.6500,5.0607,284.3406,1438.9493

197.6510,5.0610,284.3393,1439.0362

198.6500,5.0594,284.3449,1438.6030

199.6500,5.0575,284.3524,1438.1226

200.6500,5.0590,284.3463,1438.5149

201.6510,5.0609,284.3379,1439.0019

202.6500,5.0541,284.3654,1437.2060

203.6500,5.0557,284.3601,1437.6366

204.6500,5.0592,284.3452,1438.5657

205.6500,5.0588,284.3453,1438.4414

206.6500,5.0542,284.3650,1437.2441

207.6500,5.0595,284.3424,1438.6394

208.6510,5.0558,284.3560,1437.6475

209.6510,5.0577,284.3500,1438.1484

210.6500,5.0572,284.3494,1438.0096

211.6500,5.0550,284.3600,1437.4266

212.6500,5.0581,284.3466,1438.2604

213.6500,5.0564,284.3542,1437.8097

214.6500,5.0564,284.3527,1437.8002

215.6500,5.0568,284.3510,1437.9095

216.6500,5.0514,284.3721,1436.4857

217.6500,5.0510,284.3746,1436.3845

218.6500,5.0516,284.3722,1436.5342

219.6500,5.0521,284.3704,1436.6600

220.6500,5.0525,284.3682,1436.7626

221.6500,5.0533,284.3645,1436.9907

222.6500,5.0550,284.3573,1437.4143

223.6500,5.0574,284.3477,1438.0586

224.6500,5.0569,284.3494,1437.9257

225.6500,5.0569,284.3491,1437.9256

226.6500,5.0558,284.3534,1437.6228

227.6500,5.0516,284.3695,1436.5256

228.6500,5.0546,284.3581,1437.3268

229.6500,5.0579,284.3439,1438.1794

230.6500,5.0553,284.3549,1437.4913

231.6500,5.0532,284.3630,1436.9344

232.6500,5.0512,284.3721,1436.4171

233.6500,5.0534,284.3629,1436.9954

234.6500,5.0566,284.3486,1437.8476

235.6500,5.0566,284.3475,1437.8379

236.6500,5.0549,284.3552,1437.3979

237.6500,5.0521,284.3661,1436.6328

238.6500,5.0545,284.3572,1437.2927

239.6500,5.0523,284.3649,1436.7087

240.6500,5.0504,284.3750,1436.1951

241.6500,5.0547,284.3565,1437.3268

242.6500,5.0556,284.3517,1437.5762

243.6500,5.0554,284.3528,1437.5126

244.6510,5.0524,284.3656,1436.7398

245.6500,5.0558,284.3499,1437.6190

246.6500,5.0522,284.3650,1436.6822

247.6500,5.0556,284.3519,1437.5817

248.6510,5.0543,284.3566,1437.2372

249.6500,5.0535,284.3588,1437.0186

250.6500,5.0539,284.3590,1437.1132

251.6500,5.0512,284.3700,1436.4058

252.6500,5.0525,284.3638,1436.7538

253.6500,5.0537,284.3599,1437.0570

254.6500,5.0523,284.3651,1436.6925

255.6500,5.0527,284.3640,1436.8164

256.6500,5.0523,284.3641,1436.7049

257.6500,5.0549,284.3535,1437.3804

258.6500,5.0528,284.3618,1436.8297

259.6510,5.0478,284.3819,1435.4919

260.6500,5.0473,284.3854,1435.3823

261.6500,5.0480,284.3837,1435.5808

262.6510,5.0488,284.3802,1435.7697

263.6500,5.0498,284.3755,1436.0357

264.6500,5.0517,284.3668,1436.5439

265.6500,5.0537,284.3574,1437.0692

266.6500,5.0540,284.3565,1437.1385

267.6500,5.0537,284.3562,1437.0374

268.6500,5.0488,284.3790,1435.7596

269.6500,5.0536,284.3575,1437.0348

270.6510,5.0537,284.3593,1437.0699

271.6500,5.0521,284.3655,1436.6444

272.6500,5.0474,284.3825,1435.3949

273.6500,5.0469,284.3869,1435.2861

274.6500,5.0491,284.3786,1435.8431

275.6500,5.0531,284.3615,1436.9190

276.6500,5.0531,284.3605,1436.9151

277.6500,5.0478,284.3814,1435.4917

278.6500,5.0489,284.3783,1435.7905

279.6500,5.0533,284.3596,1436.9544

280.6500,5.0500,284.3727,1436.0898

281.6500,5.0475,284.3847,1435.4414

282.6500,5.0528,284.3622,1436.8387

283.6500,5.0494,284.3751,1435.9166

284.6500,5.0456,284.3916,1434.9362

285.6500,5.0475,284.3846,1435.4185

286.6500,5.0518,284.3666,1436.5655

287.6500,5.0521,284.3649,1436.6343

288.6500,5.0493,284.3772,1435.9126

289.6500,5.0457,284.3905,1434.9611

290.6500,5.0449,284.3945,1434.7489

291.6500,5.0466,284.3879,1435.2010

292.6500,5.0500,284.3736,1436.0861

293.6500,5.0506,284.3710,1436.2309

294.6500,5.0516,284.3671,1436.4990

295.6500,5.0495,284.3743,1435.9448

296.6500,5.0461,284.3878,1435.0497

297.6500,5.0457,284.3913,1434.9522

298.6500,5.0511,284.3682,1436.3812

299.6500,5.0472,284.3832,1435.3282

300.6500,5.0437,284.4000,1434.4223

301.6500,5.0446,284.3957,1434.6639

302.6500,5.0457,284.3926,1434.9553

303.6500,5.0509,284.3725,1436.3257

304.6500,5.0503,284.3716,1436.1658

305.6500,5.0448,284.3966,1434.7149

306.6500,5.0508,284.3721,1436.3061

307.6500,5.0462,284.3900,1435.0750

308.6500,5.0506,284.3731,1436.2690

309.6500,5.0473,284.3848,1435.3723

310.6500,5.0425,284.4063,1434.1134

311.6500,5.0423,284.4078,1434.0577

312.6500,5.0427,284.4055,1434.1804

313.6500,5.0442,284.3993,1434.5770

314.6500,5.0476,284.3858,1435.4672

315.6510,5.0513,284.3694,1436.4293

316.6500,5.0498,284.3767,1436.0378

317.6500,5.0438,284.4005,1434.4635

318.6500,5.0432,284.4041,1434.3188

319.6500,5.0450,284.3980,1434.7816

320.6500,5.0506,284.3742,1436.2634

321.6500,5.0463,284.3896,1435.1231

322.6510,5.0470,284.3885,1435.3154

323.6500,5.0496,284.3765,1435.9988

324.6500,5.0411,284.4118,1433.7611

325.6500,5.0411,284.4144,1433.7484

326.6500,5.0414,284.4129,1433.8332

327.6500,5.0412,284.4130,1433.7769

328.6500,5.0442,284.4019,1434.5775

329.6500,5.0481,284.3841,1435.6073

330.6500,5.0452,284.3975,1434.8347

331.6500,5.0476,284.3874,1435.4654

332.6500,5.0458,284.3959,1434.9980

333.6500,5.0464,284.3922,1435.1427

334.6500,5.0395,284.4217,1433.3554

335.6500,5.0412,284.4164,1433.7994

336.6500,5.0433,284.4067,1434.3468

337.6500,5.0479,284.3892,1435.5708

338.6500,5.0463,284.3943,1435.1398

339.6510,5.0446,284.4007,1434.7006

340.6500,5.0460,284.3964,1435.0663

341.6500,5.0429,284.4082,1434.2420

342.6510,5.0391,284.4256,1433.2414

