Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8840,0.0074,0.0399,0.0000,0.0008

2.3760,0.0054,0.0296,0.0000,0.0000

3.3760,0.0014,0.0038,0.0000,0.0004

4.3760,-0.0006,0.0038,0.0000,0.0004

5.3760,0.0014,0.0450,0.0000,0.0004

6.3770,0.0024,0.0399,0.0000,0.0004

7.3760,0.0023,0.0244,0.0000,0.0004

8.3760,0.0012,0.0038,0.0000,0.0004

9.3760,0.0019,0.0399,0.0000,0.0004

10.3760,0.0036,0.0707,0.0000,0.0004

11.3770,0.0036,0.0399,0.0000,0.0004

12.3760,0.0038,0.0347,0.0000,0.0004

13.3760,0.0048,0.0296,0.0000,0.0004

14.3760,0.0060,0.0347,0.0000,0.0004

15.3760,0.0068,0.0656,0.0000,0.0004

16.3760,0.0064,0.0296,0.0000,0.0004

17.3760,0.0088,0.0862,0.0000,0.0004

18.3760,0.0108,0.0553,0.0000,0.0004

19.3760,0.0114,0.0553,0.0000,0.0004

20.3770,0.0086,-0.0013,0.0000,0.0004

21.3770,0.0080,0.0244,0.0000,0.0004

22.3760,0.0074,0.0193,0.0000,0.0004

23.3760,0.0078,0.0399,0.0000,0.0004

24.3760,0.0074,0.0244,0.0000,0.0004

25.3760,0.0056,0.0193,0.0000,0.0004

26.3760,0.0062,0.0450,0.0000,0.0004

27.3770,0.0036,0.0193,0.0000,0.0004

28.3760,0.0012,-0.0065,0.0000,0.0004

29.3760,0.0000,0.0244,0.0000,0.0004

30.3760,0.0018,0.0450,0.0000,0.0004

31.3760,0.0028,0.0501,0.0000,0.0004

32.3760,0.0034,0.0347,0.0000,0.0004

33.3760,0.0024,0.0141,0.0000,0.0004

34.3760,0.0022,0.0193,0.0000,0.0004

35.3760,0.0026,0.0296,0.0000,0.0004

36.3760,0.0014,0.0141,0.0000,0.0004

37.3760,0.0016,0.0244,0.0000,0.0004

38.3760,0.0040,0.0553,0.0000,0.0004

39.3760,0.0052,0.0553,0.0000,0.0004

40.3770,0.0050,0.0399,0.0000,0.0004

41.3760,0.0042,0.0296,0.0000,0.0004

42.3760,0.0066,0.0965,0.0000,0.0004

43.3760,0.0076,0.0399,0.0000,0.0004

44.3760,0.0082,0.0347,0.0000,0.0004

45.3760,0.0086,0.0399,0.0000,0.0004

46.3760,0.0098,0.0450,0.0000,0.0004

47.3760,0.0104,0.0399,0.0000,0.0004

48.3760,0.0100,0.0450,0.0000,0.0004

49.3760,0.0096,0.0450,0.0000,0.0004

50.3760,0.0092,0.0296,0.0000,0.0004

51.3760,0.0092,0.0296,0.0000,0.0004

52.3760,0.0070,0.0399,0.0000,0.0004

53.3760,0.0074,0.0501,0.0000,0.0004

54.3760,0.0070,0.0244,0.0000,0.0004

55.3760,0.0066,0.0296,0.0000,0.0004

56.3760,0.0060,0.0296,0.0000,0.0004

57.3760,0.0072,0.0707,0.0000,0.0004

58.3760,0.0072,0.0450,0.0000,0.0004

59.3760,0.0068,0.0347,0.0000,0.0004

60.3760,0.0068,0.0296,0.0000,0.0004

61.3760,0.0064,0.0193,0.0000,0.0004

62.3760,0.0066,0.0450,0.0000,0.0004

63.3760,0.0064,0.0450,0.0000,0.0004

64.3760,0.0074,0.0501,0.0000,0.0004

65.3760,0.0070,0.0193,0.0000,0.0004

66.3760,0.0072,0.0347,0.0000,0.0004

67.3760,0.0062,0.0450,0.0000,0.0004

68.3760,0.0058,0.0347,0.0000,0.0004

69.3760,0.0070,0.0656,0.0000,0.0004

70.3760,0.0070,0.0296,0.0000,0.0004

71.3760,0.0078,0.0399,0.0000,0.0004

72.3760,0.0068,0.0193,0.0000,0.0004

73.3760,0.0068,0.0450,0.0000,0.0004

74.3760,0.0062,0.0347,0.0000,0.0004

75.3760,0.0062,0.0193,0.0000,0.0004

76.3760,0.0064,0.0399,0.0000,0.0004

77.3760,0.0068,0.0553,0.0000,0.0004

78.3760,0.0068,0.0347,0.0000,0.0004

79.3760,0.0058,0.0399,0.0000,0.0004

80.3760,0.0060,0.0347,0.0000,0.0004

81.3760,0.0054,0.0244,0.0000,0.0004

82.3760,0.0056,0.0244,0.0000,0.0004

83.3760,0.0064,0.0656,0.0000,0.0004

84.3760,0.0058,0.0193,0.0000,0.0004

85.3760,0.0066,0.0399,0.0000,0.0004

86.3760,0.0056,0.0141,0.0000,0.0004

87.3760,0.0048,0.0347,0.0000,0.0004

88.3760,0.0044,0.0244,0.0000,0.0004

89.3760,0.0052,0.0604,0.0000,0.0004

90.3760,0.0050,0.0296,0.0000,0.0004

91.3770,0.0050,0.0244,0.0000,0.0004

92.3760,0.0058,0.0450,0.0000,0.0004

93.3760,0.0046,0.0347,0.0000,0.0004

94.3760,0.0046,0.0193,0.0000,0.0004

95.3760,0.0028,-0.0065,0.0000,0.0004

96.3760,0.0030,0.0193,0.0000,0.0004

97.3760,0.0024,0.0193,0.0000,0.0004

98.3760,0.0024,0.0244,0.0000,0.0004

99.3760,0.0018,0.0450,0.0000,0.0004

100.3770,0.0022,0.0399,0.0000,0.0004

101.3760,0.0036,0.0604,0.0000,0.0004

102.3760,0.0042,0.0604,0.0000,0.0004

103.3760,0.0046,0.0450,0.0000,0.0004

104.3760,0.0062,0.0604,0.0000,0.0004

105.3760,0.0078,0.0347,0.0000,0.0004

106.3760,0.0084,0.0347,0.0000,0.0004

107.3770,0.0082,0.0141,0.0000,0.0004

108.3760,0.0098,0.0656,0.0000,0.0004

109.3760,0.0088,0.0193,0.0000,0.0004

110.3760,0.0082,0.0244,0.0000,0.0004

111.3760,0.0070,0.0296,0.0000,0.0004

112.3760,0.0064,0.0450,0.0000,0.0004

113.3760,0.0080,0.0862,0.0000,0.0004

114.3760,0.0084,0.0707,0.0000,0.0004

115.3760,0.0094,0.0604,0.0000,0.0004

116.3760,0.0092,0.0296,0.0000,0.0004

117.3760,0.0104,0.0450,0.0000,0.0004

118.3760,0.0092,0.0347,0.0000,0.0004

119.3760,0.0092,0.0193,0.0000,0.0004

120.3760,0.0096,0.0347,0.0000,0.0004

121.3760,0.0106,0.0553,0.0000,0.0004

122.3760,0.0110,0.0553,0.0000,0.0004

123.3760,0.0092,0.0399,0.0000,0.0004

124.3760,0.0082,0.0450,0.0000,0.0004

125.3760,0.0070,0.0296,0.0000,0.0004

126.3760,0.0086,0.0707,0.0000,0.0004

127.3760,0.0082,0.0347,0.0000,0.0004

128.3760,0.0078,0.0244,0.0000,0.0004

129.3760,0.0088,0.0450,0.0000,0.0004

130.3760,0.0092,0.0450,0.0000,0.0004

131.3760,0.0090,0.0501,0.0000,0.0004

132.3760,0.0090,0.0553,0.0000,0.0004

