Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8840,23.0384,23.3282,22.5937,22.7863,22.5262,22.7165,23.3125,22.6692,22.8546,22.6929,22.8714

2.3760,23.0057,23.3167,22.6102,22.7777,22.5030,22.7231,23.3040,22.6696,22.8427,22.6964,22.8637

3.3760,23.0046,23.3122,22.5900,22.7770,22.5218,22.7078,23.2819,22.6661,22.8411,22.6870,22.8577

4.3760,23.0267,23.3305,22.5756,22.7759,22.5170,22.7068,23.3040,22.6651,22.8451,22.6860,22.8627

5.3760,23.0098,23.3400,22.5961,22.7740,22.5280,22.7202,23.2870,22.6520,22.8496,22.6861,22.8634

6.3770,23.0298,23.3260,22.6005,22.7520,22.5248,22.7364,23.2981,22.6483,22.8466,22.6924,22.8645

7.3760,23.0342,23.3080,22.5939,22.7842,22.5220,22.7289,23.2967,22.6792,22.8485,22.7040,22.8684

8.3760,23.0358,23.3333,22.5936,22.7962,22.5062,22.7263,23.2950,22.6714,22.8530,22.6989,22.8697

9.3760,23.0078,23.3038,22.5972,22.7633,22.5193,22.7177,23.2938,22.6694,22.8383,22.6935,22.8590

10.3760,23.0452,23.3064,22.5918,22.7769,22.5160,22.7163,23.2951,22.6277,22.8473,22.6720,22.8594

11.3770,23.0296,23.3294,22.5964,22.7625,22.5104,22.7348,23.2987,22.6524,22.8457,22.6936,22.8643

12.3760,23.0252,23.3235,22.5980,22.7689,22.5084,22.7285,23.2828,22.6755,22.8448,22.7020,22.8639

13.3760,23.0137,23.3267,22.5761,22.7939,22.5243,22.7255,23.2950,22.6715,22.8469,22.6985,22.8658

14.3760,23.0333,23.3147,22.6067,22.7781,22.5079,22.7062,23.3038,22.6887,22.8481,22.6975,22.8674

15.3760,23.0387,23.3164,22.6042,22.7585,22.5342,22.7103,23.2980,22.6644,22.8504,22.6873,22.8656

16.3760,23.0393,23.3355,22.5939,22.7695,22.5281,22.7042,23.2821,22.6857,22.8533,22.6949,22.8673

17.3760,23.0442,23.3324,22.5932,22.7750,22.5041,22.7082,23.2950,22.6840,22.8498,22.6961,22.8670

18.3760,23.0239,23.3190,22.5784,22.7635,22.5112,22.6982,23.2963,22.6765,22.8392,22.6874,22.8584

19.3760,23.0442,23.3318,22.5798,22.7649,22.5278,22.6968,23.2774,22.6769,22.8497,22.6869,22.8625

20.3770,23.0430,23.3324,22.6008,22.7655,22.5271,22.7060,23.2927,22.6672,22.8538,22.6866,22.8668

21.3770,23.0436,23.3304,22.5779,22.7904,22.5049,22.7355,23.3100,22.6858,22.8494,22.7106,22.8723

22.3760,23.0552,23.3326,22.5896,22.7671,22.5374,22.7235,23.3014,22.6690,22.8564,22.6963,22.8720

23.3760,23.0282,23.3119,22.6025,22.7649,22.4834,22.7248,23.2906,22.6969,22.8382,22.7109,22.8629

24.3760,23.0339,23.3128,22.5806,22.7927,22.5108,22.7106,23.2725,22.6528,22.8462,22.6817,22.8583

25.3760,23.0348,23.3244,22.5899,22.7665,22.5136,22.7162,23.2894,22.6878,22.8458,22.7020,22.8653

26.3760,23.0304,23.3140,22.5866,22.7689,22.5272,22.7379,23.2876,22.6934,22.8454,22.7156,22.8683

27.3770,23.0299,23.3052,22.5745,22.7539,22.5210,22.7331,23.2806,22.6815,22.8369,22.7073,22.8600

28.3760,23.0367,23.3209,22.5850,22.7800,22.5056,22.7158,23.2760,22.6619,22.8457,22.6888,22.8602

29.3760,23.0296,23.3059,22.6074,22.7787,22.5042,22.7291,23.2818,22.6860,22.8452,22.7075,22.8653

30.3760,23.0453,23.3166,22.5754,22.7591,22.5047,22.7367,23.2735,22.6671,22.8402,22.7019,22.8598

31.3760,23.0156,23.3060,22.5686,22.7457,22.5011,22.7217,23.2752,22.6881,22.8274,22.7049,22.8527

32.3760,23.0054,23.3118,22.5868,22.7553,22.5179,22.7375,23.2830,22.6959,22.8355,22.7167,22.8617

33.3760,23.0374,23.3273,22.5715,22.7713,22.5078,22.7407,23.2701,22.6749,22.8431,22.7078,22.8626

34.3760,23.0181,23.3057,22.5863,22.7705,22.5249,22.7285,23.2783,22.6764,22.8411,22.7024,22.8611

35.3760,23.0280,23.3057,22.5849,22.7747,22.5343,22.7360,23.2673,22.6621,22.8455,22.6991,22.8616

36.3760,23.0350,23.3018,22.5886,22.7723,22.5346,22.7183,23.2768,22.6828,22.8465,22.7006,22.8638

37.3760,23.0477,23.3050,22.5833,22.7480,22.5114,22.7320,23.2818,22.6657,22.8391,22.6989,22.8594

38.3760,23.0220,23.3142,22.5816,22.7544,22.5316,22.7433,23.2773,22.6656,22.8408,22.7044,22.8612

39.3760,23.0264,23.3047,22.5683,22.7647,22.5380,22.7344,23.2644,22.6691,22.8404,22.7018,22.8587

40.3770,23.0032,23.3094,22.5664,22.7600,22.5223,22.7495,23.2649,22.6582,22.8322,22.7039,22.8542

41.3760,23.0208,23.3101,22.5875,22.7598,22.5224,22.6867,23.2803,22.6550,22.8401,22.6708,22.8528

42.3760,23.0289,23.3096,22.5604,22.7654,22.5196,22.6995,23.2855,22.6754,22.8368,22.6875,22.8556

43.3760,23.0445,23.3248,22.5757,22.7702,22.5068,22.7179,23.2960,22.6767,22.8444,22.6973,22.8641

44.3760,23.0551,23.2957,22.5731,22.7643,22.5122,22.7252,23.2754,22.6642,22.8401,22.6947,22.8581

45.3760,23.0403,23.3158,22.5675,22.7361,22.5153,22.7085,23.2926,22.6630,22.8350,22.6858,22.8549

46.3760,23.0459,23.2825,22.5698,22.7454,22.5186,22.7113,23.2801,22.6682,22.8324,22.6897,22.8527

47.3760,23.0345,23.3013,22.5574,22.7566,22.5177,22.7350,23.2786,22.6938,22.8335,22.7144,22.8594

48.3760,23.0368,23.3078,22.5644,22.7319,22.5024,22.7098,23.2738,22.6714,22.8287,22.6906,22.8498

49.3760,23.0130,23.3106,22.5633,22.7616,22.5212,22.7309,23.2595,22.6935,22.8339,22.7122,22.8567

50.3760,23.0528,23.3092,22.5662,22.7400,22.5212,22.7366,23.2728,22.6959,22.8379,22.7163,22.8618

51.3760,23.0501,23.2916,22.5556,22.7516,22.5086,22.7141,23.2845,22.6706,22.8315,22.6923,22.8534

52.3760,23.0414,23.2928,22.5541,22.7567,22.5117,22.7243,23.2574,22.6779,22.8313,22.7011,22.8520

53.3760,23.0328,23.3103,22.5228,22.7543,22.5164,22.7299,23.2568,22.6840,22.8273,22.7069,22.8509

54.3760,23.0439,23.2796,22.5546,22.7439,22.5151,22.7376,23.2598,22.6723,22.8274,22.7050,22.8509

55.3760,23.0423,23.2962,22.5541,22.7486,22.5174,22.7304,23.2446,22.6741,22.8317,22.7023,22.8510

56.3760,23.0264,23.2681,22.5615,22.7466,22.5053,22.7524,23.2458,22.6923,22.8216,22.7224,22.8498

57.3760,23.0165,23.2948,22.5693,22.7582,22.5105,22.7102,23.2508,22.6818,22.8298,22.6960,22.8490

58.3760,23.0423,23.2804,22.5800,22.7508,22.5098,22.7237,23.2714,22.6882,22.8326,22.7060,22.8558

59.3760,23.0163,23.3080,22.5654,22.7486,22.5463,22.7375,23.2569,22.6893,22.8369,22.7134,22.8585

60.3760,23.0317,23.2897,22.5647,22.7455,22.5342,22.7373,23.2561,22.6980,22.8332,22.7176,22.8571

61.3760,23.0349,23.2967,22.5722,22.7222,22.5469,22.7230,23.2537,22.6719,22.8346,22.6975,22.8527

62.3760,23.0372,23.3032,22.5640,22.7221,22.5166,22.7201,23.2417,22.6789,22.8286,22.6995,22.8480

63.3760,23.0360,23.2827,22.5695,22.7475,22.5077,22.7316,23.2449,22.6786,22.8287,22.7051,22.8498

64.3760,23.0427,23.2885,22.5611,22.7173,22.5173,22.7199,23.2388,22.6574,22.8254,22.6887,22.8429

65.3760,23.0374,23.2965,22.5549,22.7338,22.5337,22.7170,23.2459,22.6715,22.8313,22.6942,22.8488

66.3760,23.0294,23.2899,22.5615,22.7646,22.5286,22.7242,23.2667,22.6797,22.8348,22.7019,22.8556

67.3760,23.0327,23.2968,22.5518,22.7308,22.5432,22.7406,23.2556,22.6829,22.8311,22.7118,22.8543

68.3760,23.0409,23.2891,22.5489,22.7283,22.5145,22.7171,23.2550,22.6901,22.8243,22.7036,22.8480

69.3760,23.0508,23.2860,22.5482,22.7494,22.5183,22.7148,23.2529,22.6830,22.8305,22.6989,22.8504

70.3760,23.0497,23.2808,22.5472,22.7318,22.5248,22.7260,23.2491,22.6858,22.8269,22.7059,22.8494

71.3760,23.0464,23.2756,22.5496,22.7328,22.5195,22.7174,23.2472,22.6762,22.8248,22.6968,22.8456

72.3760,23.0455,23.2869,22.5514,22.7422,22.5262,22.7080,23.2263,22.6659,22.8304,22.6869,22.8440

73.3760,23.0420,23.2982,22.5632,22.7488,22.5100,22.7178,23.2613,22.6909,22.8324,22.7043,22.8540

74.3760,23.0396,23.2970,22.5606,22.7505,22.5185,22.7296,23.2417,22.6704,22.8332,22.7000,22.8510

75.3760,23.0329,23.2870,22.5473,22.7438,22.5255,22.7181,23.2440,22.6983,22.8273,22.7082,22.8496

76.3760,23.0262,23.2870,22.5534,22.7376,22.5121,22.7247,23.2449,22.6764,22.8233,22.7005,22.8453

77.3760,23.0499,23.2699,22.5477,22.7332,22.5297,22.7290,23.2462,22.7133,22.8261,22.7212,22.8524

78.3760,23.0477,23.2757,22.5597,22.7282,22.5389,22.7302,23.2469,22.6961,22.8301,22.7131,22.8529

79.3760,23.0132,23.2823,22.5274,22.7343,22.5337,22.7240,23.2331,22.6766,22.8181,22.7003,22.8406

80.3760,23.0348,23.2858,22.5560,22.7335,22.5232,22.7272,23.2290,22.6638,22.8267,22.6955,22.8442

81.3760,23.0376,23.2894,22.5355,22.7315,22.4961,22.7134,23.2336,22.6755,22.8180,22.6944,22.8391

82.3760,23.0505,23.2932,22.5440,22.7381,22.5209,22.7330,23.2335,22.6941,22.8293,22.7136,22.8509

83.3760,23.0333,23.2908,22.5302,22.7286,22.5226,22.7351,23.2534,22.6736,22.8211,22.7043,22.8459

84.3760,23.0357,23.2838,22.5398,22.7316,22.5188,22.7271,23.2464,22.6793,22.8219,22.7032,22.8453

85.3760,23.0315,23.2907,22.5505,22.7502,22.5265,22.7116,23.2528,22.6822,22.8299,22.6969,22.8495

86.3760,23.0348,23.2950,22.5255,22.7314,22.5293,22.7315,23.2354,22.6818,22.8232,22.7066,22.8456

87.3760,23.0489,23.2735,22.5475,22.7146,22.5254,22.7209,23.2347,22.6679,22.8220,22.6944,22.8417

88.3760,23.0346,23.2852,22.5247,22.7046,22.5030,22.7360,23.2498,22.6848,22.8104,22.7104,22.8403

89.3760,23.0228,23.2769,22.5315,22.7218,22.5030,22.7317,23.2282,22.6578,22.8112,22.6948,22.8342

90.3760,23.0237,23.2760,22.5576,22.7247,22.5116,22.7379,23.2211,22.6773,22.8187,22.7076,22.8412

91.3770,23.0411,23.2816,22.5424,22.7313,22.5224,22.7165,23.2305,22.6800,22.8238,22.6982,22.8432

