Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.8840,NaN,NaN,NaN

2.3760,0.0014,-0.0075,-0.0000

3.3760,0.0014,-0.0360,-0.0000

4.3760,0.0013,-0.0273,-0.0000

5.3760,0.0013,-0.0142,-0.0000

6.3770,0.0013,-0.0139,-0.0000

7.3760,0.0013,-0.0296,-0.0000

8.3760,0.0013,-0.0316,-0.0000

9.3760,0.0014,-0.0201,-0.0000

10.3760,0.0014,-0.0245,-0.0000

11.3770,0.0014,-0.0283,-0.0000

12.3760,0.0014,-0.0123,-0.0000

13.3760,0.0013,-0.0187,-0.0000

14.3760,0.0013,-0.0136,-0.0000

15.3760,0.0014,-0.0195,-0.0000

16.3760,0.0014,-0.0171,-0.0000

17.3760,0.0014,-0.0225,-0.0000

18.3760,0.0013,-0.0215,-0.0000

19.3760,0.0013,-0.0126,-0.0000

20.3770,0.0013,-0.0161,-0.0000

21.3770,0.0014,-0.0262,-0.0000

22.3760,0.0014,-0.0105,-0.0000

23.3760,0.0013,-0.0211,-0.0000

24.3760,0.0014,-0.0216,-0.0000

25.3760,0.0014,-0.0254,-0.0000

26.3760,0.0014,-0.0113,-0.0000

27.3770,0.0014,-0.0168,-0.0000

28.3760,0.0013,-0.0178,-0.0000

29.3760,0.0013,-0.0223,-0.0000

30.3760,0.0013,-0.0243,-0.0000

31.3760,0.0014,-0.0222,-0.0000

32.3760,0.0014,-0.0199,-0.0000

33.3760,0.0014,-0.0137,-0.0000

34.3760,0.0014,-0.0172,-0.0000

35.3760,0.0014,-0.0191,-0.0000

36.3760,0.0013,-0.0179,-0.0000

37.3760,0.0014,-0.0225,-0.0000

38.3760,0.0014,-0.0282,-0.0000

39.3760,0.0013,-0.0293,-0.0000

40.3770,0.0013,-0.0201,-0.0000

41.3760,0.0014,-0.0353,-0.0000

42.3760,0.0013,-0.0161,-0.0000

43.3760,0.0013,-0.0263,-0.0000

44.3760,0.0014,-0.0071,-0.0000

45.3760,0.0014,-0.0210,-0.0000

46.3760,0.0014,-0.0261,-0.0000

47.3760,0.0014,-0.0180,-0.0000

48.3760,0.0014,-0.0158,-0.0000

49.3760,0.0014,-0.0141,-0.0000

50.3760,0.0014,-0.0164,-0.0000

51.3760,0.0014,-0.0302,-0.0000

52.3760,0.0014,-0.0219,-0.0000

53.3760,0.0014,-0.0208,-0.0000

54.3760,0.0014,-0.0109,-0.0000

55.3760,0.0014,-0.0288,-0.0000

56.3760,0.0014,-0.0157,-0.0000

57.3760,0.0014,-0.0279,-0.0000

58.3760,0.0014,-0.0223,-0.0000

59.3760,0.0014,-0.0287,-0.0000

60.3760,0.0014,-0.0273,-0.0000

61.3760,0.0014,-0.0175,-0.0000

62.3760,0.0014,-0.0140,-0.0000

63.3760,0.0014,-0.0190,-0.0000

64.3760,0.0014,-0.0178,-0.0000

65.3760,0.0014,-0.0237,-0.0000

66.3760,0.0014,-0.0237,-0.0000

67.3760,0.0014,-0.0240,-0.0000

68.3760,0.0014,-0.0186,-0.0000

69.3760,0.0014,-0.0274,-0.0000

70.3760,0.0014,-0.0251,-0.0000

71.3760,0.0014,-0.0288,-0.0000

72.3760,0.0014,-0.0308,-0.0000

73.3760,0.0014,-0.0206,-0.0000

74.3760,0.0013,-0.0286,-0.0000

75.3760,0.0014,-0.0259,-0.0000

76.3760,0.0014,-0.0346,-0.0000

77.3760,0.0013,-0.0362,-0.0000

78.3760,0.0013,-0.0292,-0.0000

79.3760,0.0013,-0.0287,-0.0000

80.3760,0.0013,-0.0237,-0.0000

81.3760,0.0014,-0.0347,-0.0000

82.3760,0.0013,-0.0379,-0.0001

83.3760,0.0013,-0.0174,-0.0000

84.3760,0.0013,-0.0302,-0.0000

85.3760,0.0014,-0.0194,-0.0000

86.3760,0.0014,-0.0342,-0.0000

87.3760,0.0014,-0.0176,-0.0000

88.3760,0.0014,-0.0220,-0.0000

89.3760,0.0013,-0.0138,-0.0000

90.3760,0.0013,-0.0317,-0.0000

91.3770,0.0013,-0.0310,-0.0000

92.3760,0.0013,-0.0186,-0.0000

93.3760,0.0013,-0.0295,-0.0000

94.3760,0.0014,-0.0226,-0.0000

95.3760,0.0013,-0.0232,-0.0000

96.3760,0.0013,-0.0287,-0.0000

97.3760,0.0013,-0.0222,-0.0000

98.3760,0.0013,-0.0277,-0.0000

99.3760,0.0013,-0.0289,-0.0000

100.3770,0.0014,-0.0213,-0.0000

101.3760,0.0014,-0.0155,-0.0000

102.3760,0.0014,-0.0294,-0.0000

103.3760,0.0013,-0.0331,-0.0000

104.3760,0.0014,-0.0279,-0.0000

105.3760,0.0013,-0.0214,-0.0000

106.3760,0.0013,-0.0273,-0.0000

107.3770,0.0013,-0.0238,-0.0000

108.3760,0.0013,-0.0336,-0.0000

109.3760,0.0013,-0.0290,-0.0000

110.3760,0.0013,-0.0280,-0.0000

111.3760,0.0013,-0.0199,-0.0000

112.3760,0.0014,-0.0367,-0.0000

113.3760,0.0013,-0.0202,-0.0000

114.3760,0.0013,-0.0262,-0.0000

115.3760,0.0013,-0.0347,-0.0000

116.3760,0.0013,-0.0298,-0.0000

117.3760,0.0013,-0.0331,-0.0000

118.3760,0.0013,-0.0319,-0.0000

119.3760,0.0013,-0.0332,-0.0000

120.3760,0.0014,-0.0252,-0.0000

121.3760,0.0014,-0.0194,-0.0000

122.3760,0.0013,-0.0239,-0.0000

123.3760,0.0013,-0.0222,-0.0000

124.3760,0.0013,-0.0296,-0.0000

125.3760,0.0013,-0.0304,-0.0000

126.3760,0.0013,-0.0202,-0.0000

127.3760,0.0013,-0.0310,-0.0000

128.3760,0.0013,-0.0202,-0.0000

129.3760,0.0013,-0.0201,-0.0000

130.3760,0.0013,-0.0209,-0.0000

131.3760,0.0014,-0.0251,-0.0000

132.3760,0.0014,-0.0170,-0.0000

