Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8690,-0.2019,0.2299,1.7738,1.6512,1.3416,9.6147,0.4147,0.8682,9.6147,2.1177

2.3160,-0.2019,-0.6961,1.8973,1.4660,1.5268,9.8617,0.4147,0.7345,9.8617,2.0383

3.3160,-0.1402,0.1065,2.7617,1.6512,0.5389,9.7999,0.1060,0.8373,9.7999,2.1177

4.3150,0.2302,-0.0788,1.8355,1.0956,1.8355,9.6765,0.3529,0.8785,9.6765,2.1354

5.3150,-0.0785,0.1682,1.7738,1.5277,1.0946,9.8617,0.5999,0.8476,9.8617,2.1353

6.3150,0.0450,0.2299,1.0947,1.3425,1.9590,9.7999,0.3529,0.8373,9.7999,2.1177

7.3150,0.2919,0.1065,1.5886,1.7747,1.4651,9.7382,0.0442,0.8785,9.7382,2.1442

8.3150,0.0450,-0.3257,1.0947,1.6512,1.6503,9.7999,0.0442,0.6933,9.7999,1.9942

9.3150,0.1067,-0.0170,1.8973,1.2808,2.2060,9.8617,0.1060,0.9300,9.8617,2.2059

10.3150,-0.1402,-0.0788,1.7121,1.2808,1.7738,9.9234,0.1677,0.7859,9.9234,2.0913

11.3150,-0.0785,-0.0788,1.8355,1.5277,1.6503,9.6147,0.6616,0.9197,9.6147,2.1618

12.3150,-0.3254,0.0447,1.9590,1.6512,1.9590,9.7382,0.1060,0.8991,9.7382,2.1618

13.3150,0.2919,1.1560,1.8973,1.5277,1.4651,9.7382,-0.6349,0.9505,9.7382,2.2059

14.3150,-0.0168,0.1065,1.4034,1.7129,2.1443,9.8617,0.2912,0.9402,9.8617,2.2147

15.3150,0.1684,0.0447,1.7121,1.2808,1.5268,9.8617,0.0442,0.7962,9.8617,2.0912

16.3150,-0.3871,0.1682,2.2677,1.8981,1.4033,9.7382,0.1677,0.9197,9.7382,2.1795

17.3150,0.2302,-0.0788,1.6503,1.5277,1.5886,9.7382,0.3529,0.8785,9.7382,2.1442

18.3150,0.1684,0.9708,1.9590,0.1078,2.0208,9.3678,0.1060,0.8888,9.3678,2.1001

19.3150,-0.2637,0.1682,1.4034,1.2191,1.5268,9.6765,-0.0175,0.6727,9.6765,1.9590

20.3150,0.2302,0.4769,2.3295,1.1573,1.9590,9.6147,-0.0793,1.0123,9.6147,2.2412

21.3150,-0.0785,0.1682,1.5268,1.5895,1.7738,9.9851,0.1677,0.8579,9.9851,2.1618

22.3150,0.1067,0.4151,2.1442,1.5895,1.3416,9.4913,0.2912,0.9814,9.4913,2.1971

