Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8690,23.9962,24.3134,23.6080,23.8416,23.5067,23.7366,24.3924,23.4267,23.8532,23.5816,23.8527

2.3160,23.9968,24.3021,23.6046,23.8402,23.5154,23.7259,24.4188,23.4179,23.8518,23.5719,23.8527

3.3160,24.0152,24.3181,23.6107,23.8387,23.5116,23.7258,24.3994,23.4373,23.8589,23.5816,23.8571

4.3150,24.0195,24.3118,23.6196,23.8617,23.5372,23.7315,24.4110,23.4302,23.8699,23.5809,23.8653

5.3150,24.0067,24.3127,23.6039,23.8565,23.5110,23.7447,24.3945,23.4264,23.8581,23.5855,23.8570

6.3150,23.9913,24.3102,23.6279,23.8275,23.5207,23.7331,24.4005,23.4195,23.8555,23.5763,23.8538

7.3150,23.9993,24.3027,23.6252,23.8578,23.5335,23.7246,24.4025,23.4270,23.8637,23.5758,23.8591

8.3150,23.9954,24.3239,23.6071,23.8511,23.5173,23.7438,24.4057,23.4184,23.8590,23.5811,23.8578

9.3150,24.0138,24.3023,23.6200,23.8493,23.5291,23.7192,24.3958,23.4189,23.8629,23.5691,23.8561

10.3150,24.0207,24.3045,23.6383,23.8332,23.5132,23.7152,24.4090,23.3869,23.8620,23.5511,23.8526

11.3150,23.9930,24.3005,23.6097,23.8192,23.5125,23.7144,24.4144,23.3980,23.8470,23.5562,23.8452

12.3150,24.0096,24.3197,23.6194,23.8582,23.4993,23.7169,24.4071,23.3934,23.8612,23.5551,23.8529

13.3150,24.0017,24.2947,23.6147,23.8469,23.5179,23.7316,24.4161,23.3807,23.8552,23.5562,23.8505

14.3150,24.0002,24.3191,23.6169,23.8487,23.5239,23.7448,24.3852,23.3669,23.8617,23.5559,23.8507

15.3150,24.0084,24.2985,23.6328,23.8276,23.4977,23.7379,24.4016,23.3818,23.8530,23.5599,23.8483

16.3150,24.0162,24.3131,23.6119,23.8431,23.5116,23.7207,24.3896,23.3749,23.8592,23.5478,23.8476

17.3150,24.0049,24.3143,23.6183,23.8462,23.5211,23.7212,24.3856,23.3513,23.8610,23.5362,23.8454

18.3150,24.0103,24.2950,23.6165,23.8435,23.5152,23.6963,24.4027,23.3647,23.8561,23.5305,23.8430

19.3150,24.0119,24.2707,23.6083,23.8197,23.5063,23.7281,24.4125,23.3597,23.8434,23.5439,23.8396

20.3150,24.0066,24.3176,23.6212,23.8302,23.5091,23.7196,24.4046,23.3563,23.8569,23.5379,23.8457

21.3150,24.0143,24.2903,23.6165,23.8412,23.5078,23.6947,24.4123,23.3512,23.8540,23.5230,23.8410

22.3150,23.9857,24.3097,23.6175,23.8568,23.5473,23.7119,24.4023,23.3557,23.8634,23.5338,23.8484

23.3150,23.9948,24.2975,23.6143,23.8441,23.5096,23.7135,24.4020,23.3261,23.8521,23.5198,23.8377

24.3150,23.9935,24.2748,23.6048,23.8299,23.5040,23.6942,24.4052,23.3460,23.8414,23.5201,23.8315

25.3150,23.9910,24.2994,23.6152,23.8271,23.5308,23.6959,24.4076,23.3269,23.8527,23.5114,23.8367

26.3150,24.0140,24.2879,23.5961,23.8463,23.5307,23.6962,24.4103,23.3330,23.8550,23.5146,23.8393

27.3150,23.9878,24.2890,23.6138,23.8223,23.5257,23.6932,24.3901,23.3375,23.8477,23.5153,23.8324

28.3150,24.0176,24.2812,23.5871,23.8595,23.4879,23.6738,24.3979,23.3441,23.8466,23.5090,23.8311

29.3150,23.9954,24.3000,23.5960,23.8216,23.5343,23.6819,24.3846,23.3314,23.8495,23.5067,23.8307

30.3150,24.0058,24.2941,23.5962,23.8384,23.5376,23.6965,24.3887,23.3455,23.8544,23.5210,23.8379

31.3150,24.0116,24.2834,23.6096,23.8347,23.5249,23.6706,24.3784,23.3409,23.8528,23.5058,23.8318

32.3150,24.0083,24.3213,23.6281,23.8362,23.5046,23.6758,24.3907,23.3608,23.8597,23.5183,23.8407

33.3150,24.0042,24.3101,23.5905,23.8407,23.5251,23.6722,24.3806,23.3373,23.8541,23.5048,23.8326

