Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9050,0.0094,0.0450,0.0000,0.0004

2.7420,0.0064,0.0296,0.0000,0.0000

3.7420,0.0034,0.0141,0.0000,0.0004

4.7420,0.0004,-0.0013,0.0000,0.0004

5.7420,-0.0006,0.0090,0.0000,0.0004

6.7420,0.0001,0.0296,0.0000,0.0004

7.7420,0.0011,0.0399,0.0000,0.0004

8.7430,0.0032,0.0656,0.0000,0.0004

9.7420,0.0023,0.0090,0.0000,0.0004

10.7420,0.0044,0.0810,0.0000,0.0004

11.7420,0.0036,0.0244,0.0000,0.0004

12.7420,0.0040,0.0399,0.0000,0.0004

13.7420,0.0056,0.0553,0.0000,0.0004

14.7420,0.0064,0.0193,0.0000,0.0004

15.7420,0.0074,0.0347,0.0000,0.0004

16.7420,0.0070,0.0193,0.0000,0.0004

17.7420,0.0068,0.0347,0.0000,0.0004

18.7430,0.0056,0.0347,0.0000,0.0004

19.7420,0.0068,0.0399,0.0000,0.0004

20.7420,0.0050,0.0347,0.0000,0.0004

21.7420,0.0068,0.0707,0.0000,0.0004

22.7420,0.0068,0.0399,0.0000,0.0004

23.7420,0.0052,0.0141,0.0000,0.0004

24.7430,0.0074,0.0759,0.0000,0.0004

25.7420,0.0078,0.0450,0.0000,0.0004

26.7420,0.0084,0.0347,0.0000,0.0004

27.7420,0.0084,0.0347,0.0000,0.0004

28.7420,0.0082,0.0296,0.0000,0.0004

29.7420,0.0072,0.0141,0.0000,0.0004

30.7420,0.0052,-0.0167,0.0000,0.0004

31.7420,0.0032,0.0193,0.0000,0.0004

32.7420,0.0026,0.0244,0.0000,0.0004

33.7420,0.0044,0.0604,0.0000,0.0004

34.7420,0.0032,0.0450,0.0000,0.0007

35.7420,0.0026,0.0296,0.0000,0.0008

36.7430,0.0028,0.0399,0.0000,0.0008

37.7420,0.0028,0.0347,0.0000,0.0010

38.7420,0.0072,0.1428,0.0000,0.0010

