Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.9050,NaN,NaN,NaN

2.7420,0.0014,0.0202,0.0000

3.7420,0.0014,0.0241,0.0000

4.7420,0.0014,0.0157,0.0000

5.7420,0.0014,0.0209,0.0000

6.7420,0.0014,0.0256,0.0000

7.7420,0.0014,0.0234,0.0000

8.7430,0.0015,0.0273,0.0000

9.7420,0.0014,0.0272,0.0000

10.7420,0.0014,0.0243,0.0000

11.7420,0.0015,0.0388,0.0001

12.7420,0.0015,0.0221,0.0000

13.7420,0.0014,0.0230,0.0000

14.7420,0.0014,0.0370,0.0001

15.7420,0.0014,0.0270,0.0000

16.7420,0.0015,0.0217,0.0000

17.7420,0.0014,0.0190,0.0000

18.7430,0.0015,0.0222,0.0000

19.7420,0.0014,0.0234,0.0000

20.7420,0.0015,0.0442,0.0001

21.7420,0.0014,0.0261,0.0000

22.7420,0.0014,0.0271,0.0000

23.7420,0.0014,0.0248,0.0000

24.7430,0.0014,0.0324,0.0000

25.7420,0.0014,0.0246,0.0000

26.7420,0.0014,0.0223,0.0000

27.7420,0.0014,0.0315,0.0000

28.7420,0.0014,0.0216,0.0000

29.7420,0.0014,0.0171,0.0000

30.7420,0.0014,0.0237,0.0000

31.7420,0.0008,-0.0056,-0.0000

32.7420,-0.0004,-0.0648,0.0000

33.7420,1.6658,98.6159,164.2711

34.7420,2.4748,149.7243,370.5446

35.7420,2.5780,157.9425,407.1738

36.7430,3.4828,228.0020,794.0829

37.7420,4.0856,279.5965,1142.3308

38.7420,4.1270,282.5918,1166.2493

39.7420,4.1317,282.6988,1168.0395

40.7420,4.1446,282.6794,1171.5984

41.7420,4.1582,282.6594,1175.3552

42.7420,4.2091,282.8064,1190.3657

43.7420,4.5560,283.4367,1291.3247

44.7420,4.9846,284.1350,1416.2951

45.7420,5.0686,284.2450,1440.7373

46.7420,5.0728,284.2408,1441.8830

47.7420,5.0770,284.2267,1443.0114

48.7420,5.0817,284.2102,1444.2613

49.7420,5.0846,284.1995,1445.0547

50.7420,5.0855,284.1948,1445.2834

51.7430,5.0880,284.1862,1445.9311

52.7420,5.0916,284.1719,1446.8997

53.7420,5.0942,284.1624,1447.5822

54.7420,5.0969,284.1526,1448.3071

55.7420,5.1006,284.1376,1449.2637

56.7420,5.1021,284.1316,1449.6719

57.7420,5.1063,284.1151,1450.7629

58.7420,5.1074,284.1104,1451.0604

59.7420,5.0936,284.1540,1447.3588

60.7420,5.0806,284.2027,1443.9178

61.7420,5.0827,284.1938,1444.4601

62.7420,5.0824,284.1940,1444.3819

63.7420,5.0835,284.1898,1444.6916

64.7420,5.0855,284.1814,1445.2107

65.7430,5.0879,284.1722,1445.8388

66.7420,1.4683,83.0631,121.9589

67.7420,0.0013,0.1326,0.0002

68.7420,0.0009,0.0886,0.0001

69.7420,0.0008,0.0976,0.0001

70.7420,0.0008,0.0606,0.0000

71.7420,0.0008,0.0857,0.0001

72.7420,0.0008,0.0633,0.0001

73.7420,0.0009,0.0693,0.0001

74.7420,0.0010,0.0680,0.0001

75.7420,0.0010,0.0682,0.0001

76.7420,0.0011,0.0879,0.0001

77.7420,0.0011,0.0710,0.0001

78.7420,0.0011,0.0607,0.0001

79.7420,0.0011,0.0893,0.0001

80.7420,0.0012,0.0774,0.0001

81.7420,0.0012,0.0694,0.0001

82.7420,0.0012,0.0779,0.0001

83.7420,0.0012,0.0737,0.0001

84.7420,0.0012,0.0623,0.0001

85.7420,0.0012,0.0607,0.0001

86.7420,0.0013,0.0656,0.0001

87.7420,0.0013,0.0675,0.0001

88.7420,0.0013,0.0573,0.0001

89.7420,0.0013,0.0594,0.0001

90.7420,0.0013,0.0583,0.0001

91.7420,0.0013,0.0563,0.0001

92.7420,0.0013,0.0655,0.0001

93.7420,0.0013,0.0658,0.0001

94.7430,0.0013,0.0666,0.0001

95.7420,0.0013,0.0528,0.0001

96.7420,0.0013,0.0542,0.0001

97.7430,0.0014,0.0663,0.0001

