Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8930,2.0470,5.3239,45.2320,0.2416

2.4170,2.0371,5.2724,Inf,0.0000

3.4170,2.0384,5.3084,0.0000,0.2555

4.4170,2.0376,5.2930,44.3437,0.2509

5.4170,2.0383,5.3084,44.1751,0.2291

6.4170,2.0417,5.3547,44.4922,0.2506

7.4170,2.0396,5.2724,44.4710,0.2475

8.4180,2.0391,5.2930,44.3101,0.2512

9.4170,2.0395,5.3136,44.6671,0.2477

10.4170,2.0387,5.2827,44.6971,0.2392

11.4170,2.0369,5.2776,44.3792,0.2426

12.4170,2.0375,5.2879,44.2435,0.2525

13.4170,2.0379,5.3187,44.2040,0.2404

14.4170,2.0381,5.2981,44.3612,0.2189

15.4170,2.0383,5.3136,44.4999,0.2433

16.4170,2.0363,5.3033,44.3116,0.2338

17.4170,2.0373,5.2981,44.5130,0.2493

18.4170,2.0383,5.3187,44.3724,0.2480

19.4170,2.0329,5.1747,44.2580,0.2389

20.4180,2.0281,5.1592,44.3298,0.2524

21.4170,2.0291,5.3033,44.5080,0.2479

22.4170,2.0278,5.2518,44.4764,0.2516

23.4170,2.0200,5.1181,44.2159,0.2341

24.4180,2.0198,5.2930,44.2162,0.2537

25.4170,2.0200,5.3187,44.4509,0.2174

26.4170,2.0202,5.3084,44.3805,0.2529

27.4170,2.0218,5.3393,44.2741,0.2501

28.4170,2.0216,5.3136,44.3269,0.2373

29.4170,2.0256,5.2776,44.5922,0.2427

30.4170,2.0313,5.3084,44.4384,0.2338

31.4170,2.0311,5.2981,44.2505,0.2329

32.4170,2.0327,5.2930,44.2869,0.2365

33.4170,2.0426,5.3753,44.4281,0.2481

34.4170,2.0446,5.3445,44.5524,0.2403

35.4170,2.0432,5.2827,44.3888,0.2281

36.4170,2.0456,5.3702,44.3024,0.2233

37.4180,2.0460,5.3496,44.3142,0.2435

38.4170,2.0484,5.3753,44.4048,0.2453

39.4170,2.0530,5.3959,44.3995,0.2509

40.4170,2.0552,5.3650,44.5301,0.2124

41.4170,2.0554,5.3033,44.2339,0.2451

42.4170,2.0591,5.3908,44.2769,0.2513

43.4170,2.0599,5.3959,44.4868,0.2005

44.4170,2.0625,5.4113,44.4140,0.2253

45.4170,2.0661,5.3753,44.0881,0.2458

46.4180,2.0677,5.4113,44.4953,0.2353

47.4180,2.0681,5.3599,44.5197,0.2271

48.4170,2.0673,5.3547,44.3172,0.2524

49.4170,2.0667,5.3805,44.3609,0.2403

50.4170,2.0671,5.3753,44.2828,0.2522

51.4170,2.0697,5.3702,44.3825,0.2438

52.4170,2.0689,5.3702,44.3143,0.2393

53.4180,2.0689,5.3959,44.2697,0.2356

54.4170,2.0679,5.3856,44.4308,0.1328

55.4170,2.0683,5.3856,12.5629,0.0211

56.4170,2.0685,5.4165,5.1776,0.0148

57.4170,2.0703,5.4062,2.3600,0.0090

58.4170,2.0703,5.3547,0.0000,0.0022

59.4170,2.0704,5.3856,0.0000,0.0001

60.4170,2.0703,5.3702,0.0000,0.0001

61.4170,2.0712,5.3959,0.0000,0.0001

62.4170,2.0722,5.3959,0.0000,0.0001

63.4170,2.0712,5.3702,0.0000,0.0002

64.4170,2.0718,5.4010,0.0000,0.0001

65.4170,2.0716,5.3805,0.0000,0.0001

66.4170,2.0708,5.3959,0.0000,0.0001

67.4170,2.0693,5.3650,0.0000,0.0001

68.4170,2.0710,5.4010,0.0000,0.0001

69.4170,2.0699,5.3547,0.0000,0.0001

70.4170,2.0704,5.3856,0.0000,0.0001

71.4170,2.0693,5.3650,0.0000,0.0001

72.4170,2.0685,5.3753,0.0000,0.0001

73.4170,2.0695,5.3959,0.0000,0.0001

74.4170,2.0675,5.3496,0.0000,0.0001

75.4170,2.0667,5.3599,0.0000,0.0001

76.4170,2.0659,5.3753,0.0000,0.0001

77.4170,2.0667,5.3856,0.0000,0.0001

78.4170,2.0667,5.4010,0.0000,0.0001

79.4180,2.0671,5.3650,0.0000,0.0001

80.4170,2.0667,5.3753,0.0000,0.0001

81.4170,2.0671,5.3753,0.0000,0.0001

82.4170,2.0671,5.3753,0.0000,0.0001

83.4170,2.0665,5.3805,0.0000,0.0001

84.4170,2.0673,5.3702,0.0000,0.0001

85.4170,2.0679,5.3753,0.0000,0.0001

86.4170,2.0669,5.3496,0.0000,0.0001

87.4170,2.0663,5.3702,0.0000,0.0001

88.4170,2.0643,5.3496,0.0000,0.0001

89.4170,2.0649,5.3805,0.0000,0.0001

90.4170,2.0651,5.3805,0.0000,0.0001

91.4170,2.0639,5.3445,0.0000,0.0001

92.4170,2.0633,5.3599,0.0000,0.0001

93.4170,2.0625,5.3599,0.0000,0.0001

