Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.8930,NaN,NaN,NaN

2.4170,0.0022,0.4635,0.0010

3.4170,0.0022,0.4589,0.0010

4.4170,0.0022,0.4554,0.0010

5.4170,0.0022,0.4637,0.0010

6.4170,0.0021,0.4587,0.0010

7.4170,0.0022,0.4543,0.0010

8.4180,0.0022,0.4518,0.0010

9.4170,0.0022,0.4517,0.0010

10.4170,0.0022,0.4483,0.0010

11.4170,0.0021,0.4540,0.0010

12.4170,0.0021,0.4506,0.0010

13.4170,0.0021,0.4501,0.0010

14.4170,0.0021,0.4518,0.0010

15.4170,0.0021,0.4497,0.0010

16.4170,0.0021,0.4517,0.0010

17.4170,0.0021,0.4515,0.0010

18.4170,0.0021,0.4526,0.0010

19.4170,0.0021,0.4497,0.0010

20.4180,0.0021,0.4447,0.0009

21.4170,0.0021,0.4479,0.0009

22.4170,0.0021,0.4537,0.0010

23.4170,0.0022,0.4501,0.0010

24.4180,0.0022,0.4469,0.0010

25.4170,0.0021,0.4532,0.0010

26.4170,0.0022,0.4471,0.0010

27.4170,0.0022,0.4422,0.0010

28.4170,0.0021,0.4514,0.0010

29.4170,0.0021,0.4416,0.0009

30.4170,0.0021,0.4546,0.0010

31.4170,0.0021,0.4499,0.0010

32.4170,0.0021,0.4498,0.0010

33.4170,0.0021,0.4498,0.0010

34.4170,0.0021,0.4534,0.0010

35.4170,0.0021,0.4453,0.0010

36.4170,0.0022,0.4416,0.0010

37.4180,0.0021,0.4424,0.0009

38.4170,0.0022,0.4432,0.0010

39.4170,0.0021,0.4406,0.0009

40.4170,0.0022,0.4435,0.0010

41.4170,0.0022,0.4426,0.0010

42.4170,0.0021,0.4417,0.0009

43.4170,0.0021,0.4415,0.0009

44.4170,0.0021,0.4424,0.0009

45.4170,0.0021,0.4440,0.0010

46.4180,0.0021,0.4381,0.0009

47.4180,0.0021,0.4430,0.0009

48.4170,0.0021,0.4446,0.0009

49.4170,0.0021,0.4369,0.0009

50.4170,0.0021,0.4509,0.0009

51.4170,0.0021,0.4433,0.0009

52.4170,0.0021,0.4388,0.0009

53.4180,0.0021,0.4472,0.0009

54.4170,0.0021,0.4434,0.0009

55.4170,0.0021,0.4414,0.0009

56.4170,0.0021,0.4428,0.0009

57.4170,0.0021,0.4547,0.0010

58.4170,0.0021,0.4401,0.0009

59.4170,0.0021,0.4443,0.0009

60.4170,0.0021,0.4406,0.0009

61.4170,0.0021,0.4434,0.0009

62.4170,0.0021,0.4455,0.0009

63.4170,0.0021,0.4394,0.0009

64.4170,0.0021,0.4383,0.0009

65.4170,0.0021,0.4435,0.0009

66.4170,0.0021,0.4424,0.0009

67.4170,0.0021,0.4374,0.0009

68.4170,0.0021,0.4414,0.0009

69.4170,0.0021,0.4431,0.0009

70.4170,0.0021,0.4426,0.0009

71.4170,0.0021,0.4461,0.0009

72.4170,0.0021,0.4427,0.0009

73.4170,0.0021,0.4371,0.0009

74.4170,0.0021,0.4384,0.0009

75.4170,0.0021,0.4308,0.0009

76.4170,0.0021,0.4357,0.0009

77.4170,0.0021,0.4341,0.0009

78.4170,0.0021,0.4353,0.0009

79.4180,0.0021,0.4360,0.0009

80.4170,0.0021,0.4250,0.0009

81.4170,0.0021,0.4297,0.0009

82.4170,0.0021,0.4315,0.0009

83.4170,0.0021,0.4308,0.0009

84.4170,0.0021,0.4299,0.0009

85.4170,0.0021,0.4352,0.0009

86.4170,0.0021,0.4275,0.0009

87.4170,0.0021,0.4281,0.0009

88.4170,0.0021,0.4250,0.0009

89.4170,0.0021,0.4281,0.0009

90.4170,0.0021,0.4330,0.0009

91.4170,0.0021,0.4275,0.0009

92.4170,0.0021,0.4249,0.0009

93.4170,0.0021,0.4237,0.0009

94.4170,0.0021,0.4181,0.0009

95.4170,0.0021,0.4263,0.0009

96.4170,0.0021,0.4294,0.0009

97.4170,0.0021,0.4295,0.0009

98.4170,0.0021,0.4299,0.0009

99.4170,0.0021,0.4319,0.0009

100.4170,0.0021,0.4323,0.0009

101.4170,0.0021,0.4335,0.0009

102.4170,0.0021,0.4263,0.0009

103.4180,0.0021,0.4292,0.0009

104.4180,0.0021,0.4281,0.0009

105.4170,0.0021,0.4292,0.0009

106.4170,0.0021,0.4267,0.0009

107.4170,0.0021,0.4225,0.0009

108.4170,0.0021,0.4267,0.0009

109.4170,0.0021,0.4222,0.0009

110.4170,0.0021,0.4262,0.0009

111.4180,0.0021,0.4204,0.0009

112.4170,0.0021,0.4240,0.0009

113.4170,0.0021,0.4203,0.0009

114.4170,0.0021,0.4239,0.0009

115.4180,0.0021,0.4243,0.0009

116.4170,0.0021,0.4217,0.0009

117.4170,0.0021,0.4201,0.0009

118.4170,0.0021,0.4279,0.0009

119.4170,0.0021,0.4214,0.0009

120.4170,0.0021,0.4223,0.0009

121.4170,0.0021,0.4255,0.0009

122.4170,0.0021,0.4221,0.0009

123.4170,0.0021,0.4198,0.0009

124.4170,0.0021,0.4160,0.0009

125.4170,0.0021,0.4146,0.0009

126.4170,0.0021,0.4180,0.0009

127.4170,0.0021,0.4207,0.0009

128.4180,0.0021,0.4168,0.0009

129.4170,0.0021,0.4283,0.0009

130.4170,0.0021,0.4235,0.0009

131.4170,0.0021,0.4217,0.0009

132.4170,0.0021,0.4234,0.0009

133.4170,0.0021,0.4227,0.0009

134.4170,0.0021,0.4177,0.0009

135.4170,0.0021,0.4235,0.0009

136.4170,0.0021,0.4204,0.0009

137.4170,0.0021,0.4230,0.0009

138.4170,0.0021,0.4262,0.0009

139.4170,0.0021,0.4168,0.0009

140.4170,0.0021,0.4226,0.0009

141.4170,0.0021,0.4158,0.0009

142.4170,0.0021,0.4178,0.0009

143.4170,0.0021,0.4119,0.0009

144.4170,0.0021,0.4063,0.0008

145.4170,0.0021,0.4142,0.0009

146.4180,0.0021,0.4170,0.0009

147.4170,0.0021,0.4140,0.0009

148.4170,0.0021,0.4148,0.0009

149.4170,0.0021,0.4130,0.0009

150.4170,0.0021,0.4115,0.0009

151.4170,0.0021,0.4151,0.0009

152.4170,0.0021,0.4070,0.0009

153.4170,0.0021,0.4073,0.0008

154.4170,0.0021,0.4139,0.0009

155.4180,0.0021,0.4109,0.0009

156.4180,0.0021,0.4111,0.0009

157.4180,0.0021,0.4119,0.0009

158.4170,0.0021,0.4065,0.0008

159.4170,0.0021,0.4054,0.0008

160.4170,0.0021,0.4134,0.0009

161.4170,0.0021,0.4066,0.0008

162.4170,0.0021,0.4102,0.0008

163.4170,0.0021,0.4083,0.0008

164.4170,0.0021,0.4067,0.0008

165.4180,0.0021,0.4133,0.0009

166.4170,0.0021,0.4082,0.0009

167.4170,0.0021,0.4030,0.0008

168.4170,0.0021,0.4173,0.0009

169.4170,0.0021,0.4073,0.0008

170.4170,0.0021,0.4042,0.0008

171.4170,0.0021,0.4068,0.0008

172.4170,0.0021,0.4089,0.0009

173.4170,0.0021,0.4072,0.0008

174.4170,0.0021,0.4025,0.0008

175.4170,0.0021,0.4119,0.0009

176.4170,0.0021,0.4113,0.0008

177.4170,0.0021,0.4081,0.0009

178.4170,0.0021,0.4008,0.0008

179.4170,0.0021,0.4065,0.0008

180.4170,0.0021,0.4084,0.0008

181.4170,0.0021,0.4082,0.0008

182.4170,0.0020,0.4094,0.0008

183.4170,0.0021,0.4092,0.0008

184.4170,0.0021,0.4059,0.0008

185.4170,0.0021,0.4130,0.0008

186.4170,0.0021,0.3930,0.0008

187.4170,0.0020,0.4105,0.0008

188.4170,0.0021,0.4044,0.0008

189.4170,0.0021,0.4039,0.0008

190.4170,0.0021,0.4031,0.0008

191.4170,0.0021,0.4047,0.0008

192.4170,0.0021,0.3980,0.0008

193.4170,0.0021,0.4097,0.0008

194.4170,0.0021,0.4015,0.0008

195.4170,0.0020,0.4067,0.0008

196.4170,0.0021,0.4023,0.0008

197.4170,0.0021,0.4134,0.0009

198.4170,0.0021,0.3977,0.0008

199.4170,0.0020,0.4059,0.0008

200.4170,0.0021,0.4018,0.0008

201.4170,0.0020,0.4099,0.0008

202.4170,0.0021,0.4012,0.0008

203.4170,0.0021,0.3943,0.0008

204.4170,0.0021,0.3993,0.0008

205.4170,0.0021,0.3978,0.0008

206.4170,0.0021,0.3971,0.0008

207.4170,0.0021,0.4017,0.0008

208.4170,0.0021,0.4022,0.0008

209.4170,0.0021,0.3999,0.0008

210.4170,0.0021,0.4073,0.0008

211.4180,0.0021,0.3964,0.0008

212.4170,0.0021,0.4034,0.0008

213.4170,0.0021,0.3975,0.0008

214.4170,0.0021,0.3904,0.0008

215.4170,0.0021,0.3950,0.0008

216.4180,0.0021,0.4015,0.0008

217.4170,0.0021,0.3976,0.0008

218.4170,0.0021,0.3905,0.0008

219.4180,0.0021,0.3899,0.0008

220.4180,0.0021,0.3910,0.0008

221.4170,0.0021,0.3970,0.0008

222.4170,0.0021,0.3999,0.0008

223.4170,0.0021,0.3951,0.0008

224.4170,0.0021,0.3998,0.0008

225.4170,0.0021,0.3974,0.0008

226.4170,0.0021,0.3945,0.0008

227.4170,0.0021,0.3964,0.0008

228.4170,0.0021,0.3975,0.0008

229.4170,0.0021,0.4012,0.0008

230.4170,0.0021,0.3933,0.0008

231.4170,0.0021,0.3963,0.0008

232.4170,0.0021,0.3878,0.0008

233.4170,0.0021,0.3936,0.0008

