Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9550,24.3458,25.3800,23.7453,23.8513,24.3316,24.6109,24.2054,24.9785,24.3308,24.7947,24.4311

2.9320,24.3385,25.3544,23.7524,23.8512,24.3319,24.6220,24.2110,24.9566,24.3257,24.7893,24.4272

3.9320,24.3660,25.3735,23.7597,23.8415,24.3490,24.6278,24.1985,24.9146,24.3380,24.7712,24.4288

4.9320,24.3659,25.3765,23.7485,23.8303,24.3474,24.6253,24.2128,24.9490,24.3337,24.7871,24.4320

5.9320,24.3338,25.3809,23.7401,23.8593,24.3224,24.6325,24.1959,24.9386,24.3273,24.7856,24.4255

6.9330,24.3526,25.3658,23.7505,23.8527,24.3289,24.6498,24.2058,24.9371,24.3301,24.7935,24.4304

7.9320,24.3541,25.3757,23.7359,23.8503,24.3262,24.6306,24.2281,24.9254,24.3284,24.7780,24.4283

8.9330,24.3479,25.3678,23.7516,23.8604,24.3375,24.6461,24.2027,24.9410,24.3331,24.7936,24.4319

9.9320,24.3485,25.3706,23.7515,23.8556,24.3017,24.6260,24.1984,24.9345,24.3256,24.7802,24.4233

10.9320,24.3584,25.3726,23.7432,23.8544,24.3262,24.6278,24.2269,24.9547,24.3310,24.7912,24.4330

11.9320,24.3578,25.3594,23.7418,23.8491,24.3214,24.6353,24.1962,24.9428,24.3259,24.7890,24.4255

12.9320,24.3643,25.3643,23.7429,23.8512,24.3095,24.6464,24.2105,24.9337,24.3264,24.7901,24.4278

13.9320,24.3439,25.3790,23.7269,23.8602,24.3406,24.6260,24.1973,24.9483,24.3301,24.7871,24.4278

14.9320,24.3645,25.3615,23.7666,23.8475,24.3186,24.6230,24.1921,24.9353,24.3317,24.7791,24.4261

15.9320,24.3700,25.3717,23.7564,23.8581,24.3095,24.6247,24.2066,24.9200,24.3331,24.7723,24.4271

16.9330,24.3606,25.3872,23.7691,23.8524,24.3095,24.6262,24.2226,24.9276,24.3358,24.7769,24.4319

17.9320,24.3508,25.3673,23.7294,23.8618,24.3276,24.6291,24.1956,24.9419,24.3274,24.7855,24.4254

18.9320,24.3453,25.3573,23.7600,23.8470,24.3287,24.6402,24.2305,24.9572,24.3277,24.7987,24.4333

19.9320,24.3532,25.3647,23.7334,23.8658,24.3206,24.6433,24.2152,24.9325,24.3275,24.7879,24.4286

20.9330,24.3767,25.3616,23.7492,23.8485,24.3370,24.6301,24.1960,24.9528,24.3346,24.7914,24.4315

21.9320,24.3702,25.3626,23.7398,23.8415,24.3324,24.6245,24.2051,24.9491,24.3293,24.7868,24.4281

22.9320,24.3535,25.3797,23.7682,23.8392,24.3208,24.6238,24.2009,24.9455,24.3323,24.7847,24.4290

23.9320,24.3584,25.3510,23.7414,23.8327,24.3107,24.6302,24.1920,24.9278,24.3189,24.7790,24.4180

24.9320,24.3607,25.3673,23.7355,23.8424,24.3304,24.6286,24.1937,24.9750,24.3273,24.8018,24.4292

25.9330,24.3731,25.3889,23.7576,23.8475,24.3216,24.6382,24.1870,24.9250,24.3378,24.7816,24.4299

26.9320,24.3775,25.3693,23.7257,23.8538,24.3283,24.6275,24.1834,24.9620,24.3309,24.7947,24.4284

27.9330,24.3626,25.3665,23.7418,23.8761,24.3281,24.6372,24.2066,24.9486,24.3350,24.7929,24.4334

28.9320,24.3887,25.3565,23.7469,23.8325,24.3500,24.6212,24.2263,24.9505,24.3349,24.7859,24.4341

29.9320,24.3791,25.3713,23.7452,23.8502,24.3143,24.6258,24.2105,24.9433,24.3320,24.7845,24.4300

30.9330,24.3610,25.3604,23.7461,23.8738,24.3241,24.6190,24.1962,24.9403,24.3331,24.7796,24.4276

31.9330,24.3597,25.3724,23.7421,23.8272,24.3276,24.6258,24.1960,24.9499,24.3258,24.7879,24.4251

32.9320,24.3666,25.3599,23.7536,23.8194,24.3421,24.6275,24.2009,24.9346,24.3283,24.7811,24.4256

33.9320,24.3696,25.3799,23.7255,23.8347,24.3294,24.6371,24.2002,24.9485,24.3278,24.7928,24.4281

34.9330,24.3712,25.3667,23.7321,23.8347,24.3163,24.6311,24.1988,24.9410,24.3242,24.7861,24.4240

35.9320,24.3824,25.3598,23.7346,23.8277,24.3233,24.6419,24.1871,24.9570,24.3256,24.7994,24.4267

36.9320,24.3720,25.3619,23.7287,23.8379,24.3347,24.6324,24.1982,24.9334,24.3270,24.7829,24.4249

37.9320,24.3690,25.3534,23.7169,23.8247,24.3170,24.6374,24.2006,24.9431,24.3162,24.7903,24.4203

38.9320,24.3546,25.3574,23.7487,23.8310,24.3116,24.6136,24.2149,24.9590,24.3207,24.7863,24.4239

39.9320,24.3621,25.3507,23.7184,23.8201,24.3413,24.6254,24.2087,24.9656,24.3185,24.7955,24.4240

40.9320,24.3847,25.3780,23.7230,23.8323,24.3020,24.6347,24.1769,24.9328,24.3240,24.7838,24.4206

41.9320,24.3642,25.3598,23.7232,23.8410,24.3212,24.6270,24.1961,24.9530,24.3219,24.7900,24.4232

