Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
504.3160,5.0502,284.1323,1434.9348

505.3160,5.0508,284.1299,1435.0935

506.3170,5.0516,284.1274,1435.2974

507.3160,5.0523,284.1248,1435.4953

508.3170,5.0517,284.1275,1435.3398

509.3160,5.0535,284.1213,1435.7984

510.3160,5.0539,284.1189,1435.9023

511.3170,5.0537,284.1206,1435.8664

512.3160,5.0531,284.1237,1435.6963

513.3170,5.0528,284.1265,1435.6328

514.3160,5.0526,284.1271,1435.5724

515.3160,5.0525,284.1281,1435.5563

516.3160,5.0527,284.1276,1435.5994

517.3160,5.0528,284.1281,1435.6357

518.3160,5.0524,284.1307,1435.5361

519.3160,5.0522,284.1312,1435.4914

520.3170,5.0515,284.1356,1435.3098

521.3160,5.0510,284.1374,1435.1910

522.3160,5.0503,284.1421,1435.0092

523.3160,5.0493,284.1476,1434.7377

524.3160,5.0489,284.1495,1434.6456

525.3160,5.0486,284.1518,1434.5588

526.3160,5.0473,284.1575,1434.2350

527.3160,5.0384,284.1950,1431.8849

528.3160,5.0390,284.1948,1432.0676

529.3160,5.0390,284.1956,1432.0593

530.3160,5.0386,284.1981,1431.9611

531.3160,5.0382,284.2011,1431.8524

532.3160,5.0381,284.2028,1431.8514

533.3160,5.0385,284.2017,1431.9380

534.3160,5.0390,284.1991,1432.0895

535.3160,5.0340,284.2202,1430.7761

536.3160,5.0362,284.2127,1431.3536

537.3160,5.0378,284.2071,1431.7809

538.3160,5.0396,284.1992,1432.2625

539.3160,5.0403,284.1964,1432.4476

540.3160,5.0418,284.1913,1432.8414

541.3160,5.0441,284.1827,1433.4362

542.3160,5.0492,284.1606,1434.7955

543.3160,5.0513,284.1521,1435.3282

544.3160,5.0506,284.1555,1435.1699

545.3160,5.0495,284.1615,1434.8860

546.3160,5.0482,284.1678,1434.5368

547.3170,5.0480,284.1705,1434.4903

548.3160,5.0475,284.1726,1434.3480

549.3160,5.0475,284.1731,1434.3572

550.3160,5.0471,284.1751,1434.2623

551.3160,5.0465,284.1782,1434.0970

552.3160,5.0456,284.1836,1433.8828

553.3170,5.0443,284.1893,1433.5484

554.3160,5.0429,284.1962,1433.1597

555.3160,5.0419,284.2002,1432.9074

556.3160,5.0426,284.1977,1433.1077

557.3160,5.0431,284.1968,1433.2375

558.3160,5.0434,284.1965,1433.3183

559.3160,5.0436,284.1966,1433.3856

560.3160,5.0442,284.1947,1433.5294

561.3160,5.0443,284.1956,1433.5645

562.3170,5.0445,284.1953,1433.6161

563.3160,5.0444,284.1956,1433.5941

564.3160,5.0446,284.1955,1433.6510

565.3160,5.0445,284.1980,1433.6276

566.3160,5.0444,284.1986,1433.6226

567.3160,5.0441,284.2009,1433.5418

568.3160,5.0438,284.2027,1433.4637

569.3160,5.0436,284.2052,1433.4166

570.3160,5.0432,284.2068,1433.3040

571.3160,5.0429,284.2100,1433.2516

572.3160,5.0436,284.2085,1433.4271

573.3160,5.0435,284.2084,1433.3956

574.3160,5.0437,284.2082,1433.4545

575.3170,5.0438,284.2095,1433.4971

576.3160,5.0433,284.2123,1433.3551

577.3160,5.0434,284.2122,1433.3924

578.3160,5.0436,284.2119,1433.4552

579.3160,5.0436,284.2121,1433.4552

580.3160,5.0435,284.2141,1433.4219

581.3160,5.0435,284.2150,1433.4388

582.3160,5.0430,284.2170,1433.3174

583.3160,5.0434,284.2177,1433.4161

584.3160,5.0439,284.2159,1433.5697

585.3160,5.0471,284.2024,1434.3886

586.3160,5.0484,284.1970,1434.7308

587.3160,5.0485,284.1970,1434.7824

588.3160,5.0489,284.1952,1434.8829

589.3160,5.0489,284.1966,1434.8866

590.3170,5.0480,284.2015,1434.6446

591.3160,5.0482,284.2009,1434.7114

592.3160,5.0485,284.1998,1434.7966

593.3160,5.0489,284.1992,1434.8883

594.3170,5.0501,284.1947,1435.2188

595.3160,5.0499,284.1959,1435.1661

596.3160,5.0494,284.1996,1435.0268

597.3160,5.0492,284.2007,1434.9891

598.3160,5.0492,284.2014,1434.9942

599.3160,5.0489,284.2031,1434.9182

600.3160,5.0475,284.2104,1434.5457

601.3160,5.0475,284.2114,1434.5606

602.3160,5.0473,284.2132,1434.5080

603.3160,5.0475,284.2137,1434.5614

604.3160,5.0473,284.2152,1434.5259

605.3160,5.0474,284.2148,1434.5562

606.3160,5.0473,284.2166,1434.5149

607.3160,5.0474,284.2164,1434.5578

608.3160,5.0469,284.2197,1434.4289

609.3160,5.0471,284.2202,1434.4885

610.3170,5.0472,284.2208,1434.5207

611.3160,5.0473,284.2211,1434.5348

612.3170,5.0470,284.2219,1434.4697

613.3160,5.0472,284.2224,1434.5336

614.3160,5.0471,284.2247,1434.5244

615.3160,5.0472,284.2247,1434.5446

616.3160,5.0470,284.2268,1434.4906

617.3160,5.0469,284.2276,1434.4757

618.3160,5.0470,284.2287,1434.4962

619.3160,5.0469,284.2288,1434.4806

620.3170,5.0471,284.2295,1434.5318

621.3160,5.0470,284.2304,1434.5067

622.3160,5.0470,284.2309,1434.5158

623.3160,5.0469,284.2319,1434.4972

624.3160,5.0469,284.2339,1434.4863

625.3160,5.0469,284.2346,1434.4950

626.3170,5.0467,284.2365,1434.4554

627.3160,5.0469,284.2372,1434.5024

628.3160,5.0469,284.2374,1434.5155

629.3160,5.0469,284.2363,1434.5259

630.3160,5.0470,284.2381,1434.5434

