Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8660,32.1261,32.3965,32.5274,32.7375,32.2209,32.1148,33.0437,30.3777,32.4017,31.2463,32.1931

2.6890,32.1217,32.3984,32.5185,32.7487,32.1949,32.1049,33.0305,30.3757,32.3964,31.2403,32.1867

3.6890,32.1303,32.4160,32.5141,32.7354,32.1809,32.1115,33.0383,30.3565,32.3953,31.2340,32.1854

4.6890,32.1145,32.4155,32.5215,32.7607,32.1984,32.1046,33.0214,30.3576,32.4021,31.2311,32.1868

5.6890,32.1302,32.4201,32.5256,32.7479,32.2044,32.1058,33.0377,30.3758,32.4056,31.2408,32.1934

6.6890,32.1335,32.3912,32.5234,32.7350,32.1879,32.1091,33.0186,30.3743,32.3942,31.2417,32.1841

7.6890,32.1409,32.4147,32.5306,32.7365,32.1761,32.1076,33.0337,30.3630,32.3997,31.2353,32.1879

8.6890,32.1155,32.3845,32.5037,32.7302,32.1558,32.0930,33.0270,30.3685,32.3779,31.2307,32.1723

9.6890,32.1299,32.3758,32.5339,32.7290,32.1942,32.0863,33.0286,30.3797,32.3925,31.2330,32.1822

10.6890,32.1246,32.3968,32.5150,32.7260,32.1983,32.0838,33.0125,30.3833,32.3921,31.2335,32.1800

11.6890,32.1170,32.3694,32.4988,32.7207,32.2010,32.1048,33.0283,30.3752,32.3814,31.2400,32.1769

12.6890,32.1055,32.4008,32.5068,32.7286,32.1735,32.0914,33.0090,30.3580,32.3830,31.2247,32.1717

13.6890,32.1190,32.3858,32.5186,32.7320,32.1617,32.1021,33.0077,30.3880,32.3834,31.2451,32.1769

14.6900,32.1071,32.3832,32.5084,32.7251,32.1873,32.1076,33.0032,30.3709,32.3822,31.2393,32.1741

15.6890,32.0978,32.3745,32.5058,32.7122,32.1635,32.0940,32.9903,30.3846,32.3708,31.2393,32.1653

16.6900,32.1064,32.3397,32.4738,32.7205,32.1697,32.0764,32.9939,30.3472,32.3620,31.2118,32.1535

17.6890,32.0960,32.3597,32.5069,32.7203,32.1913,32.0758,33.0007,30.3791,32.3748,31.2275,32.1662

18.6890,32.0914,32.3612,32.4954,32.7003,32.1581,32.0928,33.0023,30.3736,32.3613,31.2332,32.1594

19.6890,32.1097,32.3617,32.4930,32.7102,32.1604,32.0811,33.0075,30.3764,32.3670,31.2287,32.1625

20.6890,32.0938,32.3670,32.4749,32.7076,32.1680,32.0671,33.0091,30.3680,32.3623,31.2175,32.1569

21.6890,32.0933,32.3539,32.4698,32.6940,32.1571,32.0797,32.9936,30.3910,32.3536,31.2354,32.1541

22.6890,32.0828,32.3652,32.4891,32.6940,32.1509,32.0533,32.9998,30.3659,32.3564,31.2096,32.1501

23.6890,32.0849,32.3608,32.4837,32.6878,32.1492,32.0643,32.9841,30.3877,32.3533,31.2260,32.1503

24.6890,32.0974,32.3636,32.4823,32.7032,32.1626,32.0674,32.9911,30.3965,32.3618,31.2319,32.1580

25.6890,32.0665,32.3504,32.4709,32.6871,32.1538,32.0698,32.9788,30.3641,32.3457,31.2169,32.1427

26.6890,32.0880,32.3335,32.4653,32.6928,32.1419,32.0528,32.9610,30.3621,32.3443,31.2075,32.1372

27.6890,32.0651,32.3612,32.4560,32.6919,32.1482,32.0698,32.9859,30.3684,32.3445,31.2191,32.1433

28.6890,32.0754,32.3301,32.4703,32.6922,32.1481,32.0510,32.9801,30.3782,32.3432,31.2146,32.1407

29.6890,32.0795,32.3411,32.4560,32.6825,32.1419,32.0490,32.9517,30.3828,32.3402,31.2159,32.1356

30.6890,32.0768,32.3376,32.4769,32.6725,32.1622,32.0660,32.9534,30.3814,32.3452,31.2237,32.1408

31.6890,32.0677,32.3174,32.4666,32.6814,32.1563,32.0456,32.9646,30.3794,32.3379,31.2125,32.1349

32.6890,32.0905,32.3502,32.4698,32.6715,32.1327,32.0398,32.9556,30.3787,32.3429,31.2093,32.1361

33.6890,32.0803,32.3261,32.4490,32.6896,32.1544,32.0531,32.9503,30.3714,32.3399,31.2122,32.1343

34.6890,32.0861,32.3328,32.4590,32.6602,32.1278,32.0481,32.9627,30.3945,32.3332,31.2213,32.1339

35.6890,32.0561,32.3240,32.4577,32.6743,32.1293,32.0543,32.9440,30.3801,32.3283,31.2172,32.1275

36.6900,32.0695,32.3174,32.4596,32.6678,32.1399,32.0451,32.9450,30.4043,32.3309,31.2247,32.1311

37.6890,32.0526,32.3263,32.4238,32.6504,32.1258,32.0380,32.9542,30.3854,32.3158,31.2117,32.1196

38.6890,32.0819,32.3107,32.4655,32.6517,32.1603,32.0341,32.9471,30.3744,32.3340,31.2042,32.1282

39.6890,32.0630,32.3020,32.4611,32.6599,32.1301,32.0250,32.9577,30.3944,32.3232,31.2097,32.1242

40.6890,32.0710,32.3147,32.4451,32.6594,32.1287,32.0245,32.9431,30.4029,32.3238,31.2137,32.1237

41.6890,32.0661,32.3036,32.4457,32.6638,32.1013,32.0450,32.9278,30.3985,32.3161,31.2217,32.1190

42.6890,32.0599,32.3097,32.4397,32.6521,32.1307,32.0143,32.9297,30.3908,32.3184,31.2026,32.1159

43.6890,32.0442,32.3084,32.4346,32.6461,32.1437,32.0250,32.9453,30.3888,32.3154,31.2069,32.1170

44.6890,32.0385,32.2958,32.4159,32.6453,32.1267,32.0122,32.9360,30.3863,32.3044,31.1992,32.1071

45.6900,32.0418,32.2980,32.4129,32.6381,32.1066,32.0188,32.9382,30.4118,32.2995,31.2153,32.1083

46.6890,32.0400,32.3167,32.4579,32.6385,32.1188,32.0241,32.9161,30.4048,32.3144,31.2144,32.1146

47.6890,32.0319,32.3142,32.4193,32.6369,32.1154,32.0230,32.9122,30.3943,32.3035,31.2086,32.1059

48.6900,32.0549,32.2992,32.4165,32.6229,32.0920,32.0089,32.9230,30.4169,32.2971,31.2129,32.1043

49.6890,32.0385,32.3010,32.4075,32.6223,32.0902,32.0123,32.9322,30.3916,32.2919,31.2019,32.0994

50.6900,32.0288,32.2736,32.4233,32.6489,32.1020,32.0190,32.9054,30.3959,32.2953,31.2074,32.0996

51.6890,32.0129,32.2825,32.4040,32.6207,32.1110,32.0007,32.9044,30.3941,32.2862,31.1974,32.0913

52.6890,32.0247,32.2792,32.4214,32.6404,32.1209,32.0139,32.9025,30.3838,32.2973,31.1988,32.0983

53.6890,32.0300,32.2685,32.4083,32.6254,32.1032,32.0136,32.9143,30.3953,32.2871,31.2044,32.0948

54.6900,32.0575,32.2711,32.3879,32.6084,32.1016,32.0096,32.8898,30.3959,32.2853,31.2028,32.0902

