Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8660,1.9715,5.1284,52.0359,0.2838

2.6890,1.9745,5.1438,Inf,0.0000

3.6890,1.9735,5.1284,0.0000,0.2929

4.6890,1.9755,5.1541,50.7204,0.2717

5.6890,1.9747,5.1284,51.1884,0.2350

6.6890,1.9749,5.1386,50.8171,0.2800

7.6890,1.9747,5.1335,50.8626,0.2787

8.6890,1.9760,5.1644,50.8768,0.2766

9.6890,1.9784,5.1952,51.2784,0.2942

10.6890,1.9785,5.1489,50.8251,0.2221

11.6890,1.9783,5.1232,50.7352,0.2725

12.6890,1.9779,5.1335,50.7612,0.2735

13.6890,1.9767,5.0975,50.5600,0.2662

14.6900,1.9757,5.1284,51.2489,0.2558

15.6890,1.9757,5.1284,50.8251,0.2349

16.6900,1.9745,5.1078,50.8410,0.2812

17.6890,1.9747,5.1386,50.6276,0.2892

18.6890,1.9747,5.1644,51.1118,0.2517

19.6890,1.9725,5.1386,50.8411,0.2917

20.6890,1.9713,5.1181,50.9678,0.2583

21.6890,1.9717,5.1335,50.6805,0.2706

22.6890,1.9694,5.0718,50.8263,0.2696

23.6890,1.9700,5.1129,50.6888,0.1877

24.6890,1.9713,5.1644,50.8890,0.2909

25.6890,1.9702,5.0975,50.7717,0.2573

26.6890,1.9717,5.1489,50.8180,0.2812

27.6890,1.9700,5.0923,50.8350,0.2360

28.6890,1.9674,5.0975,50.6608,0.2851

29.6890,1.9668,5.1232,50.6755,0.2843

30.6890,1.9666,5.1129,51.0628,0.2879

31.6890,1.9658,5.1129,50.9916,0.2572

32.6890,1.9690,5.1541,50.8314,0.2879

33.6890,1.9668,5.0563,51.0192,0.2591

34.6890,1.9648,5.1129,50.6975,0.2786

35.6890,1.9664,5.1386,50.9039,0.2897

36.6900,1.9654,5.1232,50.8749,0.2597

37.6890,1.9664,5.1181,51.1544,0.2486

38.6890,1.9684,5.1489,50.6002,0.2749

39.6890,1.9700,5.1644,51.0560,0.2853

40.6890,1.9704,5.1232,50.8502,0.2297

41.6890,1.9710,5.1284,50.6334,0.2645

42.6890,1.9698,5.1232,50.9743,0.2774

43.6890,1.9721,5.1181,51.2405,0.2276

44.6890,1.9735,5.1489,50.6242,0.2724

45.6900,1.9739,5.1489,50.4313,0.2193

46.6890,1.9751,5.1541,50.6440,0.2812

47.6890,1.9757,5.1335,50.7968,0.2637

48.6900,1.9767,5.1747,50.8864,0.2625

49.6890,1.9779,5.1952,50.8278,0.2739

50.6900,1.9801,5.1798,50.6855,0.2850

51.6890,1.9815,5.1644,50.9696,0.2845

52.6890,1.9839,5.1850,51.1240,0.2596

53.6890,1.9849,5.1438,50.6187,0.2874

54.6900,1.9854,5.1644,50.9213,0.2917

55.6890,1.9882,5.2210,50.8774,0.2799

56.6890,1.9902,5.2055,50.6079,0.2858

57.6890,1.9916,5.1695,50.8570,0.2583

58.6890,1.9904,5.1438,50.8312,0.2753

59.6890,1.9894,5.1695,51.0449,0.2348

60.6890,1.9894,5.1798,50.6298,0.2796

61.6890,1.9902,5.1850,50.9593,0.2508

62.6890,1.9890,5.1541,50.6784,0.2904

63.6890,1.9900,5.1695,50.9881,0.2601

64.6890,1.9928,5.2364,51.0042,0.2672

65.6890,1.9914,5.1850,50.9338,0.2923

66.6890,1.9900,5.1695,50.6700,0.2731

67.6890,1.9914,5.2055,50.7779,0.2872

68.6890,1.9934,5.1952,50.6949,0.2874

69.6890,1.9920,5.1335,50.5543,0.2481

70.6890,1.9924,5.1901,50.9522,0.2918

71.6890,1.9914,5.1592,50.9766,0.2932

72.6900,1.9924,5.1798,50.7324,0.2834

73.6890,1.9928,5.1798,50.7046,0.2558

74.6890,1.9898,5.1592,50.7246,0.2466

75.6890,1.9890,5.1644,50.9461,0.2633

76.6890,1.9890,5.1695,50.7005,0.2780

77.6890,1.9882,5.1850,50.7907,0.2854

78.6890,1.9868,5.1592,50.8525,0.2833

79.6900,1.9880,5.1644,51.0390,0.2934

80.6890,1.9870,5.1644,51.0009,0.2656

81.6890,1.9849,5.1026,50.6145,0.2564

82.6890,1.9845,5.1695,50.8566,0.2606

83.6890,1.9851,5.1952,51.0505,0.2282

84.6890,1.9839,5.1284,50.7874,0.2678

85.6890,1.9839,5.1644,50.5188,0.2565

86.6890,1.9845,5.1850,51.0252,0.2821

87.6890,1.9843,5.1798,50.5756,0.2652

88.6890,1.9825,5.1129,50.9110,0.2644

89.6890,1.9845,5.2158,50.7299,0.2720

90.6890,1.9851,5.1798,50.8134,0.2901

91.6890,1.9876,5.1695,50.8515,0.2497

92.6890,1.9868,5.1489,50.7356,0.2552

93.6890,1.9858,5.1695,51.0924,0.2277

94.6890,1.9884,5.1952,51.0389,0.2896

95.6890,1.9890,5.1798,50.4844,0.1948

96.6890,1.9890,5.1850,50.6915,0.2915

97.6900,1.9890,5.1798,50.8587,0.2579

98.6890,1.9910,5.1644,50.9578,0.2825

99.6890,1.9924,5.2518,51.0250,0.2712

100.6890,1.9914,5.1541,50.7756,0.2850

101.6890,1.9916,5.1747,50.5942,0.2782

102.6890,1.9926,5.1747,50.8552,0.2625

103.6890,1.9932,5.1850,50.9489,0.2850

104.6890,1.9926,5.1798,51.1103,0.2846

105.6890,1.9916,5.1541,50.6456,0.2531

106.6890,1.9910,5.1695,50.8066,0.2796

107.6890,1.9914,5.1901,50.7763,0.2884

108.6890,1.9918,5.1747,50.6273,0.2603

109.6890,1.9884,5.1644,51.0408,0.2557

110.6890,1.9896,5.1850,50.8948,0.2611

111.6890,1.9894,5.1695,50.7506,0.2496

112.6900,1.9898,5.1850,51.0581,0.2545

113.6890,1.9892,5.1695,51.1976,0.2547

114.6890,1.9904,5.2107,50.7495,0.2849

115.6890,1.9920,5.1952,50.8676,0.2812

116.6890,1.9926,5.1850,51.3440,0.2412

117.6890,1.9920,5.1747,50.6732,0.2629

118.6890,1.9928,5.1952,50.7560,0.2857

119.6890,1.9934,5.1798,50.4704,0.2755

120.6890,1.9930,5.1747,50.8583,0.2789

121.6890,1.9928,5.1644,50.6938,0.2363

122.6890,1.9938,5.2107,50.9657,0.2831

123.6890,1.9958,5.2210,50.7379,0.2569

124.6890,1.9944,5.1747,50.8603,0.2818

125.6890,1.9926,5.1489,50.6859,0.1971

126.6890,1.9926,5.1850,50.7805,0.2599

127.6890,1.9918,5.1541,50.8225,0.2830

128.6890,1.9922,5.2055,50.7349,0.2490

129.6890,1.9928,5.1952,51.0122,0.2481

130.6890,1.9936,5.1952,50.6682,0.2770

131.6890,1.9946,5.1901,50.8332,0.2830

132.6890,1.9926,5.1592,50.6161,0.2873

133.6890,1.9914,5.1901,50.5410,0.2588

134.6890,1.9912,5.1695,50.8142,0.2879

135.6890,1.9920,5.1695,50.9470,0.2322

136.6890,1.9916,5.1747,50.8110,0.2515

137.6890,1.9928,5.1850,50.7088,0.2461

138.6890,1.9930,5.2107,50.6476,0.2853

139.6890,1.9914,5.1541,50.7611,0.2846

140.6890,1.9910,5.1850,50.8627,0.2773

141.6890,1.9902,5.1695,50.8362,0.2330

