Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
1.8660,NaN,NaN,NaN

2.6890,0.0021,0.4683,0.0010

3.6890,0.0020,0.4711,0.0010

4.6890,0.0021,0.4601,0.0009

5.6890,0.0021,0.4679,0.0010

6.6890,0.0020,0.4555,0.0009

7.6890,0.0020,0.4643,0.0009

8.6890,0.0020,0.4605,0.0009

9.6890,0.0020,0.4572,0.0009

10.6890,0.0021,0.4589,0.0009

11.6890,0.0020,0.4543,0.0009

12.6890,0.0021,0.4579,0.0009

13.6890,0.0020,0.4540,0.0009

14.6900,0.0020,0.4594,0.0009

15.6890,0.0020,0.4545,0.0009

16.6900,0.0020,0.4627,0.0009

17.6890,0.0020,0.4555,0.0009

18.6890,0.0020,0.4496,0.0009

19.6890,0.0020,0.4517,0.0009

20.6890,0.0020,0.4525,0.0009

21.6890,0.0020,0.4478,0.0009

22.6890,0.0020,0.4564,0.0009

23.6890,0.0020,0.4473,0.0009

24.6890,0.0020,0.4498,0.0009

25.6890,0.0020,0.4541,0.0009

26.6890,0.0020,0.4472,0.0009

27.6890,0.0020,0.4534,0.0009

28.6890,0.0020,0.4490,0.0009

29.6890,0.0020,0.4515,0.0009

30.6890,0.0020,0.4504,0.0009

31.6890,0.0020,0.4512,0.0009

32.6890,0.0020,0.4459,0.0009

33.6890,0.0020,0.4526,0.0009

34.6890,0.0020,0.4454,0.0009

35.6890,0.0020,0.4535,0.0009

36.6900,0.0020,0.4497,0.0009

37.6890,0.0020,0.4476,0.0009

38.6890,0.0020,0.4419,0.0009

39.6890,0.0020,0.4426,0.0009

40.6890,0.0020,0.4488,0.0009

41.6890,0.0020,0.4510,0.0009

42.6890,0.0020,0.4484,0.0009

43.6890,0.0021,0.4434,0.0009

44.6890,0.0021,0.4503,0.0009

45.6900,0.0021,0.4531,0.0009

46.6890,0.0020,0.4528,0.0009

47.6890,0.0020,0.4612,0.0009

48.6900,0.0020,0.4510,0.0009

49.6890,0.0020,0.4480,0.0009

50.6900,0.0020,0.4489,0.0009

51.6890,0.0020,0.4525,0.0009

52.6890,0.0021,0.4481,0.0009

53.6890,0.0021,0.4470,0.0009

54.6900,0.0020,0.4423,0.0009

55.6890,0.0020,0.4417,0.0009

56.6890,0.0020,0.4458,0.0009

57.6890,0.0020,0.4379,0.0009

58.6890,0.0020,0.4419,0.0009

59.6890,0.0020,0.4445,0.0009

60.6890,0.0020,0.4435,0.0009

61.6890,0.0020,0.4486,0.0009

62.6890,0.0020,0.4461,0.0009

63.6890,0.0020,0.4454,0.0009

64.6890,0.0021,0.4447,0.0009

65.6890,0.0020,0.4450,0.0009

66.6890,0.0020,0.4409,0.0009

67.6890,0.0020,0.4430,0.0009

68.6890,0.0020,0.4477,0.0009

69.6890,0.0020,0.4408,0.0009

70.6890,0.0020,0.4440,0.0009

71.6890,0.0020,0.4402,0.0009

72.6900,0.0021,0.4412,0.0009

73.6890,0.0020,0.4414,0.0009

74.6890,0.0020,0.4358,0.0009

75.6890,0.0020,0.4379,0.0009

76.6890,0.0020,0.4445,0.0009

77.6890,0.0021,0.4437,0.0009

78.6890,0.0021,0.4433,0.0009

79.6900,0.0020,0.4572,0.0009

80.6890,0.0020,0.4458,0.0009

81.6890,0.0020,0.4419,0.0009

82.6890,0.0020,0.4397,0.0009

83.6890,0.0020,0.4441,0.0009

84.6890,0.0020,0.4347,0.0009

85.6890,0.0020,0.4464,0.0009

86.6890,0.0020,0.4492,0.0009

87.6890,0.0020,0.4387,0.0009

88.6890,0.0020,0.4414,0.0009

89.6890,0.0020,0.4388,0.0009

90.6890,0.0020,0.4400,0.0009

91.6890,0.0020,0.4333,0.0009

92.6890,0.0020,0.4377,0.0009

93.6890,0.0020,0.4363,0.0009

94.6890,0.0020,0.4411,0.0009

95.6890,0.0020,0.4360,0.0009

96.6890,0.0020,0.4395,0.0009

97.6900,0.0020,0.4387,0.0009

98.6890,0.0020,0.4355,0.0009

99.6890,0.0020,0.4310,0.0009

100.6890,0.0020,0.4371,0.0009

101.6890,0.0020,0.4376,0.0009

102.6890,0.0020,0.4391,0.0009

103.6890,0.0020,0.4339,0.0009

104.6890,0.0020,0.4287,0.0009

105.6890,0.0020,0.4340,0.0009

106.6890,0.0020,0.4379,0.0009

107.6890,0.0020,0.4322,0.0009

108.6890,0.0020,0.4226,0.0009

109.6890,0.0020,0.4328,0.0009

110.6890,0.0020,0.4272,0.0009

111.6890,0.0020,0.4315,0.0009

112.6900,0.0020,0.4308,0.0009

113.6890,0.0020,0.4321,0.0009

114.6890,0.0020,0.4335,0.0009

115.6890,0.0020,0.4313,0.0009

116.6890,0.0020,0.4298,0.0009

117.6890,0.0020,0.4304,0.0009

118.6890,0.0020,0.4265,0.0009

119.6890,0.0020,0.4341,0.0009

120.6890,0.0020,0.4328,0.0009

121.6890,0.0020,0.4316,0.0009

122.6890,0.0020,0.4346,0.0009

123.6890,0.0020,0.4321,0.0009

124.6890,0.0020,0.4289,0.0009

125.6890,0.0020,0.4250,0.0008

126.6890,0.0020,0.4166,0.0008

127.6890,0.0020,0.4203,0.0008

128.6890,0.0020,0.4201,0.0008

129.6890,0.0020,0.4206,0.0009

130.6890,0.0020,0.4158,0.0008

131.6890,0.0020,0.4186,0.0008

132.6890,0.0020,0.4244,0.0009

133.6890,0.0020,0.4261,0.0008

134.6890,0.0020,0.4270,0.0009

135.6890,0.0020,0.4270,0.0008

136.6890,0.0020,0.4266,0.0009

137.6890,0.0020,0.4217,0.0008

138.6890,0.0020,0.4179,0.0008

139.6890,0.0020,0.4156,0.0008

140.6890,0.0020,0.4228,0.0008

141.6890,0.0020,0.4198,0.0008

142.6900,0.0020,0.4223,0.0008

143.6890,0.0020,0.4258,0.0009

144.6890,0.0020,0.4220,0.0008

145.6890,0.0020,0.4189,0.0008

146.6890,0.0020,0.4212,0.0008

147.6900,0.0020,0.4154,0.0008

148.6890,0.0020,0.4124,0.0008

149.6890,0.0020,0.4222,0.0008

150.6890,0.0020,0.4177,0.0008

151.6890,0.0020,0.4213,0.0008

152.6890,0.0020,0.4139,0.0008

153.6890,0.0020,0.4104,0.0008

154.6890,0.0020,0.4177,0.0008

155.6890,0.0020,0.4118,0.0008

156.6890,0.0020,0.4140,0.0008

157.6890,0.0020,0.4114,0.0008

158.6900,0.0020,0.4052,0.0008

159.6890,0.0020,0.4102,0.0008

160.6890,0.0020,0.4120,0.0008

161.6890,0.0020,0.4160,0.0008

162.6890,0.0020,0.4174,0.0008

163.6890,0.0020,0.4130,0.0008

164.6890,0.0020,0.4121,0.0008

165.6890,0.0020,0.4145,0.0008

166.6890,0.0020,0.4109,0.0008

167.6900,0.0020,0.4051,0.0008

168.6890,0.0020,0.4041,0.0008

169.6890,0.0020,0.4174,0.0008

170.6890,0.0020,0.4148,0.0008

171.6900,0.0020,0.4228,0.0008

172.6890,0.0020,0.4130,0.0008

173.6900,0.0020,0.4133,0.0008

174.6890,0.0020,0.4119,0.0008

175.6890,0.0020,0.4117,0.0008

176.6890,0.0020,0.4097,0.0008

177.6890,0.0020,0.3985,0.0008

178.6890,0.0020,0.4111,0.0008

179.6890,0.0020,0.4029,0.0008

180.6890,0.0020,0.4083,0.0008

181.6890,0.0020,0.4041,0.0008

182.6890,0.0020,0.4046,0.0008

183.6890,0.0020,0.4059,0.0008

184.6890,0.0020,0.4081,0.0008

185.6890,0.0020,0.4070,0.0008

186.6890,0.0020,0.4056,0.0008

187.6890,0.0020,0.4070,0.0008

188.6890,0.0020,0.4086,0.0008

189.6890,0.0020,0.4036,0.0008

190.6890,0.0020,0.4066,0.0008

191.6890,0.0020,0.4085,0.0008

192.6890,0.0020,0.4065,0.0008

193.6900,0.0020,0.4051,0.0008

194.6890,0.0020,0.4085,0.0008

195.6890,0.0020,0.4048,0.0008

196.6900,0.0020,0.4106,0.0008

197.6890,0.0020,0.4109,0.0008

198.6890,0.0020,0.4010,0.0008

199.6890,0.0020,0.4024,0.0008

200.6890,0.0020,0.4017,0.0008

201.6890,0.0020,0.3957,0.0008

202.6890,0.0020,0.4028,0.0008

203.6890,0.0020,0.4022,0.0008

204.6890,0.0020,0.3943,0.0008

205.6890,0.0020,0.4016,0.0008

206.6890,0.0020,0.4024,0.0008

207.6890,0.0020,0.3878,0.0008

208.6890,0.0020,0.3928,0.0008

209.6890,0.0020,0.3954,0.0008

210.6890,0.0020,0.3977,0.0008

211.6900,0.0020,0.3988,0.0008

212.6890,0.0020,0.3958,0.0008

213.6890,0.0020,0.4013,0.0008

214.6890,0.0020,0.3976,0.0008

215.6890,0.0020,0.3997,0.0008

216.6900,0.0020,0.3993,0.0008

217.6890,0.0020,0.4026,0.0008

218.6900,0.0020,0.3967,0.0008

219.6890,0.0020,0.4017,0.0008

220.6890,0.0020,0.3963,0.0008

221.6890,0.0019,0.3931,0.0008

222.6890,0.0020,0.3966,0.0008

223.6890,0.0020,0.3932,0.0008

224.6890,0.0020,0.4035,0.0008

225.6900,0.0020,0.3861,0.0008

226.6890,0.0020,0.3930,0.0008

227.6890,0.0020,0.4001,0.0008

228.6890,0.0020,0.3970,0.0008

229.6900,0.0020,0.3904,0.0008

230.6900,0.0020,0.3938,0.0008

231.6890,0.0020,0.3917,0.0008

232.6890,0.0020,0.3845,0.0008

233.6900,0.0020,0.3947,0.0008

234.6890,0.0020,0.3951,0.0008

235.6890,0.0020,0.3943,0.0008

236.6890,0.0020,0.3918,0.0008

237.6890,0.0020,0.3921,0.0008

238.6890,0.0020,0.3865,0.0008

239.6890,0.0020,0.3893,0.0008

240.6890,0.0020,0.3846,0.0008

241.6890,0.0020,0.3924,0.0008

242.6900,0.0020,0.3888,0.0008

243.6890,0.0020,0.3877,0.0008

244.6900,0.0020,0.3919,0.0008

245.6900,0.0020,0.3934,0.0008

246.6890,0.0020,0.3936,0.0008

247.6890,0.0020,0.3810,0.0008

248.6890,0.0020,0.3915,0.0008

249.6890,0.0020,0.3885,0.0008

250.6900,0.0020,0.3872,0.0008

251.6890,0.0020,0.3905,0.0008

252.6890,0.0020,0.3868,0.0008

253.6890,0.0020,0.3894,0.0008

254.6890,0.0020,0.3866,0.0008

255.6890,0.0020,0.3860,0.0008

256.6890,0.0020,0.3800,0.0008

257.6890,0.0020,0.3812,0.0008

258.6890,0.0020,0.3780,0.0007

259.6890,0.0020,0.3863,0.0008

260.6890,0.0020,0.3838,0.0008

261.6900,0.0020,0.3902,0.0008

262.6890,0.0020,0.3854,0.0008

263.6900,0.0020,0.3841,0.0008

264.6890,0.0020,0.3803,0.0008

265.6900,0.0020,0.3867,0.0008

266.6890,0.0020,0.3845,0.0008

267.6890,0.0020,0.3886,0.0008

268.6890,0.0020,0.3881,0.0008

269.6900,0.0020,0.3819,0.0008

270.6890,0.0020,0.3811,0.0008

271.6890,0.0020,0.3783,0.0007

272.6900,0.0020,0.3794,0.0008

273.6890,0.0020,0.3816,0.0008

274.6890,0.0020,0.3756,0.0007

275.6890,0.0020,0.3798,0.0008

276.6890,0.0020,0.3845,0.0008

277.6890,0.0020,0.3795,0.0008

278.6890,0.0020,0.3754,0.0008

279.6890,0.0020,0.3829,0.0008

280.6890,0.0020,0.3802,0.0008

281.6900,0.0020,0.3871,0.0008

282.6890,0.0020,0.3848,0.0008

283.6890,0.0020,0.3922,0.0008

284.6890,0.0020,0.3788,0.0008

285.6890,0.0020,0.3797,0.0008

286.6900,0.0020,0.3793,0.0008

287.6890,0.0020,0.3887,0.0008

288.6900,0.0020,0.3868,0.0008

289.6890,0.0020,0.3774,0.0008

290.6890,0.0020,0.3798,0.0008

291.6890,0.0020,0.3727,0.0007

292.6890,0.0020,0.3761,0.0007

293.6890,0.0020,0.3749,0.0007

294.6890,0.0020,0.3823,0.0008

295.6890,0.0020,0.3734,0.0007

296.6900,0.0020,0.3736,0.0007

297.6890,0.0020,0.3826,0.0008

298.6890,0.0020,0.3867,0.0008

299.6890,0.0020,0.3838,0.0008

300.6890,0.0020,0.3704,0.0007

301.6890,0.0020,0.3737,0.0007

302.6890,0.0020,0.3784,0.0008

303.6890,0.0020,0.3803,0.0008

304.6890,0.0020,0.3707,0.0007

305.6890,0.0020,0.3705,0.0007

306.6890,0.0020,0.3729,0.0007

307.6890,0.0020,0.3685,0.0007

308.6890,0.0020,0.3709,0.0007

309.6890,0.0020,0.3689,0.0007

310.6890,0.0020,0.3728,0.0007

311.6890,0.0020,0.3702,0.0007

312.6890,0.0020,0.3681,0.0007

313.6890,0.0020,0.3683,0.0007

314.6890,0.0020,0.3737,0.0007

315.6890,0.0020,0.3744,0.0007

316.6890,0.0020,0.3662,0.0007

317.6890,0.0020,0.3701,0.0007

318.6900,0.0020,0.3676,0.0007

319.6890,0.0020,0.3709,0.0007

320.6890,0.0020,0.3726,0.0007

321.6890,0.0020,0.3689,0.0007

322.6890,0.0020,0.3703,0.0007

323.6890,0.0020,0.3630,0.0007

324.6890,0.0020,0.3698,0.0007

325.6890,0.0020,0.3632,0.0007

326.6890,0.0020,0.3707,0.0007

327.6890,0.0020,0.3594,0.0007

328.6890,0.0020,0.3675,0.0007

329.6890,0.0020,0.3616,0.0007

330.6890,0.0020,0.3647,0.0007

331.6890,0.0019,0.3679,0.0007

332.6890,0.0020,0.3660,0.0007

333.6890,0.0020,0.3675,0.0007

334.6890,0.0020,0.3621,0.0007

335.6890,0.0020,0.3659,0.0007

336.6890,0.0020,0.3582,0.0007

337.6900,0.0020,0.3568,0.0007

338.6890,0.0020,0.3669,0.0007

339.6890,0.0020,0.3669,0.0007

340.6890,0.0020,0.3689,0.0007

341.6890,0.0020,0.3647,0.0007

342.6890,0.0020,0.3590,0.0007

343.6890,0.0020,0.3625,0.0007

344.6890,0.0020,0.3589,0.0007

345.6890,0.0020,0.3599,0.0007

346.6890,0.0020,0.3640,0.0007

347.6900,0.0020,0.3581,0.0007

348.6890,0.0020,0.3619,0.0007

349.6890,0.0020,0.3568,0.0007

350.6890,0.0020,0.3665,0.0007

351.6890,0.0019,0.3647,0.0007

352.6890,0.0019,0.3636,0.0007

353.6890,0.0019,0.3620,0.0007

354.6890,0.0019,0.3687,0.0007

355.6900,0.0019,0.3622,0.0007

356.6900,0.0020,0.3689,0.0007

357.6890,0.0020,0.3633,0.0007

358.6890,0.0020,0.3621,0.0007

359.6890,0.0020,0.3642,0.0007

360.6890,0.0020,0.3699,0.0007

361.6890,0.0020,0.3682,0.0007

362.6900,0.0020,0.3656,0.0007

363.6890,0.0020,0.3644,0.0007

364.6890,0.0020,0.3608,0.0007

365.6890,0.0020,0.3688,0.0007

366.6890,0.0020,0.3543,0.0007

367.6890,0.0020,0.3644,0.0007

368.6890,0.0020,0.3558,0.0007

369.6890,0.0020,0.3560,0.0007

370.6890,0.0019,0.3602,0.0007

371.6890,0.0019,0.3556,0.0007

372.6890,0.0020,0.3521,0.0007

373.6890,0.0019,0.3523,0.0007

374.6890,0.0020,0.3591,0.0007

375.6890,0.0020,0.3551,0.0007

376.6890,0.0020,0.3549,0.0007

377.6890,0.0020,0.3544,0.0007

378.6890,0.0020,0.3568,0.0007

379.6900,0.0020,0.3544,0.0007

380.6890,0.0020,0.3580,0.0007

381.6890,0.0020,0.3501,0.0007

