Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8660,-0.2637,0.2299,4.3052,5.7874,-0.2020,7.2070,4.4278,2.3808,7.2070,3.0702

2.6890,0.3536,0.1682,4.3052,5.6022,-0.1402,6.9601,3.8721,2.3602,6.9601,3.0173

3.6890,0.0450,0.1065,4.5521,5.6022,-0.0167,7.2070,3.8721,2.3602,7.2070,3.0526

4.6890,0.2302,0.1065,5.0460,4.8614,0.3537,7.0836,4.2426,2.4734,7.0836,3.1320

5.6890,0.1067,0.4769,4.6139,4.7379,0.6624,6.2810,4.1191,2.4528,6.2810,2.9997

6.6890,-0.0785,0.2299,4.1817,6.0344,1.5886,6.0341,4.4895,2.7409,6.0341,3.2114

7.6890,0.0450,0.2299,4.3669,5.1084,0.2302,6.9601,3.9956,2.3293,6.9601,2.9909

8.6890,0.0450,-0.1405,4.1817,5.4170,-0.0167,7.3922,4.0574,2.2573,7.3922,2.9909

9.6890,0.1067,0.2917,3.9965,5.7874,0.1067,7.2070,4.1191,2.4014,7.2070,3.0879

10.6890,-0.1402,0.3534,4.0582,5.7874,0.6007,7.2688,4.1191,2.4631,7.2688,3.1496

11.6890,0.0450,0.3534,5.1078,5.7874,-0.1402,6.9601,4.1191,2.5454,6.9601,3.1761

12.6890,-0.2019,1.2794,4.1199,5.6640,-0.0785,7.2688,3.9339,2.4528,7.2688,3.1408

13.6890,0.6005,0.7856,4.1817,5.2318,-0.1402,7.2070,4.2426,2.4837,7.2070,3.1584

14.6900,0.4153,0.0447,4.2434,5.1701,0.1685,6.2810,4.6130,2.4425,6.2810,2.9909

15.6890,0.1684,-0.3874,4.7373,5.5405,-0.0167,6.9601,3.9339,2.3293,6.9601,2.9909

16.6900,0.2919,0.3534,4.5521,5.8492,-0.0167,7.0218,4.2426,2.5454,7.0218,3.1849

17.6890,0.1067,0.9708,4.3052,5.5405,-0.0785,7.2688,4.1191,2.4940,7.2688,3.1761

18.6890,-0.1402,0.4151,3.9965,6.3430,-0.4489,6.8984,4.4278,2.4322,6.8984,3.0702

19.6890,0.4153,0.9090,4.4904,5.8492,-0.3255,7.2688,4.4278,2.6277,7.2688,3.2907

20.6890,0.1067,0.0447,4.8608,5.8492,-0.1402,7.0836,4.3661,2.5145,7.0836,3.1673

21.6890,-0.1402,0.6003,3.9965,5.7874,-0.2637,6.9601,4.3043,2.3808,6.9601,3.0350

22.6890,-0.0168,0.3534,4.3669,5.6640,0.3537,7.1453,4.6748,2.5660,7.1453,3.2202

23.6890,0.0450,0.4769,3.6878,6.2813,-0.1402,7.0836,4.2426,2.4322,7.0836,3.0967

24.6890,0.1067,0.4769,4.1199,5.7257,-0.1402,7.3305,4.4895,2.4631,7.3305,3.1584

25.6890,0.1067,-0.1405,4.4286,5.9726,0.4155,7.3922,4.2426,2.5043,7.3922,3.2025

26.6890,-0.3254,0.2917,4.4286,5.6022,0.1685,7.0218,4.9835,2.5249,7.0218,3.1673

27.6890,-0.1402,0.1682,4.1817,5.9109,-0.6342,7.1453,4.4895,2.3293,7.1453,3.0173

28.6890,0.0450,0.2917,3.6878,5.6640,0.1685,7.3305,3.9956,2.3087,7.3305,3.0261

29.6890,0.4771,0.5386,4.1817,4.4910,0.4155,6.4045,3.8721,2.3293,6.4045,2.9115

30.6890,-0.0785,0.7856,4.3052,5.7874,-0.5107,6.7132,4.2426,2.4219,6.7132,3.0350

31.6890,-0.1402,0.4151,3.9965,5.6640,-0.1402,7.3305,4.1808,2.3293,7.3305,3.0438

32.6890,0.2302,0.1065,4.3669,5.4170,0.1067,7.0218,4.4278,2.4425,7.0218,3.0967

33.6890,0.1684,0.7238,3.8112,5.9109,0.1067,6.8984,3.8721,2.4322,6.8984,3.0702

34.6890,0.0450,0.9090,3.9965,6.0344,0.1067,7.0836,4.4278,2.5866,7.0836,3.2290

35.6890,-0.2637,0.2299,4.3052,6.4665,-1.4986,7.5157,4.2426,2.2470,7.5157,2.9997

36.6900,0.1684,0.6621,5.2313,5.7874,-0.0167,7.2070,3.8721,2.6174,7.2070,3.2731

37.6890,-0.0785,0.4151,4.0582,6.3430,-0.2020,6.8984,3.8721,2.4013,6.8984,3.0438

38.6890,0.2302,0.6621,4.3052,5.6022,-0.0785,6.7132,3.6869,2.4013,6.7132,3.0173

39.6890,-0.4489,0.4769,4.6756,5.7257,-0.0785,7.5157,4.2426,2.4322,7.5157,3.1584

40.6890,0.3536,0.2917,4.4286,6.1578,-0.0785,6.9601,4.2426,2.5660,6.9601,3.1937

41.6890,-0.2019,0.4769,4.1199,6.6517,-0.5107,7.3305,4.3043,2.4734,7.3305,3.1672

42.6890,-0.0168,0.7238,4.5521,6.0961,-0.0785,7.0218,4.3661,2.6071,7.0218,3.2378

43.6890,-0.0785,0.5386,4.4286,5.9109,-0.0167,7.1453,4.1191,2.4837,7.1453,3.1496

44.6890,0.2302,0.5386,4.3052,5.9109,-0.1402,6.7749,4.3043,2.5248,6.7749,3.1320

45.6900,-0.2637,0.4151,4.5521,5.7874,0.2302,6.7749,4.8600,2.5969,6.7749,3.1937

46.6890,-0.2637,0.3534,3.8730,5.8492,0.0450,7.3305,4.0574,2.3190,7.3305,3.0350

47.6890,0.4153,0.9090,4.1817,5.7874,-0.2020,7.2070,4.2426,2.5557,7.2070,3.2202

48.6900,-0.0168,0.2917,4.3052,5.5405,0.3537,7.2070,4.3043,2.4631,7.2070,3.1408

49.6890,0.1684,0.2299,3.8112,5.2936,0.2302,6.8366,4.4278,2.3602,6.8366,2.9997

50.6900,-0.0168,0.2299,4.1817,5.7257,-0.1402,6.5279,5.1687,2.5248,6.5279,3.0967

51.6890,-0.0785,0.6003,5.1695,5.4788,-0.0167,7.0218,4.1191,2.5454,7.0218,3.1849

52.6890,-0.5723,0.4769,4.1817,5.6640,-0.0167,6.4045,4.3043,2.3396,6.4045,2.9203

53.6890,0.2302,-0.3874,4.1817,5.4788,-0.0785,6.8366,4.1191,2.2573,6.8366,2.9115

54.6900,0.0450,0.3534,4.3052,4.9231,0.0450,6.9601,4.6130,2.3808,6.9601,3.0350

55.6890,0.4771,0.2299,4.1817,5.9109,0.0450,6.7749,4.4278,2.5454,6.7749,3.1496

56.6890,0.9709,0.4151,4.2434,5.6640,0.1685,6.8366,3.8721,2.5557,6.8366,3.1672

57.6890,-0.0785,0.6003,3.8730,5.6022,0.1067,7.0218,4.1808,2.3808,7.0218,3.0438

58.6890,-0.2637,0.2299,4.1199,5.2318,-0.0785,6.7132,4.4895,2.2882,6.7132,2.9203

59.6890,-0.0168,0.1682,4.3052,5.5405,0.1067,5.4167,4.1191,2.3705,5.4167,2.8057

60.6890,0.0450,0.1682,4.1817,5.7874,0.2920,6.7132,4.2426,2.4528,6.7132,3.0614

61.6890,-0.0168,0.2299,4.3052,5.2936,0.2920,7.0218,3.9956,2.3499,7.0218,3.0173

62.6890,-0.0168,0.6003,4.1199,5.6640,0.2302,6.8366,4.1808,2.4631,6.8366,3.0879

63.6890,0.0450,0.6621,3.7495,6.0961,-0.0785,7.0836,4.6130,2.5145,7.0836,3.1673

64.6890,0.3536,0.2917,4.0582,5.6640,-0.1402,6.7132,4.1191,2.3911,6.7132,3.0085

65.6890,-0.2019,0.1065,4.3669,5.5405,0.2302,7.1453,4.4278,2.4117,7.1453,3.0879

66.6890,-0.3871,0.6003,3.6878,5.4788,0.1067,6.4662,4.0574,2.2573,6.4662,2.8586

67.6890,0.2302,-0.0788,4.1199,5.7257,-0.0785,6.7132,3.7487,2.2779,6.7132,2.9115

68.6890,-0.0785,0.0447,3.8730,5.6022,0.1685,6.4045,4.1191,2.2882,6.4045,2.8762

69.6890,0.2302,0.9090,4.3669,5.5405,0.0450,6.6514,4.6130,2.6174,6.6514,3.1937

70.6890,-0.2637,0.2917,4.2434,5.6022,0.1685,6.9601,4.7365,2.4631,6.9601,3.1055

71.6890,-0.0785,0.1682,4.6756,6.2196,0.2920,7.0218,4.4278,2.6174,7.0218,3.2466

72.6900,0.0450,0.4769,4.0582,6.2813,0.2302,6.5897,4.2426,2.5557,6.5897,3.1320

73.6890,0.3536,0.7238,4.1199,5.7874,0.0450,7.0218,3.3165,2.3910,7.0218,3.0526

74.6890,-0.2637,0.2299,4.6139,5.3553,-0.1402,6.6514,4.7983,2.4322,6.6514,3.0350

75.6890,0.1067,0.5386,4.1199,5.7874,-0.0167,7.2070,3.9956,2.4219,7.2070,3.1055

76.6890,-0.3254,0.0447,4.4904,5.2936,0.8477,5.4784,4.7983,2.5249,5.4784,2.9468

77.6890,0.1684,0.3534,3.8730,6.2813,0.6624,7.0218,4.1808,2.5866,7.0218,3.2202

78.6890,0.2919,0.5386,4.3052,6.0961,-0.1402,7.2070,4.4278,2.5866,7.2070,3.2466

79.6900,-0.2019,1.0942,3.3173,5.9726,-1.0046,6.8366,4.4278,2.2676,6.8366,2.9203

80.6890,-0.0785,0.4769,4.4286,6.0344,0.4772,6.8366,4.1191,2.5763,6.8366,3.1849

