Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8470,30.7150,31.0467,30.1351,30.7649,29.9842,30.2009,31.0143,30.1501,30.5292,30.1755,30.5014

2.4660,30.7255,31.0310,30.1194,30.7604,29.9570,30.2189,31.0258,30.1348,30.5187,30.1768,30.4966

3.4660,30.6808,31.0622,30.1243,30.7653,29.9598,30.2127,31.0152,30.1605,30.5185,30.1866,30.4976

4.4660,30.7030,31.0305,30.0982,30.7637,29.9721,30.2208,31.0094,30.1319,30.5135,30.1764,30.4912

5.4660,30.6927,31.0484,30.1095,30.7787,29.9501,30.2049,31.0249,30.1348,30.5159,30.1699,30.4930

6.4660,30.7013,31.0559,30.0949,30.7533,29.9554,30.1994,31.0206,30.1204,30.5122,30.1599,30.4876

7.4660,30.7124,31.0513,30.0955,30.7657,29.9731,30.1912,31.0212,30.1169,30.5196,30.1541,30.4909

8.4660,30.7144,31.0490,30.1044,30.7695,29.9393,30.1970,31.0175,30.1518,30.5153,30.1744,30.4929

9.4660,30.7032,31.0469,30.1033,30.7561,29.9412,30.1914,31.0107,30.1368,30.5101,30.1641,30.4862

10.4660,30.7102,31.0561,30.1125,30.7399,29.9421,30.1622,31.0119,30.1377,30.5122,30.1499,30.4841

11.4660,30.7245,31.0611,30.1010,30.7482,29.9508,30.1948,31.0226,30.1492,30.5171,30.1720,30.4940

12.4660,30.6855,31.0254,30.0988,30.7609,29.9791,30.2005,31.0198,30.1422,30.5100,30.1714,30.4890

13.4660,30.7086,31.0825,30.1140,30.7677,29.9448,30.1916,31.0177,30.1178,30.5235,30.1547,30.4931

14.4670,30.7242,31.0556,30.1068,30.7554,29.9623,30.1866,31.0222,30.1297,30.5208,30.1581,30.4928

15.4660,30.7139,31.0575,30.1035,30.7441,29.9549,30.1960,31.0246,30.1142,30.5148,30.1551,30.4886

16.4660,30.6948,31.0374,30.0971,30.7556,29.9658,30.1849,30.9994,30.1238,30.5102,30.1544,30.4824

17.4660,30.7075,31.0371,30.1048,30.7440,29.9748,30.2014,31.0071,30.1041,30.5136,30.1527,30.4851

18.4660,30.6954,30.9990,30.0775,30.7721,30.0139,30.2100,31.0145,30.1051,30.5116,30.1575,30.4859

19.4660,30.6612,30.3188,31.0222,30.9649,30.3374,30.1847,31.0081,30.1081,30.6609,30.1464,30.5757

20.4660,30.4446,30.8927,30.7903,31.0097,30.4489,30.1809,31.0073,30.1184,30.7172,30.1497,30.6116

21.4660,30.4693,30.8004,30.9836,31.0527,30.3927,30.1812,31.0085,30.1041,30.7398,30.1427,30.6241

22.4670,30.4806,30.9422,30.7740,31.0150,30.4468,30.1803,31.0023,30.1088,30.7317,30.1446,30.6187

23.4660,30.5255,30.7772,30.8589,31.0153,30.5128,30.2082,31.0083,30.1241,30.7379,30.1661,30.6288

24.4660,30.4842,30.8495,30.8749,31.0595,30.5627,30.2285,31.0102,30.1049,30.7662,30.1667,30.6468

25.4660,30.4885,30.8584,30.9585,31.1163,30.5327,30.2286,31.0083,30.1116,30.7909,30.1701,30.6629

26.4660,30.5027,30.9407,30.9525,31.1084,30.5586,30.2583,31.0183,30.0938,30.8126,30.1760,30.6792

27.4660,30.5290,30.9325,30.9448,31.1242,30.6013,30.2770,31.0035,30.1045,30.8264,30.1908,30.6896

28.4660,30.5549,30.9140,30.9628,31.1244,30.5986,30.3110,30.9995,30.1079,30.8309,30.2094,30.6966

29.4660,30.5749,30.9525,30.9919,31.1652,30.6270,30.3070,31.0069,30.0936,30.8623,30.2003,30.7149

30.4660,30.5968,30.9838,31.0355,31.1792,30.6189,30.3651,31.0101,30.0878,30.8828,30.2265,30.7346

31.4660,30.5857,30.9895,31.0243,31.1976,30.6698,30.3573,30.9909,30.0913,30.8934,30.2243,30.7383

32.4660,30.5924,31.0065,31.0215,31.1986,30.6991,30.3673,30.9825,30.1088,30.9036,30.2380,30.7471

33.4660,30.6324,31.0535,31.0582,31.2179,30.7226,30.3918,30.9854,30.0919,30.9369,30.2418,30.7692

34.4660,30.6427,31.0327,31.0820,31.2346,30.7414,30.4148,30.9852,30.0904,30.9467,30.2526,30.7780

35.4660,30.6550,31.0698,31.1027,31.2440,30.7415,30.4064,30.9937,30.1004,30.9626,30.2534,30.7892

36.4660,30.6787,31.0854,31.1155,31.2761,30.7628,30.4447,31.0117,30.0880,30.9837,30.2663,30.8079

37.4660,30.6760,31.1063,31.1115,31.2932,30.7893,30.4650,30.9884,30.1036,30.9953,30.2843,30.8167

38.4660,30.7067,31.1309,31.1446,31.3150,30.8049,30.4675,30.9755,30.1122,31.0204,30.2898,30.8322

39.4660,30.7458,31.1409,31.1775,31.3470,30.8026,30.4690,30.9694,30.0996,31.0428,30.2843,30.8440

40.4660,30.7472,31.1873,31.1971,31.3474,30.8256,30.5301,30.9322,30.0995,31.0609,30.3148,30.8583

41.4660,30.7671,31.1728,31.1878,31.3376,30.8540,30.5190,30.9605,30.1068,31.0638,30.3129,30.8632

42.4670,30.7891,31.2087,31.2275,31.3670,30.8633,30.5372,30.9565,30.0865,31.0911,30.3118,30.8795

43.4660,30.7996,31.2337,31.2267,31.3962,30.9001,30.5792,30.9609,30.0979,31.1113,30.3386,30.8993

44.4660,30.8299,31.2248,31.2591,31.4009,30.9294,30.5714,30.9501,30.0986,31.1288,30.3350,30.9080

45.4660,30.8571,31.2541,31.2808,31.4189,30.9144,30.5982,30.9506,30.0892,31.1450,30.3437,30.9204

46.4660,30.8679,31.2550,31.3033,31.4517,30.9506,30.6039,30.9868,30.0845,31.1657,30.3442,30.9380

47.4670,30.8817,31.2907,31.3057,31.4687,30.9874,30.6168,30.9788,30.0894,31.1869,30.3531,30.9524

48.4660,30.8920,31.3058,31.3081,31.4767,30.9813,30.6265,30.9803,30.0785,31.1928,30.3525,30.9562

49.4660,30.9107,31.3233,31.3463,31.5107,31.0009,30.6485,30.9687,30.0676,31.2184,30.3581,30.9721

50.4660,30.9337,31.3356,31.3567,31.4995,31.0441,30.6476,30.9711,30.0902,31.2339,30.3689,30.9848

51.4660,30.9354,31.3472,31.3763,31.5242,31.0392,30.6690,30.9762,30.0872,31.2445,30.3781,30.9943

52.4670,30.9801,31.3677,31.3921,31.5471,31.0510,30.6907,30.9601,30.0905,31.2676,30.3906,31.0099

53.4660,30.9820,31.3995,31.4103,31.5615,31.0797,30.7096,30.9792,30.1188,31.2866,30.4142,31.0301

54.4660,30.9985,31.4054,31.4341,31.5791,31.0850,30.7317,30.9635,30.0699,31.3004,30.4008,31.0334

55.4660,31.0184,31.4314,31.4455,31.6037,31.0973,30.7398,30.9632,30.0814,31.3193,30.4106,31.0476

56.4660,31.0558,31.4352,31.4723,31.6188,31.1216,30.7439,30.9529,30.0793,31.3407,30.4116,31.0600

57.4660,31.0720,31.4532,31.5058,31.6227,31.1612,30.7803,30.9394,30.0715,31.3630,30.4259,31.0758

58.4660,31.0900,31.4746,31.5141,31.6338,31.1788,30.8072,30.9388,30.0901,31.3783,30.4486,31.0909

59.4660,31.1006,31.5026,31.5284,31.6716,31.1776,30.8187,30.9240,30.0724,31.3961,30.4456,31.0995

60.4660,31.1113,31.5262,31.5243,31.6727,31.1949,30.8196,30.9448,30.0917,31.4059,30.4556,31.1107

61.4660,31.1131,31.5307,31.5608,31.7101,31.2122,30.8454,30.9465,30.0713,31.4254,30.4583,31.1238

62.4660,31.1546,31.5303,31.5646,31.7223,31.2316,30.8667,30.9593,30.0673,31.4407,30.4670,31.1371

63.4660,31.1505,31.5570,31.6016,31.7199,31.2689,30.8945,30.9550,30.0825,31.4596,30.4885,31.1537

64.4660,31.1727,31.5749,31.6191,31.7557,31.2756,30.9073,30.9612,30.0544,31.4796,30.4808,31.1651

65.4660,31.1883,31.6006,31.6292,31.7428,31.2723,30.9229,30.9591,30.0638,31.4866,30.4934,31.1724

66.4660,31.2213,31.6213,31.6259,31.7705,31.2922,30.9160,30.9718,30.0504,31.5063,30.4832,31.1837

67.4660,31.2279,31.6208,31.6767,31.7860,31.3162,30.9428,30.9610,30.0612,31.5255,30.5020,31.1991

68.4660,31.2605,31.6589,31.6622,31.8086,31.3516,30.9933,30.9442,30.0506,31.5484,30.5220,31.2162

69.4670,31.2776,31.6718,31.6821,31.8084,31.3574,30.9925,30.9401,30.0620,31.5594,30.5273,31.2240

70.4660,31.2875,31.6815,31.7110,31.8434,31.3880,30.9982,30.9419,30.0677,31.5823,30.5329,31.2399

71.4660,31.2893,31.7062,31.7199,31.8527,31.3978,31.0244,30.9427,30.0564,31.5932,30.5404,31.2487

72.4670,31.3179,31.6942,31.7406,31.8613,31.4019,31.0215,30.9034,30.0530,31.6032,30.5373,31.2492

73.4660,31.3335,31.7222,31.7353,31.9001,31.4114,31.0362,30.9399,30.0583,31.6205,30.5472,31.2671

74.4660,31.3476,31.7484,31.7704,31.8995,31.4537,31.0710,30.9275,30.0593,31.6439,30.5652,31.2847

75.4670,31.3318,31.7585,31.7857,31.9190,31.4346,31.1050,30.9391,30.0604,31.6459,30.5827,31.2918

76.4660,31.3753,31.7869,31.7996,31.9296,31.4777,31.1288,30.9399,30.0752,31.6738,30.6020,31.3141

77.4660,31.4154,31.7756,31.8277,31.9572,31.4769,31.1219,30.9201,30.0397,31.6906,30.5808,31.3168

78.4660,31.4238,31.8306,31.8424,31.9625,31.5092,31.1167,30.9159,30.0552,31.7137,30.5859,31.3320

79.4660,31.4439,31.8291,31.8512,31.9840,31.5303,31.1397,30.9323,30.0659,31.7277,30.6028,31.3471

80.4660,31.4635,31.8247,31.8777,31.9871,31.5297,31.1766,30.9147,30.0545,31.7365,30.6155,31.3536

81.4660,31.4751,31.8528,31.8979,32.0077,31.5723,31.2014,30.9133,30.0821,31.7612,30.6417,31.3753

82.4660,31.4981,31.8824,31.9204,32.0274,31.5821,31.2332,30.9386,30.0491,31.7821,30.6412,31.3914

83.4660,31.5002,31.8975,31.9163,32.0332,31.5734,31.2274,30.9308,30.0588,31.7841,30.6431,31.3922

84.4660,31.5195,31.9116,31.9271,32.0308,31.6017,31.2260,30.9303,30.0527,31.7981,30.6394,31.4000

85.4660,31.5389,31.9410,31.9584,32.0696,31.6131,31.2548,30.9269,30.0609,31.8242,30.6579,31.4205

86.4660,31.5689,31.9303,31.9692,32.0791,31.6444,31.2777,30.9128,30.0387,31.8384,30.6582,31.4276

87.4660,31.5772,31.9428,31.9808,32.0944,31.6716,31.2969,30.9056,30.0583,31.8533,30.6776,31.4409

88.4670,31.5891,31.9797,32.0153,32.1251,31.6816,31.2994,30.9152,30.0458,31.8781,30.6726,31.4564

89.4660,31.6060,31.9773,32.0383,32.1453,31.6656,31.3135,30.9355,30.0378,31.8865,30.6756,31.4649

90.4660,31.6218,32.0138,32.0321,32.1513,31.7213,31.3326,30.9250,30.0569,31.9081,30.6948,31.4819

91.4660,31.6426,32.0176,32.0396,32.1724,31.7201,31.3557,30.9213,30.0359,31.9185,30.6958,31.4882

92.4660,31.6578,32.0328,32.0534,32.1768,31.7432,31.3573,30.9172,30.0323,31.9328,30.6948,31.4964

93.4660,31.6710,32.0547,32.0777,32.1884,31.7432,31.3733,30.9147,30.0413,31.9470,30.7073,31.5080

94.4660,31.6807,32.0644,32.0902,32.2042,31.7727,31.3892,30.8986,30.0421,31.9625,30.7157,31.5178

95.4660,31.7197,32.0791,32.1068,32.2095,31.7591,31.4361,30.9095,30.0304,31.9748,30.7333,31.5313

96.4660,31.7111,32.1006,32.1213,32.2409,31.7881,31.4177,30.9156,30.0391,31.9924,30.7284,31.5418

97.4660,31.7286,32.1332,32.1285,32.2519,31.8163,31.4549,30.8946,30.0214,32.0117,30.7381,31.5537

98.4660,31.7489,32.1552,32.1542,32.2640,31.8325,31.4546,30.8965,30.0390,32.0310,30.7468,31.5681

99.4660,31.7510,32.1654,32.1636,32.2790,31.8528,31.4726,30.8823,30.0532,32.0423,30.7629,31.5775

100.4660,31.7729,32.1702,32.1881,32.3077,31.8790,31.5190,30.8984,30.0564,32.0636,30.7877,31.5990

101.4660,31.7599,32.1708,32.2055,32.3209,31.8721,31.5017,30.8773,30.0335,32.0659,30.7676,31.5927

102.4660,31.8024,32.1969,32.2222,32.3170,31.8831,31.5578,30.8786,30.0258,32.0843,30.7918,31.6105

103.4660,31.8409,32.2179,32.2207,32.3248,31.9103,31.5522,30.8766,30.0460,32.1029,30.7991,31.6237

104.4660,31.8402,32.2325,32.2527,32.3700,31.9111,31.5750,30.8823,30.0580,32.1213,30.8165,31.6402

105.4660,31.8728,32.2419,32.2630,32.3747,31.9272,31.5930,30.8574,30.0319,32.1359,30.8124,31.6452

106.4670,31.8639,32.2393,32.2844,32.3833,31.9639,31.6048,30.8628,30.0563,32.1469,30.8306,31.6573

107.4660,31.9108,32.2652,32.3088,32.4097,31.9681,31.6010,30.8540,30.0314,32.1725,30.8162,31.6686

108.4660,31.9266,32.2756,32.3159,32.4285,31.9589,31.6266,30.8582,30.0439,32.1811,30.8353,31.6793

109.4660,31.9469,32.3180,32.3335,32.4465,31.9981,31.6414,30.8692,30.0319,32.2086,30.8366,31.6982

110.4660,31.9489,32.3173,32.3426,32.4510,32.0226,31.6415,30.8422,30.0437,32.2165,30.8426,31.7012

111.4660,31.9384,32.3220,32.3586,32.4271,32.0023,31.6681,30.8540,30.0403,32.2097,30.8542,31.7014

112.4670,31.9769,32.3508,32.3677,32.4728,32.0294,31.6779,30.8457,30.0238,32.2395,30.8508,31.7181

113.4660,31.9959,32.3582,32.4014,32.4840,32.0564,31.7044,30.8471,30.0395,32.2592,30.8720,31.7359

114.4660,32.0129,32.3718,32.3990,32.5139,32.0851,31.7134,30.8390,30.0222,32.2766,30.8678,31.7447

115.4660,32.0431,32.3892,32.4300,32.5163,32.0929,31.7404,30.8170,30.0295,32.2943,30.8850,31.7573

116.4660,32.0516,32.4022,32.4571,32.5261,32.1032,31.7413,30.8324,30.0135,32.3080,30.8774,31.7659

117.4660,32.0583,32.4267,32.4496,32.5345,32.1174,31.7499,30.8409,30.0104,32.3173,30.8802,31.7735

118.4660,32.0684,32.4378,32.4655,32.5725,32.1435,31.7633,30.8126,30.0243,32.3375,30.8938,31.7860

119.4660,32.0789,32.4768,32.4815,32.5495,32.1409,31.8016,30.8141,30.0395,32.3455,30.9205,31.7979

120.4660,32.1088,32.4634,32.4952,32.5942,32.1717,31.8136,30.8363,30.0365,32.3667,30.9251,31.8150

121.4660,32.1022,32.4752,32.5170,32.6070,32.1881,31.8267,30.8294,30.0248,32.3779,30.9258,31.8213

122.4670,32.1280,32.5093,32.5210,32.6312,32.2092,31.8596,30.8344,30.0224,32.3997,30.9410,31.8394

123.4660,32.1378,32.5168,32.5337,32.6317,32.2237,31.8539,30.8142,30.0275,32.4087,30.9407,31.8424

124.4660,32.1814,32.5210,32.5614,32.6205,32.2311,31.8956,30.8260,30.0199,32.4231,30.9577,31.8571

125.4660,32.1591,32.5449,32.5796,32.6363,32.2375,31.8799,30.8216,30.0117,32.4315,30.9458,31.8588

