Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8920,-0.0785,0.0447,1.7121,1.2808,1.5886,1.5274,0.1677,0.7859,1.5274,0.8918

2.2470,0.1067,-0.2022,1.6503,1.5277,1.8973,0.8483,0.2294,0.8682,0.8483,0.8654

3.2120,-0.0785,0.1682,1.7121,1.8364,1.2181,1.2804,0.2912,0.8579,1.2804,0.9183

4.2120,-0.1402,-0.2022,1.7738,1.5277,1.5268,1.5274,0.8468,0.8888,1.5274,0.9800

5.2120,0.2919,0.2299,1.3416,1.7129,2.0208,0.8483,0.2294,0.9711,0.8483,0.9535

6.2120,-0.0785,-0.2022,1.7738,1.7129,1.8973,1.6508,0.3529,0.9094,1.6508,1.0153

7.2120,-0.2019,0.2299,1.3416,1.5895,0.8477,1.4039,0.3529,0.6933,1.4039,0.7948

8.2120,-0.2019,0.1682,2.6382,1.6512,2.1443,1.3421,0.1060,1.0843,1.3421,1.1211

9.2120,0.2919,-0.0788,1.2799,1.4043,1.6503,1.2804,0.2294,0.7962,1.2804,0.8653

10.2120,0.1684,1.8351,3.0704,1.4043,1.5886,1.0952,0.2294,1.3827,1.0952,1.3416

11.2130,-0.2019,-0.1405,1.5268,1.5895,1.0329,0.4161,0.4764,0.7139,0.4161,0.6713

12.2130,0.1684,-0.1405,1.6503,1.7129,1.8355,1.0952,0.1060,0.8888,1.0952,0.9183

13.2120,0.0450,0.2299,2.6382,1.8364,1.5886,1.5274,0.1677,1.0843,1.5274,1.1476

14.2130,-0.0785,0.0447,1.4651,1.7747,1.4651,1.7743,0.2912,0.8270,1.7743,0.9624

15.2120,0.1684,0.1065,1.8973,1.4660,2.0208,1.4039,0.2294,0.9814,1.4039,1.0418

16.2120,-0.0785,0.0447,1.4034,1.9599,1.5886,1.3421,0.2912,0.8682,1.3421,0.9359

17.2120,0.0450,0.0447,1.2181,1.4043,1.7738,1.2187,0.4147,0.8168,1.2187,0.8742

18.2120,0.1067,-0.0788,1.6503,1.6512,1.5886,1.4656,0.3529,0.8785,1.4656,0.9624

19.2120,-0.0168,-0.0788,1.7121,1.6512,1.9590,2.3299,0.5999,0.9711,2.3299,1.1652

20.2120,-0.1402,0.1065,1.8355,1.4660,1.5886,1.2187,0.3529,0.8682,1.2187,0.9183

21.2130,-0.0785,-0.1405,1.8973,1.6512,1.5886,1.4039,0.4764,0.8991,1.4039,0.9712

22.2130,-0.0168,0.4151,1.9590,1.7129,1.4651,1.2187,0.2294,0.9608,1.2187,0.9976

23.2130,0.0450,0.1065,1.5268,1.5277,1.5268,1.2804,0.2912,0.8373,1.2804,0.9006

24.2120,-0.5723,-0.3874,1.8973,2.0834,1.8355,1.2804,-0.1410,0.7859,1.2804,0.8565

25.2120,-0.0785,-0.2022,1.8355,1.6512,1.7121,1.4656,0.4764,0.8991,1.4656,0.9800

26.2130,-0.1402,-0.0788,1.7738,1.5277,1.7738,1.3421,0.8468,0.9505,1.3421,1.0065

27.2120,0.2919,0.2299,1.5886,1.6512,1.7121,2.3299,-0.2027,0.8785,2.3299,1.0858

28.2130,0.1684,-0.0788,2.3295,1.7129,1.6503,1.4656,0.2912,1.0123,1.4656,1.0770

29.2120,0.1684,-0.0788,2.3295,1.7747,1.5268,1.2187,0.3529,1.0123,1.2187,1.0417

30.2120,-0.0168,-1.7456,2.0208,1.3425,1.7121,1.6508,0.5999,0.6521,1.6508,0.7948

31.2120,0.1067,0.1682,1.9590,1.5895,1.8355,1.2187,0.2912,0.9917,1.2187,1.0241

32.2130,-0.0785,0.2917,1.4651,1.7129,2.5147,1.3421,0.2912,1.0329,1.3421,1.0770

33.2120,-0.5723,-0.2022,1.8355,2.4538,1.7738,1.4656,0.4147,0.9505,1.4656,1.0241

34.2120,0.0450,0.1065,1.7121,1.9599,1.3416,1.2187,0.4147,0.9299,1.2187,0.9712

35.2120,0.1684,0.4151,2.1442,1.7129,1.5268,1.1569,0.2912,1.0431,1.1569,1.0594

36.2120,0.0450,-0.2640,1.7121,1.5895,2.0208,1.2804,0.2294,0.8888,1.2804,0.9447

37.2120,-0.0785,0.2917,1.8355,1.7747,1.7738,1.2804,-0.0175,0.9299,1.2804,0.9800

38.2120,-0.1402,-0.2022,1.7121,1.5895,1.4651,1.3421,1.2173,0.9402,1.3421,0.9977

39.2120,0.6622,0.1065,1.9590,1.7129,1.7121,1.3421,-0.2027,0.9917,1.3421,1.0417

40.2120,0.0450,0.1065,1.7121,1.5277,1.8355,1.0952,0.1677,0.8991,1.0952,0.9271

41.2120,-0.1402,-0.2022,1.8355,1.7747,1.9590,1.5274,0.2912,0.9197,1.5274,1.0065

42.2120,0.1684,0.1065,1.4651,1.5277,1.5886,1.2804,0.1677,0.8373,1.2804,0.9006

43.2120,-0.4489,0.0447,1.3416,1.8981,1.7738,1.4656,0.2294,0.8065,1.4656,0.9006

44.2120,-0.0168,-0.4492,2.0208,1.5895,1.8355,1.2187,0.4147,0.8991,1.2187,0.9447

45.2120,0.2919,0.1682,1.5886,1.5895,1.7121,1.4656,0.4764,0.9711,1.4656,1.0417

46.2120,0.0450,0.1682,2.1442,1.8981,1.7121,1.2187,0.1677,1.0226,1.2187,1.0506

47.2120,0.3536,0.1682,1.5268,1.8364,1.4651,1.2804,0.0442,0.8991,1.2804,0.9535

48.2120,-0.0168,0.1065,1.7121,1.5895,1.4651,1.4656,0.4147,0.8785,1.4656,0.9624

49.2120,-0.1402,0.1065,1.8355,1.9599,1.5886,1.8360,0.2294,0.9299,1.8360,1.0594

50.2120,0.1684,-0.2640,1.6503,1.7747,1.8973,5.4784,0.2912,0.9197,5.4784,1.5709

51.2120,0.1067,-0.4492,1.7121,1.5895,1.5268,9.0591,0.0442,0.7550,9.0591,1.9413

52.2120,0.2919,0.2299,1.7121,1.8981,2.6999,9.4913,0.1677,1.1666,9.4913,2.3558

53.2120,-0.0168,0.0447,1.9590,1.8364,1.7738,9.6147,0.2912,0.9814,9.6147,2.2147

54.2120,-0.0785,-0.1405,1.8355,1.5277,1.7121,9.5530,0.7851,0.9402,9.5530,2.1706

55.2120,-0.0168,0.0447,1.4651,1.5895,1.7121,9.5530,0.2912,0.8476,9.5530,2.0913

56.2120,-0.0785,-0.0170,1.7121,1.4043,1.9590,10.5408,0.4147,0.8991,10.5408,2.2765

57.2120,-0.0785,0.2917,1.6503,1.6512,1.3416,9.4295,-0.6967,0.6933,9.4295,1.9413

58.2120,0.0450,0.0447,1.6503,1.6512,1.4651,9.4295,0.2294,0.8476,9.4295,2.0736

59.2130,0.1684,-0.1405,1.5268,1.5277,1.7121,9.1208,0.3529,0.8579,9.1208,2.0383

60.2120,0.0450,-0.0170,1.8355,1.8364,1.4033,9.2443,0.1060,0.8682,9.2443,2.0648

61.2120,-0.0168,-0.0788,1.7121,1.5895,1.7121,9.3061,0.6616,0.9300,9.3061,2.1265

62.2130,-0.4489,0.3534,1.5268,1.5895,1.4651,9.1826,0.1677,0.7756,9.1826,1.9766

63.2120,0.6005,0.4151,1.9590,1.5895,1.4651,9.0591,0.4147,1.0740,9.0591,2.2147

64.2120,0.0450,-0.0170,1.5268,1.7747,1.5886,9.3678,0.6616,0.9299,9.3678,2.1354

65.2120,0.1067,-0.0170,1.8973,1.7747,1.5268,8.9356,0.1060,0.8991,8.9356,2.0472

66.2120,0.1067,-0.1405,1.3416,1.3425,1.7738,8.9356,0.2294,0.7756,8.9356,1.9413

67.2120,0.3536,0.4769,1.4034,1.7129,1.5886,8.9974,0.5999,1.0225,8.9974,2.1618

68.2120,-0.0785,-0.0170,1.8355,1.7747,1.3416,8.9356,0.5381,0.8991,8.9356,2.0472

69.2120,-0.0168,-0.0788,2.1442,1.7747,1.3416,8.8739,0.4764,0.9402,8.8739,2.0736

70.2130,0.1067,-0.0788,1.8973,1.7747,1.7738,8.5652,0.2912,0.9608,8.5652,2.0472

71.2120,0.0450,-0.1405,1.7738,1.5277,1.8973,8.6887,0.4764,0.9300,8.6887,2.0383

72.2120,-1.2513,0.1065,2.0825,1.5895,1.8973,8.5035,0.1060,0.7551,8.5035,1.8620

73.2120,0.2302,-0.0788,1.5268,1.7129,1.5886,8.6270,0.2912,0.8785,8.6270,1.9854

74.2120,0.2919,0.1065,1.8355,1.3425,1.5268,8.6887,0.2912,0.8991,8.6887,2.0119

75.2120,-0.1402,-0.0788,1.8973,1.9599,1.7121,8.5652,0.5999,0.9917,8.5652,2.0736

76.2120,0.1067,0.0447,2.0208,1.6512,1.4033,8.6887,0.1060,0.8888,8.6887,2.0031

77.2120,0.1067,0.1065,1.7738,1.1573,1.5886,8.5652,0.2294,0.8270,8.5652,1.9325

78.2120,0.4153,0.0447,1.7121,1.6512,1.3416,8.3800,0.2294,0.8991,8.3800,1.9678

79.2120,-0.1402,0.2299,1.6503,1.8981,1.7738,7.1453,0.0442,0.9094,7.1453,1.8002

80.2120,0.1684,-0.0788,1.7121,1.3425,1.9590,6.5279,0.2912,0.8991,6.5279,1.7032

81.2130,-0.0168,-0.0170,1.7738,1.7747,1.2799,6.1575,0.3529,0.8579,6.1575,1.6150

82.2120,-0.0785,-0.0170,2.0208,1.3425,1.0946,6.8984,0.4764,0.8065,6.8984,1.6767

83.2120,0.0450,0.0447,1.2799,1.6512,1.6503,6.0958,0.3529,0.8373,6.0958,1.5885

84.2120,-0.2019,0.4769,1.5886,1.7129,1.7121,6.3427,0.1060,0.8991,6.3427,1.6767

85.2120,0.1067,-0.0788,1.6503,1.6512,2.3912,6.3427,0.4147,1.0226,6.3427,1.7826

86.2120,0.1067,-0.4492,1.8355,1.7129,2.0825,6.2193,0.2912,0.9300,6.2193,1.6856

87.2130,0.0450,-0.0788,1.9590,1.3425,1.5886,6.2810,0.2294,0.8476,6.2810,1.6238

88.2120,-0.1402,-0.0788,2.0208,1.4660,1.5268,6.3427,0.4764,0.8785,6.3427,1.6591

