Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8920,0.0114,0.0501,0.0000,0.0000

2.2470,0.0084,0.0347,0.0000,0.0000

3.2120,0.0061,0.0244,0.0000,0.0004

4.2120,0.0079,0.0553,0.0000,0.0004

5.2120,0.0070,0.0296,0.0000,0.0004

6.2120,0.0011,-0.0528,0.0000,0.0005

7.2120,0.0017,0.0347,0.0000,0.0004

8.2120,0.0022,0.0347,0.0000,0.0004

9.2120,0.0034,0.0553,0.0000,0.0004

10.2120,0.0038,0.0399,0.0000,0.0004

11.2130,0.0048,0.0759,0.0000,0.0004

12.2130,0.0054,0.0501,0.0000,0.0004

13.2120,0.0052,0.0193,0.0000,0.0004

14.2130,0.0042,0.0296,0.0000,0.0004

15.2120,0.0040,0.0244,0.0000,0.0003

16.2120,0.0068,0.0193,0.0000,0.0005

17.2120,0.0086,0.0810,0.0000,0.0007

18.2120,0.0096,0.0604,0.0000,0.0007

19.2120,0.0078,0.0090,0.0000,0.0007

20.2120,0.0070,0.0193,0.0000,0.0008

21.2130,0.0054,0.0347,0.0000,0.0008

22.2130,0.0052,0.0450,0.0000,0.0008

23.2130,0.0058,0.0347,0.0000,0.0008

24.2120,0.0068,0.0553,0.0000,0.0008

25.2120,0.0066,0.0193,0.0000,0.0008

26.2130,0.0074,0.0399,0.0000,0.0008

27.2120,0.0058,0.0399,0.0000,0.0008

28.2130,0.0044,0.0244,0.0000,0.0008

29.2120,0.0054,0.0347,0.0000,0.0008

30.2120,0.0064,0.0450,0.0000,0.0008

31.2120,0.0054,0.0090,0.0000,0.0008

32.2130,0.0042,0.0141,0.0000,0.0008

33.2120,0.0044,0.0399,0.0000,0.0008

34.2120,0.0038,0.0399,0.0000,0.0008

35.2120,0.0044,0.0347,0.0000,0.0008

36.2120,0.0046,0.0450,0.0000,0.0008

37.2120,0.0042,0.0296,0.0000,0.0008

38.2120,0.0050,0.0450,0.0000,0.0008

39.2120,0.0044,0.0193,0.0000,0.0008

40.2120,0.0042,0.0399,0.0000,0.0008

41.2120,0.0050,0.0296,0.0000,0.0008

42.2120,0.0056,0.0296,0.0000,0.0004

43.2120,0.0062,0.0553,0.0000,0.0004

44.2120,0.0060,0.0347,0.0000,0.0004

45.2120,0.0078,0.0810,0.0000,0.0003

46.2120,0.0070,0.0244,0.0000,0.0004

47.2120,0.0074,0.0399,0.0000,0.0003

48.2120,0.0082,0.0656,0.0000,0.0004

49.2120,0.0092,0.0450,0.0000,0.0004

50.2120,0.0096,0.0501,0.0000,0.0004

51.2120,0.0098,0.0347,0.0000,0.0004

52.2120,0.0987,2.3346,0.0000,0.0004

53.2120,0.2237,3.2916,0.0000,0.0004

54.2120,0.3506,3.3224,0.0000,0.0004

55.2120,0.4767,3.3482,0.0000,0.0004

56.2120,0.6044,3.3327,0.0000,0.0004

57.2120,0.7307,3.3121,0.0000,0.0004

58.2120,0.8564,3.3224,0.0000,0.0004

59.2130,0.9827,3.3173,0.0000,0.0004

60.2120,1.1108,3.3687,0.0000,0.0004

61.2120,1.2391,3.3584,0.0000,0.0004

62.2130,1.2786,3.3584,0.0000,0.0004

63.2120,1.2804,3.3379,0.0000,0.0004

64.2120,1.2822,3.3687,0.0000,0.0004

65.2120,1.2828,3.3636,0.0000,0.0004

66.2120,1.2842,3.3687,0.0000,0.0004

67.2120,1.2864,3.3687,0.0000,0.0004

68.2120,1.2874,3.3482,0.0000,0.0004

69.2120,1.2892,3.3636,0.0000,0.0004

70.2130,1.2897,3.3842,0.0000,0.0004

71.2120,1.2901,3.3687,0.0000,0.0004

72.2120,1.2903,3.3636,0.0000,0.0004

73.2120,1.2933,3.4150,0.0000,0.0004

74.2120,1.2927,3.3533,0.0000,0.0004

75.2120,1.2925,3.3584,0.0000,0.0004

76.2120,1.2927,3.3739,0.0000,0.0004

77.2120,1.2929,3.3739,0.0000,0.0004

78.2120,1.2931,3.3533,0.0000,0.0003

79.2120,1.2888,3.2504,0.0000,0.0004

80.2120,1.2880,3.3636,0.0000,0.0004

81.2130,1.2866,3.3327,0.0000,0.0004

82.2120,1.2850,3.3224,0.0000,0.0004

83.2120,1.2798,3.2813,0.0000,0.0004

84.2120,1.2770,3.2813,0.0000,0.0004

85.2120,1.2729,3.2504,0.0000,0.0004

86.2120,1.2679,3.2453,0.0000,0.0004

87.2130,1.2627,3.2401,0.0000,0.0004

88.2120,1.2562,3.1835,0.0000,0.0004

89.2120,1.2532,3.1732,0.0000,0.0004

90.2120,1.2461,3.1784,0.0000,0.0004

91.2120,1.2413,3.2092,0.0000,0.0005

92.2120,1.2355,3.1732,0.0000,0.0004

93.2130,1.2314,3.1732,0.0000,0.0004

94.2130,1.2276,3.1835,0.0000,0.0004

95.2120,1.2260,3.2092,0.0000,0.0004

96.2120,1.2232,3.1732,0.0000,0.0004

97.2120,1.2208,3.1784,0.0000,0.0004

98.2120,1.2210,3.1887,0.0000,0.0004

99.2120,1.2206,3.1629,0.0000,0.0004

100.2120,1.2214,3.1989,0.0000,0.0004

101.2120,1.2194,3.1578,0.0000,0.0004

102.2120,1.2198,3.1835,0.0000,0.0004

103.2120,1.2196,3.1681,0.0000,0.0004

104.2120,1.2190,3.1681,0.0000,0.0004

105.2120,1.2183,3.1887,0.0000,0.0003

106.2120,1.2175,3.1526,0.0000,0.0004

107.2120,1.2171,3.1681,0.0000,0.0004

108.2130,1.2157,3.1526,0.0000,0.0004

109.2120,1.2119,3.0652,0.0000,0.0004

110.2120,1.2103,3.1578,0.0000,0.0004

111.2120,1.2087,3.1166,0.0000,0.0004

112.2120,1.2024,3.0189,0.0000,0.0003

113.2120,1.1996,3.0960,0.0000,0.0004

114.2120,1.1960,3.0755,0.0000,0.0004

115.2120,1.1891,3.0086,0.0000,0.0004

116.2120,1.1827,2.9880,0.0000,0.0004

117.2120,1.1658,2.7307,0.0000,0.0004

118.2130,1.1460,2.6381,0.0000,0.0004

119.2120,1.1279,2.5970,0.0000,0.0004

120.2120,1.1045,2.5507,0.0000,0.0004

121.2120,1.0828,2.5558,0.0000,0.0004

122.2120,1.0665,2.5970,0.0000,0.0004

123.2120,1.0453,2.5455,0.0000,0.0004

124.2120,1.0236,2.5146,0.0000,0.0004

125.2120,1.0018,2.4426,0.0000,0.0004

126.2120,0.9770,2.3449,0.0000,0.0004

127.2120,0.9636,2.3860,0.0000,0.0004

128.2120,0.9535,2.3757,0.0000,0.0004

129.2130,0.9448,2.3706,0.0000,0.0004

130.2120,0.9356,2.3140,0.0000,0.0003

131.2120,0.9241,2.2574,0.0000,0.0004

132.2120,0.9100,2.2317,0.0000,0.0004

133.2120,0.8975,2.2214,0.0000,0.0004

134.2120,0.8872,2.2471,0.0000,0.0004

135.2130,0.8747,2.1185,0.0000,0.0004

136.2130,0.8655,2.1082,0.0000,0.0004

137.2120,0.8548,2.1082,0.0000,0.0004

138.2120,0.8451,2.1236,0.0000,0.0004

139.2120,0.8340,2.0825,0.0000,0.0004

140.2120,0.8240,2.0567,0.0000,0.0003

141.2120,0.8151,2.0259,0.0000,0.0004

142.2130,0.7990,1.8149,0.0000,0.0004

143.2120,0.7847,1.8509,0.0000,0.0004

144.2120,0.7680,1.8149,0.0000,0.0004

145.2120,0.7573,1.8406,0.0000,0.0004

146.2120,0.7470,1.8406,0.0000,0.0004

147.2120,0.7366,1.8406,0.0000,0.0004

148.2120,0.7267,1.8664,0.0000,0.0004

149.2120,0.7156,1.7943,0.0000,0.0004

150.2120,0.7078,1.8561,0.0000,0.0004

151.2120,0.7011,1.8509,0.0000,0.0004

152.2120,0.7031,1.8664,0.0000,0.0004

153.2120,0.7017,1.8149,0.0000,0.0004

154.2120,0.7027,1.8406,0.0000,0.0004

155.2120,0.7037,1.8664,0.0000,0.0004

156.2120,0.7029,1.8201,0.0000,0.0004

157.2120,0.7025,1.8303,0.0000,0.0004

158.2120,0.6991,1.7789,0.0000,0.0004

159.2120,0.6997,1.8098,0.0000,0.0004

160.2120,0.6987,1.8303,0.0000,0.0004

161.2120,0.6991,1.8612,0.0000,0.0010

162.2120,0.6979,1.8355,0.0000,0.1389

163.2120,0.6989,1.8406,44.3565,0.0681

164.2120,0.6985,1.8303,16.7878,0.0208

165.2120,0.6973,1.8355,4.1321,0.0094

166.2120,0.6983,1.8458,0.0000,0.0010

167.2120,0.6979,1.8201,0.0000,0.0004

168.2120,0.7003,1.8406,0.0000,0.0004

169.2120,0.7027,1.8715,0.0000,0.0004

170.2120,0.7037,1.8561,0.0000,0.0004

171.2120,0.7031,1.8458,0.0000,0.0004

172.2120,0.7037,1.8509,0.0000,0.0004

173.2120,0.7041,1.8509,0.0000,0.0004

174.2120,0.7037,1.8201,0.0000,0.0004

175.2120,0.7031,1.8201,0.0000,0.0004

176.2120,0.7017,1.8098,0.0000,0.0004

177.2120,0.7029,1.8509,0.0000,0.0004

178.2120,0.7025,1.8303,0.0000,0.0004

179.2120,0.7013,1.8406,0.0000,0.0004

180.2120,0.6991,1.7995,0.0000,0.0004

181.2120,0.6997,1.8612,0.0000,0.0004

182.2120,0.6987,1.8252,0.0000,0.0004

183.2120,0.7001,1.8869,0.0000,0.0004

184.2120,0.7011,1.8458,0.0000,0.0004

185.2120,0.7013,1.8252,0.0000,0.0004

186.2120,0.7017,1.8201,0.0000,0.0004

