Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
163.2120,0.0016,0.0896,0.0001

164.2120,0.0016,0.0991,0.0002

165.2120,0.0016,0.0819,0.0001

166.2120,0.0016,0.0859,0.0001

167.2120,0.0016,0.0846,0.0001

168.2120,0.0016,0.0955,0.0002

169.2120,0.0016,0.0881,0.0001

170.2120,0.0016,0.0818,0.0001

171.2120,0.0016,0.0806,0.0001

172.2120,0.0015,0.0883,0.0001

173.2120,0.0016,0.0985,0.0002

174.2120,0.0015,0.0892,0.0001

175.2120,0.0015,0.0883,0.0001

176.2120,0.0016,0.0823,0.0001

177.2120,0.0016,0.0905,0.0001

178.2120,0.0016,0.0963,0.0001

179.2120,0.0016,0.0905,0.0001

180.2120,0.0016,0.0849,0.0001

181.2120,0.0016,0.0907,0.0001

182.2120,0.0016,0.0836,0.0001

183.2120,0.0016,0.0888,0.0001

184.2120,0.0016,0.0785,0.0001

185.2120,0.0016,0.0863,0.0001

186.2120,0.0016,0.0830,0.0001

