Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)
77.4120,3.6945,170.3737,629.4407

78.4120,3.6939,170.5887,630.1398

79.4120,3.6943,170.4127,629.5537

80.4120,3.6946,170.3801,629.4882

81.4130,3.6949,170.2439,629.0335

82.4120,3.6948,170.3136,629.2703

83.4130,3.6943,170.3940,629.4916

84.4120,3.6940,170.4897,629.7862

85.4120,3.6939,170.4659,629.6884

86.4120,3.5505,207.8380,737.9349

87.4120,3.4453,238.8239,822.8248

88.4120,3.4463,238.8490,823.1453

89.4130,3.4479,238.4706,822.2193

90.4120,3.4481,238.3744,821.9383

91.4120,3.4448,239.1056,823.6753

92.4120,3.4292,243.5192,835.0744

93.4120,3.4395,240.7881,828.1893

94.4120,3.4456,239.0299,823.5994

95.4120,3.4506,237.6481,820.0250

96.4120,3.4542,236.5846,817.2016

97.4120,3.4545,236.4509,816.8236

98.4120,3.4553,236.2116,816.1844

99.4120,3.4559,236.0220,815.6629

100.4120,3.4548,236.3193,816.4248

101.4120,3.4542,236.4605,816.7804

102.4130,3.4545,236.3672,816.5213

103.4120,3.4539,236.4885,816.8119

104.4120,3.4545,236.2963,816.2953

105.4120,3.4533,236.6380,817.1879

106.4120,3.4532,236.6525,817.2059

107.4120,3.4529,236.6858,817.2582

108.4120,3.4535,236.5287,816.8527

109.4120,3.4537,236.4619,816.6648

110.4120,3.4541,236.3026,816.2165

111.4120,3.4539,236.3837,816.4349

112.4120,3.4537,236.4043,816.4700

113.4120,3.4544,236.2009,815.9387

114.4120,3.4545,236.1585,815.8106

115.4120,3.4550,235.9683,815.2740

116.4120,3.4556,235.8463,814.9841

117.4120,3.4552,235.9096,815.1185

118.4120,3.4553,235.8568,814.9586

119.4120,3.4563,235.5695,814.2098

120.4120,3.4564,235.5340,814.0890

121.4120,3.4572,235.2663,813.3698

122.4120,3.4570,235.3483,813.5887

123.4120,3.4569,235.3280,813.4981

124.4120,3.4568,235.3525,813.5679

125.4120,3.4566,235.3764,813.6107

126.4120,3.4566,235.3667,813.5632

127.4120,3.4575,235.1205,812.9351

128.4120,3.4579,234.9629,812.4731

129.4120,3.4581,234.8897,812.2802

130.4120,3.4571,235.1464,812.9227

131.4120,3.4573,235.0941,812.7903

132.4120,3.4579,234.9302,812.3682

133.4120,3.4585,234.7356,811.8218

134.4120,3.4589,234.5862,811.4206

135.4120,3.4593,234.4838,811.1452

136.4120,3.4590,234.5216,811.2099

137.4120,3.4589,234.5788,811.3774

138.4130,3.4593,234.4492,811.0285

139.4120,3.4596,234.3162,810.6300

140.4120,3.4600,234.2184,810.3915

141.4120,3.4602,234.1362,810.1590

142.4120,3.4605,233.9426,809.5540

143.4120,3.4607,233.8646,809.3368

144.4120,3.4605,233.9046,809.4357

145.4120,3.4600,234.0139,809.6943

146.4120,3.4605,233.9082,809.4349

147.4120,3.4604,233.8587,809.2519

148.4120,3.4611,233.6800,808.7940

149.4120,3.4642,232.8137,806.5201

150.4120,3.4629,233.0828,807.1351

151.4120,3.4627,233.1711,807.4067

152.4120,3.4625,233.2587,807.6602

153.4120,3.4622,233.3373,807.8632

154.4120,3.4620,233.3666,807.9091

155.4120,3.4618,233.4303,808.0864

156.4120,3.4616,233.4780,808.1977

157.4120,3.4615,233.4805,808.1997

158.4120,3.4615,233.4485,808.0936

159.4120,3.4614,233.4799,808.1569

160.4120,3.4614,233.4580,808.0801

161.4120,3.4614,233.4537,808.0699

162.4130,3.4613,233.4698,808.1034

163.4120,3.4569,233.1698,806.0455

164.4120,3.3293,224.3640,746.9788

165.4120,2.9234,194.2615,567.9096

166.4120,2.6354,172.1570,453.7025

167.4120,2.5597,166.0698,425.0959

168.4120,2.5549,165.3209,422.3813

169.4120,2.5568,164.5748,420.7832

170.4120,2.5592,163.8185,419.2505

171.4120,2.5601,163.5797,418.7838

172.4120,2.5607,163.3849,418.3745

173.4120,2.5607,163.3146,418.1970

174.4120,2.5607,163.3525,418.2890

175.4120,2.5615,163.1485,417.9032

176.4120,2.5614,163.1118,417.7980

177.4120,2.5605,163.3180,418.1832

178.4120,2.5610,163.2129,417.9920

179.4120,2.5612,163.1808,417.9420

180.4120,2.5613,163.1587,417.8990

181.4120,2.5612,163.0992,417.7348

182.4120,2.5611,163.1757,417.9139

183.4120,2.5606,163.2968,418.1437

184.4120,2.5608,163.2342,418.0143

185.4120,2.5611,163.1670,417.8881

186.4120,2.5611,163.1006,417.7184

187.4120,2.5613,163.0472,417.6092

188.4120,2.5616,163.0361,417.6397

189.4120,2.5612,163.0674,417.6551

190.4120,2.5613,163.0790,417.6928

191.4130,2.5615,163.0112,417.5468

192.4120,2.5619,162.9865,417.5593

193.4130,2.5615,162.9306,417.3527

194.4120,2.5616,162.9631,417.4471

195.4120,2.5616,162.9366,417.3826

196.4120,2.5615,163.0304,417.6048

197.4120,2.5616,162.9477,417.4098

198.4130,2.5618,162.9101,417.3415

199.4130,2.5619,162.8706,417.2536

200.4120,2.5618,162.8949,417.3003

201.4120,2.5618,162.9150,417.3554

202.4120,2.5616,162.9537,417.4260

203.4120,2.5616,162.9714,417.4607

204.4120,2.5614,162.9820,417.4587

205.4120,2.5615,162.9566,417.4059

206.4120,2.5614,162.9543,417.3937

207.4120,2.5615,162.9590,417.4240

208.4120,2.5614,162.9916,417.4873

209.4120,2.5615,162.9103,417.2964

210.4120,2.5614,162.9630,417.4179

211.4120,2.5613,163.0003,417.4918

212.4120,2.5615,162.9235,417.3226

213.4120,2.5616,162.8579,417.1829

214.4120,2.5619,162.8212,417.1268

215.4120,2.5618,162.8445,417.1677

216.4120,2.5615,162.9071,417.2814

217.4120,2.5615,162.9063,417.2832

218.4120,2.5616,162.8923,417.2612

219.4120,2.5615,162.8812,417.2222

220.4120,2.5613,162.9579,417.3837

221.4120,2.5614,162.9084,417.2703

222.4130,2.5617,162.8600,417.1936

223.4120,2.5615,162.8601,417.1737

224.4120,2.5614,162.8878,417.2285

225.4120,2.5617,162.8469,417.1569

226.4120,2.5616,162.8335,417.1160

227.4130,2.5617,162.8228,417.1081

228.4120,2.5617,162.8142,417.0829

229.4120,2.5618,162.7982,417.0607

230.4120,2.5618,162.7833,417.0184

231.4120,2.5617,162.7987,417.0410

232.4120,2.5616,162.7960,417.0231

233.4120,2.5618,162.7957,417.0461

234.4120,2.5613,162.8795,417.1808

235.4120,2.5615,162.8639,417.1700

236.4120,2.5615,162.8169,417.0606

237.4120,2.5615,162.8219,417.0721

238.4120,2.5615,162.8287,417.0789

239.4120,2.5614,162.8546,417.1421

240.4120,2.5612,162.9119,417.2430

241.4120,2.5613,162.8495,417.1144

242.4120,2.5614,162.8299,417.0777

243.4120,2.5614,162.8349,417.0825

244.4130,2.5613,162.8681,417.1604

245.4120,2.5614,162.8246,417.0560

246.4120,2.5610,162.9185,417.2318

247.4120,2.5612,162.9084,417.2394

248.4120,2.5611,162.8965,417.1932

249.4120,2.5614,162.8149,417.0361

250.4120,2.5614,162.8021,417.0041

251.4120,2.5610,162.9154,417.2288

252.4120,2.5612,162.8664,417.1344

253.4130,2.5613,162.8484,417.0970

254.4130,2.5613,162.8125,417.0155

255.4120,2.5615,162.7712,416.9353

256.4120,2.5615,162.7716,416.9374

257.4120,2.5615,162.7471,416.8758

258.4120,2.5615,162.7621,416.9170

259.4120,2.5612,162.8144,417.0036

260.4120,2.5614,162.7749,416.9331

261.4120,2.5616,162.7333,416.8531

262.4120,2.5616,162.7071,416.7852

263.4120,2.5614,162.7488,416.8686

264.4120,2.5615,162.7344,416.8502

265.4130,2.5611,162.8437,417.0589

266.4120,2.5612,162.8169,417.0024

267.4120,2.5614,162.7997,416.9874

268.4120,2.5612,162.7807,416.9181

269.4120,2.5610,162.8339,417.0237

270.4130,2.5614,162.7576,416.8863

271.4120,2.5608,162.8493,417.0274

272.4120,2.5613,162.7859,416.9435

273.4120,2.5614,162.7469,416.8630

274.4120,2.5614,162.7012,416.7498

275.4120,2.5616,162.6686,416.6925

276.4120,2.5618,162.6299,416.6234

277.4120,2.5618,162.6108,416.5764

278.4120,2.5614,162.7225,416.8021

279.4130,2.5616,162.6326,416.6036

280.4120,2.5617,162.6181,416.5708

281.4120,2.5619,162.5724,416.5012

282.4120,2.5618,162.5731,416.4825

283.4120,2.5616,162.6317,416.5996

284.4120,2.5612,162.7223,416.7688

285.4120,2.5613,162.7000,416.7228

286.4120,2.5613,162.6839,416.6870

287.4120,2.5614,162.6647,416.6555

288.4120,2.5616,162.6236,416.5805

289.4120,2.5618,162.6165,416.5947

290.4120,2.5616,162.5900,416.4949

291.4120,2.5616,162.6914,416.7499

292.4120,2.5614,162.6289,416.5562

293.4120,2.5618,162.6530,416.6772

294.4130,2.5616,162.5950,416.4996

295.4120,2.5615,162.5864,416.4639

296.4120,2.5612,162.6661,416.6159

297.4120,2.5613,162.6214,416.5183

298.4120,2.5616,162.5494,416.3803

299.4120,2.5617,162.5157,416.3205

300.4130,2.5615,162.5363,416.3386

301.4120,2.5613,162.6337,416.5532

302.4120,2.5612,162.6230,416.5105

303.4130,2.5614,162.6100,416.5100

304.4130,2.5610,162.6578,416.5713

305.4130,2.5611,162.6957,416.6809

306.4120,2.5608,162.7271,416.7058

307.4120,2.5610,162.6443,416.5311

308.4120,2.5611,162.6331,416.5197

309.4130,2.5613,162.5826,416.4213

310.4120,2.5612,162.6250,416.5169

311.4120,2.5611,162.6195,416.4770

312.4130,2.5610,162.6742,416.6144

313.4120,2.5611,162.6332,416.5278

314.4120,2.5610,162.6152,416.4592

315.4120,2.5611,162.6522,416.5630

316.4120,2.5611,162.6530,416.5632

317.4120,2.5612,162.6111,416.4791

318.4120,2.5610,162.6049,416.4388

319.4120,2.5612,162.6000,416.4562

320.4120,2.5612,162.5778,416.3968

321.4120,2.5612,162.6064,416.4661

322.4120,2.5607,162.6961,416.6191

323.4120,2.5613,162.5944,416.4462

324.4120,2.5612,162.5625,416.3530

325.4120,2.5612,162.5586,416.3513

326.4130,2.5613,162.5450,416.3330

327.4120,2.5612,162.5484,416.3248

328.4120,2.5607,162.7060,416.6456

329.4120,2.5608,162.6769,416.5858

330.4120,2.5609,162.6223,416.4668

331.4120,2.5609,162.6483,416.5247

332.4120,2.5609,162.6490,416.5212

333.4120,2.5611,162.5906,416.4040

334.4120,2.5607,162.6942,416.6095

335.4120,2.5606,162.6966,416.5949

336.4120,2.5604,162.7450,416.6989

337.4120,2.5602,162.7930,416.7846

338.4120,2.5604,162.7312,416.6643

339.4120,2.5607,162.6933,416.6066

340.4130,2.5607,162.6543,416.5115

341.4120,2.5609,162.5730,416.3330

342.4120,2.5609,162.6118,416.4289

343.4120,2.5610,162.5872,416.3790

344.4120,2.5612,162.5467,416.3080

345.4120,2.5611,162.5256,416.2387

346.4130,2.5611,162.5125,416.2065

347.4120,2.5612,162.5036,416.2016

348.4120,2.5614,162.4638,416.1324

349.4120,2.5612,162.4630,416.0983

350.4120,2.5611,162.5271,416.2522

351.4120,2.5613,162.4670,416.1236

352.4120,2.5609,162.5292,416.2283

353.4130,2.5613,162.4929,416.1996

354.4120,2.5610,162.4598,416.0595

355.4120,2.5611,162.5155,416.2110

356.4120,2.5606,162.6025,416.3568

357.4120,2.5604,162.6681,416.4952

358.4120,2.5605,162.6374,416.4329

359.4130,2.5606,162.6266,416.4262

360.4120,2.5606,162.5986,416.3519

361.4120,2.5607,162.5803,416.3147

362.4130,2.5606,162.5913,416.3342

363.4120,2.5606,162.5957,416.3460

364.4130,2.5607,162.5624,416.2775

365.4120,2.5609,162.5144,416.1844

366.4120,2.5609,162.5028,416.1467

367.4120,2.5609,162.4762,416.0883

368.4120,2.5610,162.4824,416.1107

369.4120,2.5611,162.4743,416.1129

370.4120,2.5610,162.4298,415.9852

371.4130,2.5612,162.4260,415.9975

372.4120,2.5611,162.4132,415.9487

373.4120,2.5613,162.3762,415.8896

374.4120,2.5611,162.4065,415.9425

375.4120,2.5611,162.4126,415.9603

376.4130,2.5611,162.4243,415.9903

377.4120,2.5610,162.4178,415.9557

378.4120,2.5612,162.4037,415.9418

379.4120,2.5610,162.3936,415.8969

380.4120,2.5610,162.4322,415.9906

381.4130,2.5610,162.4345,415.9976

382.4120,2.5612,162.3721,415.8657

383.4120,2.5612,162.3651,415.8529

384.4120,2.5612,162.3780,415.8834

385.4120,2.5609,162.4303,415.9682

386.4120,2.5610,162.4144,415.9495

387.4120,2.5610,162.4130,415.9373

388.4120,2.5611,162.3902,415.9014

389.4120,2.5607,162.4771,416.0490

390.4120,2.5608,162.4297,415.9527

391.4120,2.5610,162.4067,415.9191

392.4130,2.5611,162.3879,415.8872

393.4120,2.5608,162.4284,415.9529

394.4120,2.5609,162.4071,415.9155

395.4120,2.5609,162.4016,415.8880

396.4120,2.5609,162.4218,415.9491

397.4120,2.5608,162.4272,415.9410

398.4120,2.5609,162.4005,415.8985

399.4120,2.5610,162.3720,415.8363

400.4120,2.5608,162.4054,415.8832

401.4130,2.5609,162.3890,415.8554

402.4120,2.5608,162.3850,415.8380

403.4120,2.5608,162.4307,415.9590

404.4120,2.5610,162.3665,415.8202

405.4120,2.5610,162.3631,415.8140

406.4120,2.5608,162.4281,415.9425

407.4120,2.5607,162.4047,415.8776

408.4120,2.5609,162.3777,415.8261

409.4120,2.5608,162.3993,415.8681

410.4120,2.5608,162.4034,415.8887

411.4120,2.5599,162.6222,416.3013

412.4120,2.5598,162.6575,416.3712

413.4120,2.5600,162.5904,416.2343

414.4120,2.5604,162.5114,416.0938

415.4120,2.5604,162.4844,416.0182

416.4120,2.5606,162.4491,415.9631

417.4120,2.5606,162.4286,415.9178

418.4120,2.5606,162.4184,415.8905

419.4120,2.5606,162.3837,415.8039

420.4120,2.5606,162.4168,415.8824

421.4120,2.5604,162.4406,415.9107

422.4120,2.5606,162.4225,415.8996

423.4120,2.5606,162.4319,415.9159

424.4120,2.5604,162.4553,415.9440

425.4120,2.5606,162.4105,415.8611

426.4120,2.5602,162.5127,416.0638

427.4120,2.5604,162.4538,415.9465

428.4120,2.5606,162.4182,415.8828

429.4120,2.5607,162.3683,415.7808

430.4120,2.5606,162.3837,415.7927

431.4120,2.5602,162.4666,415.9518

432.4120,2.5602,162.4705,415.9615

433.4120,2.5602,162.4547,415.9230

434.4120,2.5604,162.4192,415.8560

435.4120,2.5603,162.4282,415.8660

436.4120,2.5602,162.4258,415.8442

437.4120,2.5603,162.4687,415.9723

438.4120,2.5602,162.4700,415.9563

439.4130,2.5602,162.4176,415.8276

440.4120,2.5604,162.4336,415.8925

441.4120,2.5603,162.4199,415.8506

442.4120,2.5602,162.4252,415.8400

443.4120,2.5603,162.4090,415.8161

444.4130,2.5604,162.3825,415.7659

445.4120,2.5603,162.4500,415.9157

446.4120,2.5602,162.4366,415.8676

447.4120,2.5600,162.4482,415.8743

448.4120,2.5603,162.4055,415.8083

449.4120,2.5605,162.3606,415.7323

450.4120,2.5604,162.3805,415.7550

451.4120,2.5606,162.3535,415.7291

452.4120,2.5601,162.4500,415.8813

453.4120,2.5602,162.4279,415.8408

454.4120,2.5599,162.4688,415.9080

455.4120,2.5599,162.4666,415.8997

456.4120,2.5597,162.5168,416.0006

457.4120,2.5598,162.5279,416.0457

458.4120,2.5599,162.4874,415.9467

459.4120,2.5600,162.4357,415.8434

460.4120,2.5601,162.4351,415.8438

461.4120,2.5600,162.4317,415.8280

462.4120,2.5602,162.4020,415.7832

463.4120,2.5602,162.4030,415.7787

464.4120,2.5601,162.4099,415.7808

465.4120,2.5602,162.3972,415.7660

466.4120,2.5600,162.4288,415.8196

467.4120,2.5601,162.3640,415.6740

468.4120,2.5602,162.3586,415.6703

469.4120,2.5601,162.3680,415.6799

470.4120,2.5600,162.4087,415.7702

471.4120,2.5600,162.4045,415.7518

472.4120,2.5601,162.4014,415.7581

473.4120,2.5600,162.4115,415.7693

474.4120,2.5600,162.3937,415.7341

475.4120,2.5601,162.3781,415.7022

476.4120,2.5600,162.3889,415.7235

477.4120,2.5601,162.3643,415.6633

478.4120,2.5602,162.3552,415.6676

479.4120,2.5601,162.3588,415.6501

480.4120,2.5600,162.3631,415.6569

481.4120,2.5601,162.3469,415.6287

482.4120,2.5602,162.3360,415.6069

483.4120,2.5602,162.3272,415.5896

484.4120,2.5601,162.3506,415.6268

485.4120,2.5603,162.3165,415.5710

486.4120,2.5600,162.3692,415.6595

487.4130,2.5601,162.3347,415.6004

488.4120,2.5597,162.4110,415.7209

489.4130,2.5602,162.3162,415.5626

490.4120,2.5603,162.2736,415.4667

491.4120,2.5601,162.3290,415.5827

492.4120,2.5602,162.3040,415.5360

493.4120,2.5603,162.2891,415.5075

494.4120,2.5599,162.3169,415.5187

495.4120,2.5601,162.3378,415.5936

496.4130,2.5598,162.3757,415.6563

497.4120,2.5600,162.3569,415.6292

498.4120,2.5598,162.3974,415.7002

499.4120,2.5595,162.4528,415.8042

500.4120,2.5599,162.3665,415.6451

501.4120,2.5600,162.3251,415.5478

502.4130,2.5600,162.3099,415.5122

503.4120,2.5600,162.3467,415.6028

504.4120,2.5600,162.3000,415.4849

505.4120,2.5599,162.3553,415.6127

506.4120,2.5601,162.3153,415.5370

507.4120,2.5601,162.2869,415.4630

508.4120,2.5602,162.2805,415.4712

509.4120,2.5603,162.2488,415.4076

510.4120,2.5602,162.2466,415.3860

511.4120,2.5602,162.2650,415.4276

512.4120,2.5602,162.2548,415.4101

513.4130,2.5602,162.2774,415.4602

514.4120,2.5600,162.3142,415.5293

515.4120,2.5600,162.2813,415.4392

516.4120,2.5601,162.2807,415.4500

517.4120,2.5600,162.2798,415.4374

518.4120,2.5599,162.2789,415.4145

519.4130,2.5600,162.3105,415.5076

520.4120,2.5600,162.2980,415.4889

521.4120,2.5598,162.3179,415.5063

522.4120,2.5598,162.2890,415.4250

523.4120,2.5597,162.3699,415.6201

524.4120,2.5598,162.3056,415.4688

525.4130,2.5599,162.3000,415.4760

526.4120,2.5598,162.2869,415.4261

527.4120,2.5599,162.2868,415.4414

528.4120,2.5595,162.3743,415.5988

529.4120,2.5597,162.3791,415.6393

530.4120,2.5598,162.2817,415.4049

531.4120,2.5599,162.2692,415.3986

532.4120,2.5599,162.2576,415.3559

533.4120,2.5600,162.2195,415.2804

534.4120,2.5601,162.2490,415.3718

535.4120,2.5596,162.3522,415.5591

536.4120,2.5596,162.3130,415.4614

537.4120,2.5596,162.3096,415.4478

538.4120,2.5596,162.3480,415.5419

539.4130,2.5595,162.2935,415.3915

540.4120,2.5600,162.2868,415.4511

541.4120,2.5600,162.2576,415.3724

542.4120,2.5599,162.2530,415.3455

543.4120,2.5597,162.2517,415.3223

544.4130,2.5597,162.2851,415.4052

545.4120,2.5597,162.2538,415.3254

546.4120,2.5600,162.2448,415.3481

547.4120,2.5597,162.2895,415.4121

548.4120,2.5596,162.2991,415.4273

549.4120,2.5595,162.3270,415.4823

550.4130,2.5597,162.2940,415.4281

551.4120,2.5596,162.3152,415.4545

552.4130,2.5597,162.2739,415.3752

553.4120,2.5598,162.2525,415.3318

554.4120,2.5598,162.2638,415.3591

555.4120,2.5599,162.2332,415.2946

556.4120,2.5598,162.1944,415.1929

557.4120,2.5600,162.2209,415.2801

558.4120,2.5598,162.2112,415.2260

559.4120,2.5600,162.1919,415.2101

560.4120,2.5602,162.1308,415.0825

561.4120,2.5601,162.1493,415.1121

562.4120,2.5601,162.1447,415.1100

563.4130,2.5601,162.1410,415.1029

564.4120,2.5602,162.1541,415.1434

565.4120,2.5601,162.1307,415.0706

566.4120,2.5601,162.1224,415.0437

567.4130,2.5600,162.1623,415.1321

568.4120,2.5601,162.1477,415.1169

569.4120,2.5599,162.1319,415.0475

570.4120,2.5602,162.1412,415.1132

571.4120,2.5602,162.0861,414.9780

572.4120,2.5602,162.0936,414.9914

573.4120,2.5601,162.1197,415.0360

574.4120,2.5600,162.1426,415.0826

575.4120,2.5601,162.1195,415.0492

576.4120,2.5598,162.1644,415.1101

577.4130,2.5602,162.1095,415.0312

578.4120,2.5600,162.1059,414.9876

579.4120,2.5601,162.1216,415.0396

580.4120,2.5599,162.1493,415.0896

581.4120,2.5598,162.1755,415.1292

582.4120,2.5596,162.2099,415.1986

583.4120,2.5598,162.2019,415.2000

584.4120,2.5596,162.2014,415.1665

585.4120,2.5598,162.1815,415.1511

586.4120,2.5600,162.1161,415.0160

587.4120,2.5600,162.0947,414.9623

588.4130,2.5595,162.2160,415.1968

589.4120,2.5596,162.1887,415.1380

590.4120,2.5597,162.1829,415.1346

591.4120,2.5597,162.1882,415.1470

592.4120,2.5597,162.1650,415.0865

593.4120,2.5591,162.3609,415.4992

594.4120,2.5590,162.3019,415.3285

595.4120,2.5594,162.2947,415.3711

596.4120,2.5592,162.2761,415.2914

597.4120,2.5594,162.2456,415.2556

598.4120,2.5590,162.3320,415.4033

599.4120,2.5592,162.3179,415.3967

600.4120,2.5593,162.2567,415.2616

601.4120,2.5593,162.2191,415.1697

602.4120,2.5594,162.2246,415.1998

603.4120,2.5594,162.2208,415.1937

604.4120,2.5590,162.3235,415.3869

605.4120,2.5590,162.3057,415.3361

606.4120,2.5594,162.2623,415.2959

607.4120,2.5592,162.2450,415.2105

608.4130,2.5595,162.2640,415.3076

609.4120,2.5592,162.2214,415.1593

610.4120,2.5594,162.1979,415.1361

611.4120,2.5597,162.1573,415.0709

612.4120,2.5596,162.1705,415.0900

613.4120,2.5591,162.2242,415.1516

614.4120,2.5595,162.1921,415.1239

615.4120,2.5596,162.1805,415.1222

616.4120,2.5593,162.1601,415.0233

617.4120,2.5595,162.1983,415.1453

618.4120,2.5594,162.1536,415.0206

619.4120,2.5595,162.1624,415.0495

620.4120,2.5593,162.1978,415.1207

621.4120,2.5595,162.1483,415.0259

622.4120,2.5594,162.1328,414.9632

623.4120,2.5593,162.1781,415.0638

624.4120,2.5595,162.1909,415.1314

625.4120,2.5594,162.1342,414.9711

626.4120,2.5596,162.1228,414.9618

627.4120,2.5593,162.1948,415.1080

628.4120,2.5592,162.1800,415.0556

629.4120,2.5594,162.1615,415.0377

630.4120,2.5593,162.2202,415.1623

631.4120,2.5594,162.1708,415.0575

632.4120,2.5595,162.1181,414.9418

633.4120,2.5597,162.1090,414.9496

634.4120,2.5592,162.1682,415.0130

635.4120,2.5594,162.1458,414.9905

636.4120,2.5589,162.2613,415.2090

637.4120,2.5589,162.3217,415.3685

638.4120,2.5589,162.2723,415.2330

639.4120,2.5591,162.2503,415.2068

640.4120,2.5590,162.2320,415.1475

641.4120,2.5590,162.2221,415.1213

642.4120,2.5589,162.2806,415.2539

643.4130,2.5588,162.2750,415.2253

644.4120,2.5589,162.2480,415.1761

645.4120,2.5590,162.2116,415.1055

646.4120,2.5593,162.1998,415.1098

647.4120,2.5591,162.1893,415.0644

648.4120,2.5588,162.2093,415.0639

649.4120,2.5593,162.1871,415.0802

650.4120,2.5592,162.1586,415.0026

651.4120,2.5594,162.1069,414.8932

652.4120,2.5592,162.1287,414.9144

653.4120,2.5593,162.1510,414.9944

654.4130,2.5592,162.1497,414.9697

655.4120,2.5592,162.1230,414.9120

656.4130,2.5593,162.1286,414.9418

657.4120,2.5592,162.1081,414.8680

658.4120,2.5589,162.2274,415.1246

659.4120,2.5589,162.2337,415.1468

660.4120,2.5590,162.1843,415.0277

661.4120,2.5591,162.1692,415.0120

662.4120,2.5591,162.1628,414.9955

663.4130,2.5588,162.2136,415.0733

664.4130,2.5591,162.1765,415.0191

665.4120,2.5591,162.1304,414.9125

666.4120,2.5591,162.1307,414.9129

