Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8990,24.6782,23.9399,23.5332,23.2626,23.3326,23.9101,23.4211,24.9664,23.7493,24.4382,23.8805

2.2550,24.6685,23.9397,23.5599,23.2662,23.3531,23.8947,23.3930,24.9519,23.7575,24.4233,23.8784

2.9710,24.6806,23.9486,23.5296,23.2557,23.3610,23.9224,23.3867,24.9607,23.7551,24.4416,23.8807

3.9710,24.6821,23.9479,23.5412,23.2512,23.3621,23.9017,23.3931,24.9519,23.7569,24.4268,23.8789

4.9710,24.7089,23.9458,23.5414,23.2581,23.3586,23.8968,23.4095,24.9640,23.7626,24.4304,23.8854

5.9710,24.6670,23.9365,23.5402,23.2748,23.3791,23.8837,23.4021,24.9575,23.7595,24.4206,23.8801

6.9710,24.7057,23.9459,23.5383,23.2620,23.3644,23.8912,23.4035,24.9707,23.7632,24.4310,23.8852

7.9710,24.6790,23.9224,23.5507,23.2678,23.3504,23.9378,23.3969,24.9483,23.7540,24.4430,23.8816

8.9710,24.6977,23.9500,23.5566,23.2609,23.3597,23.8922,23.4288,24.9552,23.7650,24.4237,23.8876

9.9710,24.6798,23.9326,23.5576,23.2633,23.3470,23.8909,23.4180,24.9760,23.7561,24.4335,23.8832

10.9710,24.6890,23.9356,23.5374,23.2616,23.3562,23.9053,23.4149,24.9422,23.7560,24.4238,23.8803

11.9710,24.7009,23.9250,23.5547,23.2557,23.3638,23.9072,23.4327,24.9437,23.7600,24.4255,23.8855

12.9710,24.6744,23.9342,23.5365,23.2720,23.3392,23.9096,23.4026,24.9427,23.7513,24.4262,23.8764

13.9710,24.6705,23.9420,23.5641,23.2840,23.3670,23.9128,23.4425,24.9776,23.7655,24.4452,23.8951

14.9720,24.6703,23.9431,23.5382,23.2785,23.3356,23.8956,23.4432,24.9737,23.7532,24.4346,23.8848

15.9710,24.6667,23.9540,23.5515,23.2573,23.3736,23.9142,23.4295,24.9790,23.7606,24.4466,23.8907

16.9710,24.6942,23.9362,23.5413,23.2674,23.3567,23.8892,23.4230,24.9626,23.7591,24.4259,23.8838

17.9710,24.6686,23.9437,23.5649,23.2763,23.3802,23.8977,23.4324,24.9838,23.7667,24.4407,23.8934

